theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,6.479912553913891e-05,0.7919641733169556,0.030196309089660645,0.17777463793754578
0.0,45.0,6.479912553913891e-05,0.7919641733169556,0.030196309089660645,0.17777463793754578
0.0,90.0,6.479912553913891e-05,0.7919641733169556,0.030196309089660645,0.17777463793754578
15.0,0.0,0.0003860844881273806,0.7960078716278076,0.021257951855659485,0.18234796822071075
15.0,45.0,0.000127557257656008,0.7963771224021912,0.020845286548137665,0.1826498806476593
15.0,90.0,0.0013698444236069918,0.7950413227081299,0.02054767496883869,0.18304108083248138
30.0,0.0,0.012359801679849625,0.7805931568145752,0.011865239590406418,0.19518178701400757
30.0,45.0,0.0013182706898078322,0.7970196008682251,0.004958838690072298,0.19670319557189941
30.0,90.0,0.017587115988135338,0.7747037410736084,0.010022730566561222,0.19768646359443665
45.0,0.0,0.07786440849304199,0.6522977352142334,0.06187545508146286,0.20796242356300354
45.0,45.0,0.011220227926969528,0.7638155817985535,0.00590994767844677,0.21905416250228882
45.0,90.0,0.0925554484128952,0.6325066685676575,0.0627654641866684,0.21217244863510132
60.0,0.0,0.24024879932403564,0.3846929967403412,0.18041713535785675,0.19464103877544403
60.0,45.0,0.06623026728630066,0.6575276851654053,0.029803205281496048,0.24643884599208832
60.0,90.0,0.2604049742221832,0.35924601554870605,0.1830126792192459,0.19733624160289764
75.0,0.0,0.5091047286987305,0.1337680220603943,0.218571275472641,0.13855597376823425
75.0,45.0,0.30150270462036133,0.39373359084129333,0.054146572947502136,0.2506171762943268
75.0,90.0,0.5227596759796143,0.12180954217910767,0.21670375764369965,0.13872700929641724
80.0,0.0,0.6384351253509521,0.0696159303188324,0.18561600148677826,0.10633291304111481
80.0,45.0,0.4784850478172302,0.2469010353088379,0.0521886944770813,0.22242513298988342
80.0,90.0,0.6480932831764221,0.06319910287857056,0.18259456753730774,0.10611294955015182
