theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.20475590229034424,0.14587436616420746,0.4455164074897766,0.20385335385799408
0.0,45.0,0.20475590229034424,0.14587436616420746,0.4455164074897766,0.20385335385799408
0.0,90.0,0.20475590229034424,0.14587436616420746,0.4455164074897766,0.20385335385799408
15.0,0.0,0.21371212601661682,0.1442248374223709,0.4401759207248688,0.2018871009349823
15.0,45.0,0.2189706712961197,0.14041635394096375,0.4319038689136505,0.20870909094810486
15.0,90.0,0.2251293659210205,0.13610336184501648,0.42283862829208374,0.21592865884304047
30.0,0.0,0.24345290660858154,0.13586950302124023,0.4254874289035797,0.19519013166427612
30.0,45.0,0.2560112476348877,0.12121480703353882,0.4006847143173218,0.2220892310142517
30.0,90.0,0.27664270997047424,0.0954226702451706,0.37518587708473206,0.2527487277984619
45.0,0.0,0.3023343086242676,0.11496749520301819,0.4020332098007202,0.18066495656967163
45.0,45.0,0.2945011854171753,0.08792261779308319,0.37914231419563293,0.23843389749526978
45.0,90.0,0.2796398401260376,0.033188629895448685,0.41253727674484253,0.2746342122554779
60.0,0.0,0.4127601385116577,0.07667861133813858,0.35938042402267456,0.15118083357810974
60.0,45.0,0.3175485134124756,0.052821725606918335,0.3848516345024109,0.2447781264781952
60.0,90.0,0.25247377157211304,0.015345394611358643,0.4935321807861328,0.2386486828327179
75.0,0.0,0.6167610883712769,0.029273606836795807,0.25608521699905396,0.09788007289171219
75.0,45.0,0.38722503185272217,0.024386972188949585,0.3726252317428589,0.21576273441314697
75.0,90.0,0.39664989709854126,0.011386716738343239,0.4231830835342407,0.16878028213977814
80.0,0.0,0.7192472219467163,0.01518956571817398,0.1951308697462082,0.07043229043483734
80.0,45.0,0.46695202589035034,0.014916140586137772,0.3336772322654724,0.184454545378685
80.0,90.0,0.5236047506332397,0.007299380376935005,0.3393004834651947,0.12979543209075928
