it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0,0.06684163448157034,0.33924738615751265,0.10983913391828537,0.2239776372909546,0.31693109273910525
1,0.1409121714492855,0.2445443242788315,0.11472038179636002,0.33980078995227814,0.2879823863506317
2,0.08750331487949578,0.3044566661119461,0.11955125629901886,0.2567366912961006,0.28893485963344573
3,0.06924396638255831,0.32533747255802153,0.12445138394832611,0.2375004842877388,0.27732515931129453
4,0.1016577661388571,0.281998610496521,0.1292957365512848,0.2850657917559147,0.2862854808568954
5,0.06630463595423572,0.3106695383787155,0.13424564898014069,0.2162960946559906,0.27000740766525266
6,0.18007068438536983,0.21562029272317887,0.029444821178913116,0.3340220093727112,0.2841361701488495
7,0.057965886934479155,0.33236501216888426,0.14380893111228943,0.2480070948600769,0.29205348491668703
8,0.06511745902190624,0.30649545788764954,0.14877791702747345,0.24381088763475417,0.2895356208086014
9,0.0363962917780425,0.33728093206882476,0.15362851321697235,0.19545996636152269,0.2898404598236084
10,0.1376612209281316,0.2656294137239456,0.04391489923000336,0.2955073773860931,0.29119573831558226
11,0.1400399575865051,0.21878914833068847,0.13330963253974915,0.3886730566620827,0.31870267987251283
12,0.13684421098578453,0.19849056601524354,0.16803696751594543,0.3947006821632385,0.29211799502372743
13,0.2140222223308973,0.15459147989749908,0.05559821426868439,0.4419348180294037,0.3105172723531723
14,0.1727043682484265,0.21447659991681575,0.022245360538363457,0.2984235852956772,0.2799098789691925
15,0.06342774289695563,0.3035167396068573,0.15193745493888855,0.2712797999382019,0.3010352611541748
16,0.14164408515908658,0.24286654889583587,0.06697510182857513,0.3358698382973671,0.33106709718704225
17,0.07273213420838773,0.2655958205461502,0.19121189415454865,0.28943670243024827,0.28917054533958436
18,0.1870367665906181,0.19931034315377474,0.015389406122267246,0.34497118145227434,0.30524922609329225
19,0.040741941634828555,0.30694337487220763,0.1999039202928543,0.22477514445781707,0.3429281234741211
20,0.20259020395244234,0.19534653648734093,0.013129552826285362,0.38482441157102587,0.3016709744930267
21,0.1177093221646154,0.29922499433159827,0.012357998639345169,0.28795614242553713,0.2695389807224274
22,0.13671027145025494,0.2662962291389704,0.011751340702176094,0.2886527210474014,0.27431910037994384
23,0.06615415431238919,0.26314740180969237,0.21377262473106384,0.24748018980026246,0.3324612736701965
24,0.1695468028354209,0.21783329378813504,0.010915196500718594,0.35959500521421434,0.29431275129318235
25,0.12448246255231768,0.28812364488840103,0.01062525063753128,0.27801633477210996,0.2887069284915924
26,0.032553329459066374,0.3092952579259872,0.20217765867710114,0.2537465028464794,0.30495349168777464
27,0.12035216669840615,0.30444382652640345,0.010261695832014084,0.22233756259083748,0.3481794625520706
28,0.1324947830499535,0.21652575433254242,0.11171658337116241,0.3140323728322983,0.33681756258010864
29,0.002799180692753773,0.3310038477182388,0.23086349666118622,0.24607136100530624,0.2773823469877243
30,0.17954274760419872,0.19756259247660637,0.010241743177175522,0.2712545067071915,0.2965719521045685
31,0.11479197899543449,0.3030369386076927,0.010415665805339813,0.22802746593952178,0.30440098643302915
32,0.06351839306378074,0.27559925317764283,0.18606962263584137,0.23344625420868398,0.42172900438308714
33,0.20006738149990588,0.17722128033638002,0.029085397720336914,0.34852866530418397,0.3295199513435364
34,0.1744611275153868,0.1896738439798355,0.031300678849220276,0.27449997011572125,0.36586328148841857
35,0.10143562846653237,0.29414285272359847,0.03410082310438156,0.2192902708426118,0.35963590145111085
36,-0.03627837860120891,0.3460504412651062,0.29453718662261963,0.14414480924606324,0.41286439895629884
37,-0.0014239110683316267,0.3025158643722534,0.2844140827655792,0.15675611197948455,0.3857590675354004
38,0.10100213983615226,0.28946730494499207,0.04496419429779053,0.22273834641091525,0.3741327106952667
39,-0.030423224595882564,0.33173786997795107,0.260664165019989,0.19774198047816754,0.2866042792797089
40,0.048063511280989624,0.29775549471378326,0.13764740526676178,0.11889812424778938,0.3405482888221741
41,0.10275215665455081,0.28138337656855583,0.05606028065085411,0.20961817540228367,0.41508408784866335
42,-0.018555856071815317,0.3321565628051758,0.24874582886695862,0.15485948026180268,0.34261652231216433
43,-0.017733702413278433,0.33215524554252623,0.24329155683517456,0.1530065692961216,0.34148044884204865
44,0.016514579362559186,0.29205801486968996,0.23923465609550476,0.20229545533657073,0.3729872822761536
45,0.07868936260171945,0.28261844217777254,0.07946236431598663,0.20553939677774907,0.33049851655960083
46,0.16818569670830413,0.17128180861473083,0.0887601226568222,0.22415203899145125,0.3720668137073517
47,0.07623869160342595,0.2876185357570648,0.09900665283203125,0.14190845396369695,0.4152894139289856
48,-0.041575170027557985,0.36329529285430906,0.23585081100463867,0.09919084161520005,0.31385110020637513
49,-0.04578620321598453,0.4378314554691315,0.12628689408302307,0.1308738379739225,0.31716579794883726
50,0.1138507871402393,0.24969734847545624,0.08193663507699966,0.21287017092108726,0.3143616110086441
51,-0.12700113204060803,0.4335904121398926,0.2895689606666565,0.1774589240550995,0.21150866746902466
52,-0.14192825649609714,0.4246509313583374,0.3280969262123108,0.12481186687946319,0.25454870611429214
53,-0.006221539078249192,0.4140953928232193,0.06162525713443756,0.10154565135017038,0.3274575471878052
54,-0.025507207028283022,0.3350315153598785,0.23633348941802979,0.20745938941836356,0.3466418147087097
55,-0.02168803494597616,0.3083724856376648,0.25955164432525635,0.1481506809592247,0.31716548800468447
