order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
9,9,projected,4.263092041015625,66.21142578125,76.19763946533203,0.8689432740211487,4.232544422149658
9,9,binary,4.2630615234375,66.20842742919922,76.19650268554688,0.8689168691635132,4.123632431030273
11,11,projected,4.210687160491943,62.896846771240234,72.23163604736328,0.8707659244537354,11.770397424697876
11,11,binary,4.214086532592773,63.1097297668457,72.47911834716797,0.8707298040390015,11.941689491271973
13,13,projected,4.004626274108887,51.311031341552734,58.635868072509766,0.8750792741775513,29.373077154159546
13,13,binary,4.0019683837890625,51.17280578613281,58.482513427734375,0.8750103712081909,29.68120527267456
