iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,1.9687390327453613,6.73826789855957,7.611614227294922,0.8852613515797405,0.02,8.0,11.876639366149902
1,3.5764849185943604,33.184112548828125,38.50925827026367,0.8617177800708663,0.019999836866486504,8.080716638878245,18.959522247314453
2,2.2078213691711426,8.626913070678711,9.59033489227295,0.899542421363056,0.019999347471268518,8.162247674730466,25.585622787475586
3,1.9770020246505737,6.894264221191406,7.563350677490234,0.9115357088636588,0.019998531830313394,8.24460132447997,32.4347870349884
4,2.1445651054382324,8.143568992614746,8.952223777770996,0.9096699540548677,0.019997389970232808,8.327785887955363,39.208282709121704
5,2.6806626319885254,13.835003852844238,15.396239280700684,0.8985963130740398,0.019995921928281892,8.411809748727045,46.70969009399414
6,3.4721016883850098,30.258825302124023,34.274986267089844,0.8828253078303071,0.019994127752358013,8.496681374952107,53.434123277664185
7,3.2891664505004883,25.06745147705078,28.696136474609375,0.8735479599920999,0.019992007500999213,8.582409320227798,60.100260496139526
8,2.9643731117248535,18.09349822998047,20.763442993164062,0.8714112700835074,0.01998956124338231,8.669002224453562,67.00164031982422
9,2.8485605716705322,16.107446670532227,18.501272201538086,0.8706129229963051,0.019986789059320612,8.756468814701803,73.98104786872864
10,2.8640332221984863,16.353273391723633,18.795886993408203,0.8700453135017212,0.019983691039261356,8.844817906097417,80.99230241775513
11,2.9750421047210693,18.270925521850586,21.00526237487793,0.8698261033721507,0.019980267284282715,8.934058402706205,87.67199492454529
12,3.162027359008789,22.03743553161621,25.31283950805664,0.8706030599451794,0.019976517906090528,9.024199298432254,94.42010593414307
13,3.363919973373413,27.008787155151367,30.92848777770996,0.8732656879078201,0.019972443027014637,9.115249677924364,101.37259006500244
14,3.432927131652832,29.017255783081055,33.0480842590332,0.8780314028383881,0.019968042780004917,9.207218717491623,108.14971733093262
15,3.3279237747192383,26.19500732421875,29.674222946166992,0.8827529324605775,0.019963317308626913,9.30011568602822,114.83731079101562
16,3.2305703163146973,23.7879638671875,26.895557403564453,0.8844569945233413,0.01995826676705718,9.393949945947602,122.21684074401855
17,3.246962547302246,24.14948844909668,27.375871658325195,0.8821450052989187,0.019952891320078235,9.488730954126023,128.81726336479187
18,3.373446464538574,27.317243576049805,31.167463302612305,0.8764666957595915,0.019947191143073185,9.584468262855651,135.5602958202362
19,3.5277023315429688,31.742889404296875,36.51547622680664,0.869299614419187,0.019941166422020012,9.681171520807267,142.27271604537964
20,3.5913710594177246,33.702091217041016,39.06324768066406,0.8627570214476142,0.019934817353485502,9.778850474002686,149.1065695285797
21,3.5557360649108887,32.432090759277344,37.80054473876953,0.8579794546191559,0.019928144144618822,9.87751496679699,156.35057830810547
22,3.5207648277282715,31.259849548339844,36.568790435791016,0.8548231750576032,0.01992114701314478,9.977174942870668,163.9634931087494
23,3.557133197784424,32.376583099365234,37.9713249206543,0.8526587672939827,0.019913826187356695,10.077840446231766,171.13126468658447
24,3.673966646194458,36.356056213378906,42.7159538269043,0.8511118904356406,0.01990618190610898,10.17952162222815,178.0852611064911
25,3.8054375648498535,41.44101333618164,48.745079040527344,0.8501578857165489,0.01989821441880933,10.282228718569984,185.50709915161133
26,3.819891929626465,42.026790618896484,49.47545623779297,0.8494472575837007,0.019889923985410573,10.385972086362527,192.6313555240631
27,3.7798385620117188,40.33528518676758,47.581809997558594,0.8477038849265364,0.019881310876402224,10.490762181149336,199.81723952293396
28,3.860929489135742,43.6524543762207,51.70734405517578,0.8442215544785916,0.019872375372801628,10.596609563966009,206.8412115573883
29,3.9965758323669434,49.872676849365234,59.36341094970703,0.8401248521857473,0.019863117766144803,10.70352490240456,214.01338958740234
30,3.970324754714966,48.49557113647461,57.92660140991211,0.8371899948574482,0.01985353835847693,10.811518971688523,220.7624614238739
31,3.9541492462158203,47.6614990234375,57.064064025878906,0.8352279115946225,0.019843637462342495,10.920602655758907,227.60458374023438
32,4.092395782470703,54.66276931762695,65.60216522216797,0.8332464200305807,0.019833415400775094,11.03078694837112,234.67495393753052
33,4.082065105438232,54.05522155761719,64.98289489746094,0.8318376957953661,0.019822872507286888,11.142082954202937,241.45278024673462
34,4.067686080932617,53.23358154296875,64.11531829833984,0.8302786752966383,0.01981200912585773,11.25450188997367,248.49830961227417
35,4.1833038330078125,59.69206237792969,72.05352783203125,0.8284405243429716,0.019800825610923934,11.368055085574612,255.6271481513977
36,4.094688415527344,54.60502624511719,65.97332000732422,0.8276834671811912,0.019789322327366722,11.482753985210902,262.39906644821167
37,4.185416221618652,59.74172592163086,72.29840850830078,0.8263214523563257,0.0197774996505003,11.598610148554904,269.28563809394836
38,4.12822961807251,56.40228271484375,68.30271911621094,0.825769214529798,0.019765357966059636,11.715635251911213,276.4141492843628
39,4.179811477661133,59.35616683959961,71.95689392089844,0.8248850611151795,0.01975289767018786,11.833841089393433,283.4440939426422
40,4.14683723449707,57.41817092895508,69.63822174072266,0.8245209239077622,0.019740119169423337,11.953239574112821,290.46854400634766
41,4.166600227355957,58.546573638916016,71.04957580566406,0.8240242531363272,0.019727022880686413,12.073842739378923,298.08140659332275
42,4.160642623901367,58.19130325317383,70.63666534423828,0.8238115852381412,0.019713609231265805,12.195662739912322,305.17667412757874
43,4.173427581787109,58.93210983276367,71.55521392822266,0.8235893179199758,0.01969987865880467,12.318711853069619,312.6205780506134
44,4.172338008880615,58.864253997802734,71.48173522949219,0.8234866404518324,0.01968583161128631,12.443002480080793,319.45656752586365
45,4.172039031982422,58.84703063964844,71.45992279052734,0.8234969804284245,0.019671468547019573,12.568547147299016,327.02802634239197
46,4.190423011779785,59.93837356567383,72.78639221191406,0.8234832328433772,0.01965678993462388,12.69535850746311,333.8749520778656
47,4.176943778991699,59.1429328918457,71.80329132080078,0.8236799707078566,0.019641796253013957,12.823449340972704,340.72401547431946
48,4.20479154586792,60.8127555847168,73.83137512207031,0.8236709052780097,0.019626487991384195,12.9528325571763,348.2398130893707
49,4.179366111755371,59.295589447021484,71.96623229980469,0.8239362761135071,0.019610865649192694,13.083521195672299,355.30867624282837
50,4.211498260498047,61.232696533203125,74.31513977050781,0.8239599188307345,0.019594929736144975,13.215528427623168,362.5526568889618
51,4.186162948608398,59.7121696472168,72.44225311279297,0.8242726734940701,0.019578680772177327,13.348867557082874,369.25719690322876
52,4.208886623382568,61.08795166015625,74.10317993164062,0.824363431049901,0.019562119287439873,13.483552022337697,376.12955474853516
53,4.200645446777344,60.59529495239258,73.48446655273438,0.8246000521607786,0.019545245822279244,13.619595397260582,382.8673551082611
54,4.200214385986328,60.57486343383789,73.4458999633789,0.8247548666983521,0.019528060927220977,13.757011392679145,390.34600472450256
55,4.210587024688721,61.20991897583008,74.20745849609375,0.8248486097802598,0.019510565162951538,13.895813857757494,397.27148151397705
56,4.196603775024414,60.36842346191406,73.16679382324219,0.8250795245689253,0.019492759100300017,14.036016781391986,404.358957529068
57,4.21034049987793,61.20595932006836,74.17572021484375,0.8251481636145845,0.01947464332021953,14.177634293621061,411.51047825813293
58,4.203339099884033,60.783267974853516,73.65290832519531,0.8252663656739792,0.01945621841376825,14.320680667049318,418.41216802597046
59,4.205075263977051,60.89227294921875,73.77680206298828,0.8253579885074179,0.019437484982090122,14.46517031828593,425.27058243751526
60,4.21046257019043,61.223453521728516,74.17259979248047,0.8254187353957958,0.01941844363639525,14.611117809397605,432.11345863342285
61,4.202417373657227,60.73597717285156,73.57453155517578,0.825502737007615,0.019399094997939955,14.758537849376186,438.9031238555908
62,4.210422515869141,61.22483444213867,74.16500091552734,0.8255219266008219,0.01937943969800652,14.907445295621065,446.14557576179504
63,4.206484317779541,60.98540115356445,73.8720474243164,0.8255544997049739,0.01935947837788257,15.057855155436545,452.7481846809387
64,4.20782470703125,61.06767654418945,73.97053527832031,0.825567590046718,0.019339211688840157,15.209782587544332,459.3108048439026
65,4.211315155029297,61.28256607055664,74.2275619506836,0.8256039193537252,0.019318640292114525,15.363242903611264,466.2482831478119
66,4.207795143127441,61.06843185424805,73.96517944335938,0.8256375812758199,0.019297764858882512,15.518251569792458,473.011616230011
67,4.212587833404541,61.36033248901367,74.32237243652344,0.8255970642139945,0.019276586070240683,15.674824208290048,479.9328999519348
68,4.209394454956055,61.16415786743164,74.08612823486328,0.8255817833202455,0.019255104617183067,15.832976598927614,486.8903498649597
69,4.210752487182617,61.24757766723633,74.1863784790039,0.8255906127641706,0.01923332120057866,15.992724680740533,493.75226497650146
70,4.212155818939209,61.334537506103516,74.2894287109375,0.8256159533108984,0.019211236531148503,16.15408455358235,501.074542760849
71,4.210285186767578,61.22109603881836,74.14910888671875,0.8256484394485175,0.019188851329442546,16.31707247974737,508.1758756637573
72,4.213822364807129,61.43648147583008,74.41373443603516,0.8256067504398541,0.01916616632581612,16.48170488560961,515.1081075668335
73,4.210513591766357,61.23295974731445,74.16865539550781,0.8255908027560432,0.019143182260406077,16.647998363278305,521.8172595500946
74,4.214130878448486,61.45611572265625,74.43589782714844,0.8256246987893657,0.019119899883106698,16.815969672270104,528.8620584011078
75,4.212057113647461,61.33113479614258,74.27888488769531,0.8256873388563966,0.019096319953545184,16.98563574119812,535.600132226944
76,4.213648796081543,61.42970275878906,74.39611053466797,0.8257112141657259,0.019072443241056884,17.157013669478086,542.5654084682465
77,4.213068962097168,61.39471435546875,74.35222625732422,0.8257279902149549,0.019048270524660196,17.330120729051632,549.3152561187744
78,4.213253498077393,61.40781021118164,74.36385345458984,0.8257749882297236,0.019023802593031155,17.504974366127044,556.3571984767914
79,4.213946342468262,61.45390319824219,74.41105651855469,0.8258705906550002,0.01899904024447769,17.681592202937495,563.1517071723938
80,4.213210105895996,61.41179275512695,74.35263061523438,0.8259531942174921,0.018973984286913582,17.85999203951711,570.172117471695
81,4.214641094207764,61.501338958740234,74.45711517333984,0.8259968011863105,0.01894863553783212,18.040191855494864,577.0951449871063
