wavelength_nm,S_ED,S_MD,T0,order_x,order_y,geometry
1232.5,0.7186495661735535,0.21046137809753418,0.5948374271392822,9,9,binary
1237.5,0.7269623279571533,0.21450096368789673,0.596755862236023,9,9,binary
1242.5,0.7358620166778564,0.219100221991539,0.5988155007362366,9,9,binary
1247.5,0.7455015778541565,0.2243991196155548,0.6010559797286987,9,9,binary
1252.5,0.7560374736785889,0.23050355911254883,0.6035519242286682,9,9,binary
1257.5,0.7677022814750671,0.23758701980113983,0.6063998341560364,9,9,binary
1262.5,0.7810186743736267,0.245989128947258,0.6098480224609375,9,9,binary
1267.5,0.7969644069671631,0.2562074363231659,0.6145420074462891,9,9,binary
1272.5,0.8555873036384583,0.3079773783683777,0.6245955228805542,9,9,binary
1277.5,0.9186310768127441,0.36902713775634766,0.6300906538963318,9,9,binary
1282.5,0.9887991547584534,0.4385641813278198,0.6353719234466553,9,9,binary
1287.5,1.0766469240188599,0.5277548432350159,0.6410161852836609,9,9,binary
1292.5,1.1938377618789673,0.6494995355606079,0.6473109722137451,9,9,binary
1297.5,1.3584505319595337,0.8239476084709167,0.654570996761322,9,9,binary
1302.5,1.6054922342300415,1.0904062986373901,0.6632453799247742,9,9,binary
1307.5,2.0047502517700195,1.5275486707687378,0.6740053296089172,9,9,binary
1312.5,2.720130681991577,2.320885181427002,0.6879164576530457,9,9,binary
1317.5,4.203337669372559,3.983962059020996,0.7064176201820374,9,9,binary
1322.5,8.043549537658691,8.332276344299316,0.7288936376571655,9,9,binary
1327.5,22.333982467651367,24.667675018310547,0.7147214412689209,9,9,binary
1332.5,61.239383697509766,69.80001831054688,0.24650713801383972,9,9,binary
1337.5,22.152206420898438,25.144424438476562,0.26839420199394226,9,9,binary
1342.5,8.15285587310791,8.997815132141113,0.42910513281822205,9,9,binary
1347.5,4.346991062164307,4.466268062591553,0.49904096126556396,9,9,binary
1352.5,2.886782646179199,2.7325706481933594,0.5360111594200134,9,9,binary
1357.5,2.1942200660705566,1.903879165649414,0.5590489506721497,9,9,binary
1362.5,1.8180736303329468,1.449061632156372,0.5751613974571228,9,9,binary
1367.5,1.5976719856262207,1.1799778938293457,0.5874031782150269,9,9,binary
1372.5,1.462349534034729,1.015967845916748,0.5973268747329712,9,9,binary
1377.5,1.3780632019042969,0.9350929856300354,0.6057114601135254,9,9,binary
1382.5,1.3539351224899292,0.9773022532463074,0.6122579574584961,9,9,binary
1387.5,1.3220552206039429,0.8174278736114502,0.6195163130760193,9,9,binary
1392.5,1.3118098974227905,0.7866219878196716,0.6260548233985901,9,9,binary
1397.5,1.320124864578247,0.7866528034210205,0.6322634220123291,9,9,binary
1402.5,1.3428493738174438,0.8056688904762268,0.6383013129234314,9,9,binary
1407.5,1.380292296409607,0.8429327011108398,0.6444162726402283,9,9,binary
1412.5,1.4330068826675415,0.8991713523864746,0.6506288051605225,9,9,binary
1417.5,1.50364351272583,0.9776862263679504,0.6570881009101868,9,9,binary
1422.5,1.5951242446899414,1.0823301076889038,0.6638705730438232,9,9,binary
1427.5,1.7134122848510742,1.2207108736038208,0.6711382269859314,9,9,binary
1432.5,1.8679348230361938,1.4049763679504395,0.6790706515312195,9,9,binary
