iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,4.000545501708984,49.53230667114258,60.247772216796875,0.8221433730844626,0.02,8.0,7.228854656219482
1,0.8024502992630005,2.3809313774108887,2.0905115604400635,0.8780226008497917,0.019999836866486504,8.080716638878245,13.23335862159729
2,0.8035833239555359,2.3882479667663574,2.0888352394104004,0.874630804035717,0.019999347471268518,8.162247674730466,18.730055570602417
3,1.2009954452514648,3.395050048828125,3.2533085346221924,0.9582505376449999,0.019998531830313394,8.24460132447997,24.817182779312134
4,1.8590902090072632,6.242059707641602,6.598684310913086,0.945955195540627,0.019997389970232808,8.327785887955363,30.86246967315674
5,2.761709213256836,14.812065124511719,16.911203384399414,0.8758729220993803,0.019995921928281892,8.411809748727045,36.88361358642578
6,3.391554594039917,27.165863037109375,32.49700927734375,0.8359496347883317,0.019994127752358013,8.496681374952107,43.07931327819824
7,3.1021811962127686,20.16011619567871,24.548635482788086,0.8212316407489475,0.019992007500999213,8.582409320227798,48.987515926361084
8,2.84013032913208,15.473396301269531,18.937400817871094,0.817081311742981,0.01998956124338231,8.669002224453562,55.11807870864868
9,2.7323861122131348,13.87545108795166,17.024457931518555,0.8150304193980982,0.019986789059320612,8.756468814701803,61.11631774902344
10,2.7236833572387695,13.737818717956543,16.898319244384766,0.8129695337908086,0.019983691039261356,8.844817906097417,66.03817391395569
11,2.790750503540039,14.670210838317871,18.09583854675293,0.8106952767297676,0.019980267284282715,8.934058402706205,71.87826418876648
12,2.9225802421569824,16.716867446899414,20.671213150024414,0.8087027754768646,0.019976517906090528,9.024199298432254,77.90384030342102
13,3.10943603515625,20.140243530273438,24.931995391845703,0.8078071254922392,0.019972443027014637,9.115249677924364,83.75919151306152
14,3.314415454864502,24.739547729492188,30.582502365112305,0.8089445210903863,0.019968042780004917,9.207218717491623,89.89856958389282
15,3.4563558101654053,28.577314376831055,35.16666030883789,0.8126252002851788,0.019963317308626913,9.30011568602822,95.75061249732971
16,3.4645557403564453,28.9066219329834,35.34090805053711,0.8179365932433436,0.01995826676705718,9.393949945947602,101.15077304840088
17,3.392932891845703,26.982589721679688,32.808048248291016,0.822438126080371,0.019952891320078235,9.488730954126023,106.96596813201904
18,3.3509316444396973,25.893136978149414,31.433839797973633,0.8237344576597918,0.019947191143073185,9.584468262855651,113.00559616088867
19,3.387012481689453,26.79932975769043,32.643577575683594,0.8209679130774133,0.019941166422020012,9.681171520807267,118.80167531967163
20,3.4969258308410645,29.787918090820312,36.58903503417969,0.8141214454820435,0.019934817353485502,9.778850474002686,124.02332878112793
21,3.6329197883605957,33.89536666870117,42.205963134765625,0.8030942585167614,0.019928144144618822,9.87751496679699,129.2464635372162
22,3.705493927001953,35.98627853393555,45.96361541748047,0.7829296761596518,0.01992114701314478,9.977174942870668,134.7657928466797
23,3.6724259853363037,33.70742416381836,45.930702209472656,0.7338756548961681,0.019913826187356695,10.077840446231766,140.8823208808899
