order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
9,9,projected,4.179413795471191,61.1903076171875,69.74447631835938,0.877349853515625,4.264841794967651
9,9,binary,4.180212020874023,61.239383697509766,69.80001831054688,0.8773548603057861,4.211397409439087
11,11,projected,4.144192695617676,59.01603698730469,67.3953857421875,0.8756688237190247,12.004246711730957
11,11,binary,4.14112663269043,58.83711624145508,67.18699645996094,0.8757217526435852,11.397690534591675
13,13,projected,3.953479290008545,48.685062408447266,55.78955078125,0.8726555705070496,29.025416135787964
13,13,binary,3.953324317932129,48.666534423828125,55.7934684753418,0.8722622394561768,28.819819688796997
