z_from_aSi_bottom_nm,z_over_h,Ux,Uy,Uz,Utot,note: U = ∫∫|E_c/E_inc|² dx dy [m²] at the cell centre
1.495,0.0028,7.258069e-13,2.067759e-13,6.756290e-13,1.608212e-12
4.933,0.0094,7.019525e-13,1.926503e-13,5.669297e-13,1.461532e-12
9.404,0.0179,6.777363e-13,1.783230e-13,4.739763e-13,1.330036e-12
15.215,0.0290,6.535693e-13,1.642787e-13,3.921923e-13,1.210040e-12
22.769,0.0434,6.295698e-13,1.510207e-13,3.208873e-13,1.101478e-12
32.590,0.0621,6.052019e-13,1.388921e-13,2.609662e-13,1.005060e-12
44.547,0.0849,5.807755e-13,1.285373e-13,2.165493e-13,9.258621e-13
57.359,0.1093,5.579566e-13,1.205024e-13,1.888893e-13,8.673483e-13
70.171,0.1337,5.374378e-13,1.143769e-13,1.732664e-13,8.250811e-13
82.983,0.1581,5.194276e-13,1.094862e-13,1.649435e-13,7.938573e-13
95.795,0.1825,5.047171e-13,1.054791e-13,1.608957e-13,7.710919e-13
108.607,0.2069,4.942718e-13,1.021635e-13,1.590356e-13,7.554709e-13
121.419,0.2313,4.889767e-13,9.942676e-14,1.578627e-13,7.462661e-13
134.231,0.2557,4.894685e-13,9.719530e-14,1.562935e-13,7.429573e-13
147.043,0.2801,4.960280e-13,9.541173e-14,1.535745e-13,7.450142e-13
159.855,0.3045,5.085225e-13,9.402200e-14,1.492315e-13,7.517760e-13
172.667,0.3289,5.263935e-13,9.296816e-14,1.430348e-13,7.623965e-13
185.480,0.3533,5.486869e-13,9.218500e-14,1.349685e-13,7.758404e-13
198.292,0.3777,5.741177e-13,9.159954e-14,1.251984e-13,7.909156e-13
211.104,0.4021,6.011653e-13,9.113244e-14,1.140366e-13,8.063343e-13
223.916,0.4265,6.281896e-13,9.070083e-14,1.019023e-13,8.207927e-13
236.728,0.4509,6.535578e-13,9.022225e-14,8.928044e-14,8.330604e-13
249.540,0.4753,6.757726e-13,8.961883e-14,7.667973e-14,8.420712e-13
262.352,0.4997,6.935929e-13,8.882170e-14,6.459144e-14,8.470060e-13
275.164,0.5241,7.061322e-13,8.777477e-14,5.345359e-14,8.473605e-13
287.976,0.5485,7.129325e-13,8.643793e-14,4.362059e-14,8.429911e-13
300.788,0.5729,7.140047e-13,8.478905e-14,3.534105e-14,8.341348e-13
313.600,0.5973,7.098313e-13,8.282490e-14,2.874516e-14,8.214014e-13
326.413,0.6217,7.013330e-13,8.056066e-14,2.384154e-14,8.057352e-13
339.225,0.6461,6.897992e-13,7.802804e-14,2.052401e-14,7.883512e-13
352.037,0.6705,6.767883e-13,7.527242e-14,1.858752e-14,7.706482e-13
364.849,0.6950,6.640048e-13,7.234890e-14,1.775138e-14,7.541051e-13
377.661,0.7194,6.531627e-13,6.931761e-14,1.768818e-14,7.401684e-13
390.473,0.7438,6.458440e-13,6.623871e-14,1.805613e-14,7.301389e-13
403.285,0.7682,6.433649e-13,6.316723e-14,1.853247e-14,7.250646e-13
416.097,0.7926,6.466568e-13,6.014807e-14,1.884588e-14,7.256507e-13
428.909,0.8170,6.561740e-13,5.721161e-14,1.880627e-14,7.321918e-13
441.721,0.8414,6.718310e-13,5.436943e-14,1.833151e-14,7.445319e-13
454.533,0.8658,6.929738e-13,5.161023e-14,1.747275e-14,7.620568e-13
467.346,0.8902,7.183800e-13,4.889391e-14,1.644549e-14,7.837194e-13
480.158,0.9146,7.462745e-13,4.613856e-14,1.568781e-14,8.081008e-13
492.970,0.9390,7.743085e-13,4.318123e-14,1.602616e-14,8.335159e-13
505.782,0.9634,7.993155e-13,3.962396e-14,1.938337e-14,8.583229e-13
518.594,0.9878,8.162190e-13,3.425446e-14,3.583743e-14,8.863109e-13
