it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.2671870993716376,0.16143280267715454,0.16550461947917938,0.27805419815898896,0.15096628144826918,0.2684229612350464,0.3363334905533564,0.245513107805025,0.0,0.0,0.8177509903907776
19,0.3172801591101147,0.20166710019111633,0.21428514122962952,0.3203753277625811,0.0794541041943289,0.16684746742248535,0.38158795663288664,0.22167775460651942,45.0,0.0,0.8920904994010925
29,0.3253224179858253,0.21506628394126892,0.22883079051971436,0.32723408099491913,0.07348119321146182,0.15455356240272522,0.3522240888504755,0.2489722640741439,45.0,0.0,0.8992019295692444
39,0.34515721670218874,0.21161532402038574,0.25797888934612273,0.33978358145345,0.04537102331717809,0.08118334412574768,0.30449670056502026,0.30497503919260843,45.0,0.0,0.9768930077552795
