theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.28923851251602173,0.08226360380649567,0.3348907232284546,0.2936071753501892
0.0,45.0,0.28923851251602173,0.08226360380649567,0.3348907232284546,0.2936071753501892
0.0,90.0,0.28923851251602173,0.08226360380649567,0.3348907232284546,0.2936071753501892
15.0,0.0,0.33241918683052063,0.04566837102174759,0.29154500365257263,0.33036738634109497
15.0,45.0,0.3132593631744385,0.06367920339107513,0.30885329842567444,0.31420812010765076
15.0,90.0,0.29252922534942627,0.0823703408241272,0.32666078209877014,0.2984396517276764
30.0,0.0,0.34126293659210205,0.005189959891140461,0.2641085684299469,0.38943853974342346
30.0,45.0,0.35291844606399536,0.020949693396687508,0.25639253854751587,0.369739294052124
30.0,90.0,0.30246347188949585,0.08139070123434067,0.30066365003585815,0.31548213958740234
45.0,0.0,0.25332921743392944,0.052089281380176544,0.33594876527786255,0.3586327135562897
45.0,45.0,0.34120774269104004,0.002774731256067753,0.2344873696565628,0.4215301275253296
45.0,90.0,0.30596923828125,0.08226186037063599,0.25518515706062317,0.35658368468284607
60.0,0.0,0.2803414762020111,0.06981250643730164,0.34019145369529724,0.30965450406074524
60.0,45.0,0.33293551206588745,0.016290094703435898,0.23056656122207642,0.42020779848098755
60.0,90.0,0.2548614740371704,0.09373739361763,0.20124098658561707,0.4501601755619049
75.0,0.0,0.4915649890899658,0.03944377228617668,0.2482263445854187,0.22076484560966492
75.0,45.0,0.4847019910812378,0.0156879723072052,0.17912781238555908,0.3204821050167084
75.0,90.0,0.22427043318748474,0.06134387105703354,0.27062055468559265,0.4437651038169861
80.0,0.0,0.6216474771499634,0.022578049451112747,0.18836483359336853,0.16740962862968445
80.0,45.0,0.6023477911949158,0.009785829111933708,0.1393897980451584,0.24847663938999176
80.0,90.0,0.3628290891647339,0.03201378881931305,0.2662186920642853,0.3389383852481842
