lam_nm,txx_re,txx_im,rxx_re,rxx_im,T,R,P_out_spec,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qxy_re,Qxy_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im,dphi_rad_deg,U_proxy
1272.0,-0.19748693704605103,0.3746024966239929,-0.6231169700622559,-0.39943695068359375,0.27294945108714247,0.727082478525393,1.0000319296125355,-2.4450932671501636e-31,1.7720057014199155e-30,-2.74651514727423e-31,7.422959514396314e-31,-3.358760479495305e-31,7.627155493261079e-31,1.0657430021237662e-22,6.978441356966056e-23,2.9344819834504057e-22,2.022904910582409e-22,6.827502082862205e-23,-1.9392582873051945e-23,8.588154203522258e-37,-1.668679559231933e-36,-1.6315661529031563e-37,2.4884148439024708e-37,-3.085957496281904e-37,3.1057139609554198e-37,1.2891213119157132e-12,5.770359768326375e-13,-1.0148543224745301,-0.36261139397677095,-1.102272402820952,0.1675622149881369,-0.9056995638691642,-0.12497250454120033,0.36137689673302903,-0.7021558142374263,-0.34488460557402567,0.5002991767591285,-109.3770961722525,23.539636611938477
1274.0,-0.17123985290527344,0.3614917993545532,-0.6522656679153442,-0.37799665331840515,0.25323103079803577,0.7468597399674072,1.000090770765443,-2.32643640160776e-31,1.78065410305991e-30,-2.4929100034805096e-31,7.523016988714476e-31,-3.1848067459947856e-31,7.8674181666853115e-31,1.1176852073146998e-22,6.744710030565479e-23,2.938268017034603e-22,1.8866988355619403e-22,6.860713676541224e-23,-2.295590353795639e-23,8.308203840494538e-37,-1.7471787458256025e-36,-1.5818736516894286e-37,2.6529783931619195e-37,-3.012429835528272e-37,3.2917051831281233e-37,1.2910794824844884e-12,6.074640451633075e-13,-1.0073676866346157,-0.39352192139517844,-1.1172855415002276,0.20923561861220813,-0.9086911362702289,-0.11872109993763637,0.3485002230129051,-0.7328806493599302,-0.3211578970733418,0.5001582444437308,-107.98850456494048,24.144390106201172
1276.0,-0.14576897025108337,0.34632810950279236,-0.6806149482727051,-0.3541549742221832,0.23380134972592614,0.7662641689998095,1.0000655187257357,-2.199361420846297e-31,1.7890158462935872e-30,-2.2306946499576677e-31,7.609459096958419e-31,-2.9958786802256026e-31,8.110957490335402e-31,1.1709386669030478e-22,6.488594326282696e-23,2.9287707505198963e-22,1.747608525981997e-22,6.869368390602643e-23,-2.670379386111235e-23,7.969489220064919e-37,-1.824297146687949e-36,-1.5218227830592116e-37,2.824303616210272e-37,-2.9276763303697605e-37,3.4731071037100852e-37,1.2925911187222209e-12,6.371914909448584e-13,-1.0021331555628228,-0.4254081137696333,-1.1297793998831418,0.25282006516512034,-0.9115272744457349,-0.11206037809103503,0.3332452069949517,-0.7628321759162541,-0.2970153759457291,0.4977601863299008,-106.58963439485521,24.794910430908203
1278.0,-0.1207462027668953,0.3287794888019562,-0.7083414793014526,-0.3273862302303314,0.21451382311409156,0.7855942044661653,1.000108027580257,-2.060690220909583e-31,1.796709436513383e-30,-1.963392509423812e-31,7.683681304472719e-31,-2.7895340523487445e-31,8.361882208757772e-31,1.225585505172379e-22,6.194504007159966e-23,2.9035895570501255e-22,1.6027669622378364e-22,6.879290498249962e-23,-3.043701025190465e-23,7.557926159098728e-37,-1.9002243574903657e-36,-1.4460859717296857e-37,3.001479523814471e-37,-2.8347297563832977e-37,3.6549968241843357e-37,1.2930901101235828e-12,6.660948558227011e-13,-0.9992301012572891,-0.4587130107075354,-1.1396061350166578,0.29896887008470113,-0.9140146357659263,-0.10483058548109592,0.3150472622096892,-0.7920962295864701,-0.27197249165632575,0.49270823843012673,-105.14682142826742,25.49939727783203
1280.0,-0.09680195897817612,0.30922916531562805,-0.7347543239593506,-0.29810595512390137,0.19578417218759978,0.8041486811361842,0.999932853323784,-1.91170485624572e-31,1.803934456372273e-30,-1.6870460265988506e-31,7.740565961022419e-31,-2.5652536159069763e-31,8.615573607075662e-31,1.280951844764321e-22,5.867440481686919e-23,2.862287278126759e-22,1.456279680686538e-22,6.854778191513633e-23,-3.4509704729857043e-23,7.082588067537539e-37,-1.9731320535648454e-36,-1.3562512724604901e-37,3.183784918078326e-37,-2.7238362894624742e-37,3.829630011619798e-37,1.2929230903051719e-12,6.934523800255537e-13,-0.9990033104302348,-0.49262831409202096,-1.1465308235501348,0.34680211747963013,-0.9162562273467929,-0.09709950786719555,0.2943112187333333,-0.8199190661223591,-0.24672904193250164,0.4849407756172721,-103.69638343838542,26.251562118530273
1282.0,-0.0738641545176506,0.28718167543411255,-0.7599091529846191,-0.2659514248371124,0.17748694807327065,0.8224378706075159,0.9999248186807865,-1.7533350283619331e-31,1.8099278389944922e-30,-1.4106904376017035e-31,7.783179016343759e-31,-2.321921875203753e-31,8.87629616519859e-31,1.3377055064870474e-22,5.501178326662049e-23,2.80037322966351e-22,1.3068010438077408e-22,6.846977765581626e-23,-3.845416253146597e-23,6.532404164212972e-37,-2.042364880788014e-36,-1.2483500800323534e-37,3.369395819648441e-37,-2.61009189442479e-37,4.006023071928941e-37,1.291064398201733e-12,7.187337732117036e-13,-1.001297882811893,-0.5276509375131511,-1.149892395021556,0.39673386269118643,-0.9178662263770027,-0.08891663918221436,0.270602478225625,-0.846042259923159,-0.2210583375458926,0.4737108633259654,-102.20346081250077,27.070589065551758
1284.0,-0.05257512629032135,0.2631857097148895,-0.7832324504852295,-0.231166273355484,0.16017378627421414,0.8397678956945425,0.9999416819687565,-1.5840612152883867e-31,1.8153300105726907e-30,-1.1288905703123374e-31,7.811815901918883e-31,-2.0591993370535363e-31,9.14093958672071e-31,1.3947358922822566e-22,5.094425879896816e-23,2.7166817214491585e-22,1.1576016070972947e-22,6.825837207262869e-23,-4.2638466386424304e-23,5.913445930661421e-37,-2.1057966809837134e-36,-1.124823963635383e-37,3.5575211730449325e-37,-2.4831422995638233e-37,4.175348917417192e-37,1.2884462717843555e-12,7.408607488054607e-13,-1.0067523098707116,-0.5628348570180689,-1.1497752347241874,0.4480823666103446,-0.9191718567962106,-0.08020715131989414,0.2441998291441338,-0.8696032664172673,-0.19551476010816787,0.4588378003303292,-100.69866103394664,27.950756072998047
1286.0,-0.03259950503706932,0.23671571910381317,-0.8046646118164062,-0.19343186914920807,0.1435899071474889,0.8563322710113267,0.9999221781588156,-1.4057639882212885e-31,1.8192031731239605e-30,-8.430440062221135e-32,7.82260501685204e-31,-1.7721989179835773e-31,9.412572540191825e-31,1.4522309945426327e-22,4.639569577041285e-23,2.6080729858625722e-22,1.0084127626522008e-22,6.795164761294192e-23,-4.688035108493395e-23,5.21917903156219e-37,-2.1632419301727016e-36,-9.80289794833855e-38,3.746187537814104e-37,-2.3446101448501733e-37,4.339719234880853e-37,1.2838224851411898e-12,7.597407550897424e-13,-1.0151409304153152,-0.5988043971774473,-1.1455736560398413,0.5011577042911782,-0.9197004337354797,-0.0710685738018301,0.21485973234304828,-0.8905492210544941,-0.17005242013556215,0.4398091134523626,-99.14565806741679,28.905550003051758
1288.0,-0.014565209858119488,0.20789405703544617,-0.8236846923828125,-0.15284837782382965,0.1281537600982529,0.8717683915787431,0.999922151676996,-1.2170723006511552e-31,1.8217961670575555e-30,-5.534155867262467e-32,7.821043553246251e-31,-1.4607919217539406e-31,9.690777193224964e-31,1.5088410128059162e-22,4.1273823248552535e-23,2.4705107201699223e-22,8.618623440554351e-23,6.771253897047405e-23,-5.141450568138405e-23,4.450006398011979e-37,-2.21213506780232e-36,-8.150272910997601e-38,3.9302921370244025e-37,-2.1947626601608845e-37,4.503040734459227e-37,1.2775884531176669e-12,7.739014712244235e-13,-1.0270000788584783,-0.6349585734983844,-1.1369620926970574,0.5555712235738216,-0.9195811832444314,-0.06143369969509071,0.1826264521959471,-0.9078512322846576,-0.1451133925018252,0.4159645612651639,-97.55198043753937,29.94031524658203
1290.0,0.0013769863871857524,0.1768304705619812,-0.8400040864944458,-0.1094895675778389,0.11396420955632719,0.8859728265570992,0.9999370361134263,-1.0212472489443916e-31,1.8226150269130657e-30,-2.6217407616252215e-32,7.799686570130217e-31,-1.1216989980648955e-31,9.97699816663733e-31,1.564727293342172e-22,3.5621278594067547e-23,2.300034855682187e-22,7.209999568806787e-23,6.737239892716222e-23,-5.611026752210917e-23,3.61309638310538e-37,-2.250588627060544e-36,-6.2706069248529e-38,4.109896468543089e-37,-2.033666483142964e-37,4.6535866836401075e-37,1.269151038761561e-12,7.824104914384721e-13,-1.0422266239128972,-0.6711807120561862,-1.1235550488351793,0.6109259622592822,-0.918568167959778,-0.05146919127983013,0.14782057911857632,-0.9207706602164789,-0.12120791497860156,0.3866608126323141,-95.9134028908592,31.073627471923828
