lam_nm,txx_re,txx_im,rxx_re,rxx_im,T,R,P_out_spec,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qxy_re,Qxy_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im,dphi_rad_deg,U_proxy
1272.0,-0.44021832942962646,0.41593876481056213,-0.36317071318626404,-0.4772639870643616,0.4536035699430961,0.5463395647596112,0.9999431347027072,-3.042536947400713e-31,1.814888954390199e-30,-5.394208932269142e-31,5.9770646017685045e-31,-4.483169067231669e-31,6.085290007156009e-31,6.753234829194649e-23,8.576818260563688e-23,2.5590209287228567e-22,3.1123853343119665e-22,6.212938520825249e-23,1.6461256396743626e-23,8.965265149542462e-37,-1.0331287930537678e-36,-1.6144069455170274e-37,1.3008589791423278e-37,-3.6036836921553198e-37,1.165879864334176e-37,1.3642994485607139e-12,3.0655412517315706e-13,-1.1710841047704779,-0.12585335729005023,-0.8901820399274505,-0.0950505368612843,-0.882264520160476,-0.14790560014570914,0.35880079962750216,-0.41347069036190853,-0.5046861823220201,0.4149558503445372,-121.43397849858778,19.69905662536621
1274.0,-0.4138281047344208,0.419160932302475,-0.39020612835884094,-0.47356826066970825,0.43519210472028935,0.5647794847834418,0.9999715895037311,-2.9913101989893387e-31,1.8209945786534e-30,-5.2498189302551135e-31,6.200857452494294e-31,-4.407355917459972e-31,6.295201005676464e-31,7.180798223443478e-23,8.50589379440833e-23,2.633428080611263e-22,3.022183293024492e-22,6.382905122431496e-23,1.4279336688211994e-23,9.113611810875144e-37,-1.1040612406387401e-36,-1.625692186328217e-37,1.3889596035472475e-37,-3.6332158551790516e-37,1.3362459494939654e-37,1.3634026763647082e-12,3.3263441361830597e-13,-1.1492066767101137,-0.14359573747162527,-0.9152873609418066,-0.07306090282923157,-0.883842932084866,-0.1451870537146349,0.3635935383941945,-0.4404724947892817,-0.4892902232032092,0.42635091535510034,-120.2098483617148,19.991716384887695
1276.0,-0.38719356060028076,0.4207838177680969,-0.4176584780216217,-0.46836093068122864,0.4165763629392707,0.5835402440660413,1.000116607005312,-2.934113336412661e-31,1.8273493447390957e-30,-5.094346796438371e-31,6.420883380616506e-31,-4.325899788710099e-31,6.51161852098091e-31,7.621033371721282e-23,8.422691928445639e-23,2.7023843504884155e-22,2.925771801556118e-22,6.55817267714053e-23,1.2030753541414614e-23,9.22380907202937e-37,-1.1769125088268304e-36,-1.6349293072880873e-37,1.4845370610880313e-37,-3.6564389871796908e-37,1.5121542604386025e-37,1.3627502787642815e-12,3.594840030449484e-13,-1.1283963431421393,-0.1628171209788502,-0.9397370527650397,-0.049207043502320906,-0.8855371306327043,-0.14218771645161218,0.3668372612231227,-0.46806623821657306,-0.47293879558404783,0.43682914684098495,-118.96491232020567,20.31985855102539
1278.0,-0.36026719212532043,0.42088645696640015,-0.44541695713996887,-0.4614412188529968,0.39769933374995786,0.6022991540209859,0.9999984877709438,-2.870441686161911e-31,1.8340950311663983e-30,-4.9226131380816065e-31,6.633407970951898e-31,-4.233489002543635e-31,6.731942799615733e-31,8.072030568472724e-23,8.324173276771746e-23,2.7668669142412085e-22,2.825243344031432e-22,6.708976264923791e-23,9.479387782860613e-24,9.300434698452692e-37,-1.25202592913585e-36,-1.6405719059672123e-37,1.5885363726316948e-37,-3.6682588963695656e-37,1.6888808997992232e-37,1.3625436406358749e-12,3.8744136900392657e-13,-1.1087238439009366,-0.18343576731865474,-0.9634071718216718,-0.02342509408754097,-0.8874151708360911,-0.13888448831795064,0.36872792256865244,-0.4963820883868518,-0.4559740972248756,0.4465525583938784,-117.7112094201885,20.678361892700195
1280.0,-0.3333599269390106,0.4192313253879547,-0.47346827387809753,-0.4528181254863739,0.37869588500900186,0.6212700558305171,0.999965940839519,-2.8024124613973223e-31,1.8413487758423877e-30,-4.740282646538559e-31,6.840047633799485e-31,-4.133301463189132e-31,6.958439100235256e-31,8.53706994173142e-23,8.213305309809233e-23,2.8251424404580285e-22,2.7199695835255643e-22,6.854003729954768e-23,6.911988485304306e-24,9.336696139024484e-37,-1.3288622064300855e-36,-1.6437701109134727e-37,1.700949085918214e-37,-3.6759962625961795e-37,1.8703638130004508e-37,1.363006382271347e-12,4.161795635636094e-13,-1.0905618713954068,-0.20550552094058602,-0.9862158885926052,0.0042699275130081826,-0.8895327788088061,-0.13538107374659386,0.3690096912690061,-0.5251997336448074,-0.4382977521920372,0.45524537802738346,-116.43855911947651,21.07088279724121
1282.0,-0.3062090575695038,0.4159186780452728,-0.5016944408416748,-0.4423379898071289,0.3595121720847081,0.6404397389229539,0.999951911007662,-2.727120744882059e-31,1.8484914874284023e-30,-4.54483424676214e-31,7.04135633339174e-31,-4.023432225475739e-31,7.1920891194544395e-31,9.014778327644941e-23,8.085420610181937e-23,2.875737006598214e-22,2.6079958581459144e-22,7.003046455758293e-23,4.1429685237351145e-24,9.326822778191766e-37,-1.4070663703031486e-36,-1.6420905009202754e-37,1.8204797822632902e-37,-3.6738412698435306e-37,2.0601917634402033e-37,1.36318577065593e-12,4.454564429767024e-13,-1.0735048064255421,-0.22903859970640553,-1.0079255466450843,0.03400290148833981,-0.8915902245500555,-0.1315382956232677,0.36747022962888587,-0.5543742113416943,-0.41959860695734025,0.46267529075069996,-115.1462089983047,21.50585174560547
1284.0,-0.27925169467926025,0.41085541248321533,-0.5299199819564819,-0.4299887716770172,0.3403053794891788,0.6596283349431129,0.9999337144322917,-2.6443834313799854e-31,1.8558836944936454e-30,-4.338932943712897e-31,7.231297565050223e-31,-3.9023261085660675e-31,7.4285200762176344e-31,9.505872481105937e-23,7.940372318008237e-23,2.9204475853385154e-22,2.4925207016481146e-22,7.135316922767413e-23,1.3753977565152612e-24,9.274748858023604e-37,-1.4868878738077071e-36,-1.634167413543026e-37,1.9489669981612067e-37,-3.668092855246767e-37,2.2498403422833537e-37,1.3636132576791229e-12,4.755820388962456e-13,-1.0580349247080836,-0.25381286122895375,-1.028352960401856,0.06565024025393865,-0.893761413500535,-0.12734892172822326,0.3642810649835587,-0.5839997464871867,-0.4003952492191726,0.4691368613267502,-113.8453562719168,21.973604202270508
1286.0,-0.25214168429374695,0.4039478302001953,-0.558306097984314,-0.41562163829803467,0.3208692595478866,0.6790536882801181,0.9999229478280047,-2.5549984607787794e-31,1.8634246424103742e-30,-4.117355911407104e-31,7.414235842527684e-31,-3.769676823986266e-31,7.673342549882081e-31,1.0015528076722306e-22,7.776737100730299e-23,2.9565820627426217e-22,2.3706340940913083e-22,7.261255935473023e-23,-1.7024961519683812e-24,9.172097192674235e-37,-1.5681045880855182e-36,-1.6203694795546868e-37,2.0875207321341365e-37,-3.646282212163099e-37,2.4431301588022937e-37,1.364173524619974e-12,5.063224717237305e-13,-1.0440029449745547,-0.2801985324391517,-1.0476021646890508,0.09943674522169653,-0.895997368755904,-0.12285293678803964,0.35912959633282043,-0.6139847364205719,-0.38022329666943266,0.4742028225999235,-112.51673877876446,22.489574432373047
1288.0,-0.22521844506263733,0.3951997458934784,-0.5866026878356934,-0.39896464347839355,0.3015869327665573,0.6986411246188249,1.0002280573853821,-2.455106273115594e-31,1.8708676513870355e-30,-3.886253438773405e-31,7.591570278436067e-31,-3.623575380315766e-31,7.924891301644131e-31,1.0540123591790503e-22,7.588800794039471e-23,2.983211952653461e-22,2.243603752784326e-22,7.385228502087765e-23,-5.059048455325332e-24,9.015330462838431e-37,-1.65014087794068e-36,-1.5982943938899381e-37,2.233659399768877e-37,-3.616538122146305e-37,2.6439600688003095e-37,1.3644537552193096e-12,5.37418846799725e-13,-1.031677236611555,-0.3078681267600037,-1.0652046585013806,0.1354924938356592,-0.8981793608325099,-0.11786647663334177,0.3518960655075842,-0.6441007180758769,-0.3592902734017361,0.4777309882611981,-111.17330993070792,23.053815841674805
1290.0,-0.19857443869113922,0.38437116146087646,-0.6145436763763428,-0.3801312744617462,0.2820090197856957,0.7177657636307817,0.9997747834164774,-2.348482918124546e-31,1.878203928610949e-30,-3.641126499449701e-31,7.751127412749838e-31,-3.4628931131967904e-31,8.182461053290238e-31,1.107293300418853e-22,7.375834199132986e-23,2.999028353928175e-22,2.1118627851820144e-22,7.476537864524739e-23,-8.371788535775624e-24,8.801561423389623e-37,-1.7323733205528322e-36,-1.5661209739361116e-37,2.3873438040551835e-37,-3.5738017064157596e-37,2.8393542827316167e-37,1.3645362110796267e-12,5.685899703693063e-13,-1.0212480848159105,-0.3369057573554306,-1.0809837629792391,0.17358287438378397,-0.9003034259509197,-0.11257282474850515,0.34248755093601463,-0.6741034542874725,-0.337668969493009,0.47951922864342844,-109.80627129946474,23.652650833129883
