lam_nm,txx_re,txx_im,rxx_re,rxx_im,T,R,P_out_spec,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qxy_re,Qxy_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im,dphi_rad_deg,U_proxy
1272.0,-0.6530829071998596,0.3337574303150177,-0.16307443380355835,-0.4530242681503296,0.6027604188932506,0.3976198320376465,1.0003802509308972,-3.4610813931233522e-31,1.9319791262679903e-30,-6.589601698379776e-31,3.575027355848661e-31,-4.943132071239747e-31,4.816572609539625e-31,3.397011778831236e-23,9.213275869400704e-23,1.7950660862652376e-22,3.8067386021967194e-22,4.2813437792632623e-23,3.514876219265453e-23,6.584961785206694e-37,-5.240487090584584e-37,-1.4226429606768166e-37,8.04341341844941e-38,-3.1571222940148865e-37,-3.933049634995777e-38,1.552016735162432e-12,1.160352056028845e-13,-1.410691194155027,-0.02506489504945605,-0.6688055602301908,-0.2101355833067163,-0.894361786882888,-0.1602221730666637,0.2509606154446218,-0.19972110824351905,-0.5878183755946153,0.2771855231416511,-131.32967255990815,18.214401245117188
1274.0,-0.6313527822494507,0.34871163964271545,-0.18441590666770935,-0.4585997462272644,0.5872619795270418,0.41327586997407034,1.0005378495011121,-3.4078722517768925e-31,1.9321841250255114e-30,-6.584948924009424e-31,3.819915055329862e-31,-4.919316146397513e-31,4.993923349866962e-31,3.7416790072419277e-23,9.226752645563682e-23,1.897112997011022e-22,3.75476241183213e-22,4.5035846306451075e-23,3.4561546640174573e-23,6.9470968208962346e-37,-5.755675005362894e-37,-1.4244396171148444e-37,8.312928084835654e-38,-3.2454458053689514e-37,-2.866477620124423e-38,1.5411477566124134e-12,1.320941500825097e-13,-1.3828005013359264,-0.028808809327765816,-0.6943442463304854,-0.20147524856122773,-0.8930525153482193,-0.15751132860563022,0.26393138091953433,-0.21866735003896193,-0.5788822685215581,0.292483239922391,-130.35560787823812,18.26742172241211
1276.0,-0.6102757453918457,0.36223164200782776,-0.2087271511554718,-0.46428364515304565,0.5718694778033591,0.43027746732695066,1.0021469451303098,-3.3455976972939057e-31,1.9377996369014722e-30,-6.558111607284165e-31,4.012678034343567e-31,-4.8943318940839014e-31,5.1834156165344715e-31,4.127184010871347e-23,9.234202774326886e-23,1.9966613022405988e-22,3.7006541319723345e-22,4.74299534539361e-23,3.347350486145611e-23,7.313971012086288e-37,-6.302122597848411e-37,-1.4163512785584127e-37,8.902537592586747e-38,-3.323578055305478e-37,-2.1188586259713687e-38,1.5384808800405862e-12,1.4986220914611742e-13,-1.3569914220110844,-0.034108557577384034,-0.7228385426283536,-0.19106499278196393,-0.8942441592707425,-0.15439063683893334,0.27699913979126545,-0.23867780383301718,-0.5696459793164084,0.30734838823530564,-129.45448002639353,18.337345123291016
1278.0,-0.5854777097702026,0.3752913773059845,-0.2285749316215515,-0.4666285812854767,0.555226107510408,0.4451507388572127,1.0003768463676206,-3.304957737066086e-31,1.9330773905301908e-30,-6.542161587885019e-31,4.33156720163649e-31,-4.8582325230997205e-31,5.356246971281153e-31,4.51072621638766e-23,9.214366535241497e-23,2.0965758051105945e-22,3.6379741771346246e-22,4.9443277701553415e-23,3.3012623889010284e-23,7.620887017420303e-37,-6.8690430621484945e-37,-1.4335028364788437e-37,9.096208378987771e-38,-3.4147179996311995e-37,-4.035910313781672e-39,1.5205773688193045e-12,1.6765423015226374e-13,-1.3278755532544775,-0.04072777812350604,-0.7449340965539589,-0.18001538660365646,-0.8906689325157455,-0.15227653037082745,0.28772019757953154,-0.25933495963212444,-0.5591212156850246,0.3222232912748533,-128.2682805737156,18.44977569580078
1280.0,-0.5618906021118164,0.3864520192146301,-0.2513275444507599,-0.4692521095275879,0.5387563917431462,0.46124020409068056,0.9999965958338267,-3.2559015034703506e-31,1.9344307604192987e-30,-6.497494882495881e-31,4.589700424340062e-31,-4.82204632689812e-31,5.54349526740433e-31,4.895276538214833e-23,9.196254607727077e-23,2.1910682857281475e-22,3.5735134399365824e-22,5.1743462484305035e-23,3.203226755587574e-23,7.925780709609631e-37,-7.456604693736133e-37,-1.4427386100041014e-37,9.535016441966208e-38,-3.4906655672571156e-37,9.20158450040133e-39,1.5118879615792888e-12,1.868489996594583e-13,-1.3015131230249997,-0.04902519631670814,-0.7699283713846345,-0.16742154443158838,-0.8898998556284257,-0.14978185506368838,0.29829683624369197,-0.2806388002338391,-0.5483560806658833,0.336219700255143,-127.19294406029562,18.576004028320312
1282.0,-0.5381027460098267,0.39632439613342285,-0.27498558163642883,-0.4709092676639557,0.5221408796924847,0.47761210234321366,0.9997529820356983,-3.204771532095467e-31,1.9371175173401466e-30,-6.438031529952833e-31,4.836178225216272e-31,-4.780681219564074e-31,5.736808488813748e-31,5.293889587492899e-23,9.174339252050078e-23,2.2829923775252293e-22,3.505812398426808e-22,5.387273563048807e-23,3.083524390914799e-23,8.214667915911359e-37,-8.07017905899536e-37,-1.4523350744191852e-37,1.0070417132405387e-37,-3.560947857776573e-37,2.199317563568031e-38,1.5052471157810162e-12,2.0728734129716556e-13,-1.2760919441018819,-0.05870727511191906,-0.7952022194039305,-0.15327622169440996,-0.8897456219817348,-0.1471997137297553,0.3082055787429292,-0.30278451093793085,-0.5371280848151191,0.34977893396061666,-126.1144111649266,18.726303100585938
1284.0,-0.5133876800537109,0.405213326215744,-0.2988772988319397,-0.4709729254245758,0.5055528267261897,0.4944323076481841,0.9999851343743738,-3.1474068889922403e-31,1.9390245436210034e-30,-6.377348214991349e-31,5.0967851413921575e-31,-4.731648880967523e-31,5.934409646544639e-31,5.698095664018553e-23,9.143435717267408e-23,2.3733102841539295e-22,3.432988854546766e-22,5.601593947956599e-23,2.963475117751601e-23,8.477433338984584e-37,-8.714140611921144e-37,-1.4636781136711429e-37,1.0587437906678906e-37,-3.635146913080433e-37,3.6466066897218073e-38,1.497344840142919e-12,2.2888790471818166e-13,-1.2508350091602614,-0.06969175526533594,-0.8197107527487945,-0.13738733419407215,-0.8892342852953954,-0.14433969516653325,0.3170741744704871,-0.32592753375464395,-0.5251514672700005,0.36305022556648076,-124.9913690114025,18.912029266357422
1286.0,-0.48878213763237,0.41249701380729675,-0.32346412539482117,-0.47016143798828125,0.48866408231388814,0.511365719566724,1.0000298018806122,-3.090246735376131e-31,1.942470471299108e-30,-6.297901165924946e-31,5.343021188983673e-31,-4.679129601474217e-31,6.138066739118198e-31,6.111171175198206e-23,9.102023219535469e-23,2.458767522250695e-22,3.357225087916966e-22,5.82340934689511e-23,2.814946424101624e-23,8.718940093334298e-37,-9.375578940962049e-37,-1.4734796842991997e-37,1.1211836239890452e-37,-3.7010184613506275e-37,5.08296377911847e-38,1.4918346758610041e-12,2.5148912575413933e-13,-1.2268290414971066,-0.08213184657418665,-0.8442404209475939,-0.12010864449239567,-0.8894291798091457,-0.14149793574031894,0.32509350354960026,-0.3495768720848739,-0.5127630295162424,0.3755378476477636,-123.8823367547528,19.122194290161133
1288.0,-0.463581383228302,0.4184975028038025,-0.3481470048427582,-0.46789443492889404,0.4716303503022972,0.5283751510544068,1.000005501356704,-3.031216062410114e-31,1.9456814171382647e-30,-6.20743731206945e-31,5.59972107212595e-31,-4.620312337691955e-31,6.3448950038623665e-31,6.534872818447339e-23,9.049669862141783e-23,2.540683264726293e-22,3.275855476682523e-22,6.039478311153998e-23,2.6645607972842327e-23,8.927283007251739e-37,-1.0059346903863871e-36,-1.4860254996811548e-37,1.1867413730345457e-37,-3.7640308186448295e-37,6.636161767239684e-38,1.4859898392854951e-12,2.7494205547813327e-13,-1.2034893388239136,-0.09594562564956165,-0.8680035012053836,-0.10130774079325858,-0.8895160413421378,-0.1385794862682877,0.33182882643476336,-0.3739078592106732,-0.4995581905877982,0.38744662077361003,-122.73277930840915,19.363113403320312
1290.0,-0.4378925859928131,0.42311620712280273,-0.3736637532711029,-0.46434998512268066,0.45416656454195464,0.5458880272170799,1.0000545917590344,-2.967826111770197e-31,1.9495278953758333e-30,-6.103566806152088e-31,5.8500258166469575e-31,-4.553245376161642e-31,6.561160109040512e-31,6.974204919127142e-23,8.992844071656891e-23,2.619465176755827e-22,3.190141621166921e-22,6.2463656357432e-23,2.491803802726983e-23,9.112807812811753e-37,-1.0774013191620014e-36,-1.4982848183328018e-37,1.2616244727165347e-37,-3.819882140472964e-37,8.211643190126363e-38,1.4810538081170391e-12,2.998552981632612e-13,-1.180822774402861,-0.11134944095356963,-0.8916688785009158,-0.08066299985091518,-0.8898927323162602,-0.1354711001523565,0.33767532381759574,-0.3992313311140484,-0.4857328397067716,0.39884130860409633,-121.56914425754279,19.638240814208984
