lam_nm,txx_re,txx_im,rxx_re,rxx_im,T,R,P_out_spec,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Qxy_re,Qxy_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im,even_px_re,even_px_im,odd_Q_re,odd_Q_im,odd_m_re,odd_m_im,dphi_rad_deg,U_proxy
1272.0,-0.7539596557617188,0.23957888782024384,-0.07028517127037048,-0.41707631945610046,0.6755523782966192,0.324473846420384,1.0000262247170033,-3.9365072676863554e-31,2.041230267993606e-30,-6.61046922705658e-31,2.1247601675236333e-31,-5.04838821271253e-31,4.205503063688383e-31,1.5866953234490727e-23,9.279130635132243e-23,1.234573693035579e-22,4.0611533360334545e-22,2.906397999855529e-23,3.888239037066118e-23,4.400906008144705e-37,-2.9234297721079907e-37,-1.4200105512639722e-37,7.075807762000684e-38,-2.6495629645649668e-37,-9.947820479384956e-38,1.741065833251827e-12,4.5733584785693316e-14,-1.5675688413218047,-0.02903544560916334,-0.5496884400618952,-0.23800613867090623,-0.9181315388151083,-0.1770614286839025,0.16296581259657522,-0.1082547792429323,-0.6093146090800031,0.18522910240250848,-135.48927031916767,18.351598739624023
1274.0,-0.7358635663986206,0.26056867837905884,-0.08829659223556519,-0.4261783957481384,0.6613901167459528,0.33873009333563897,1.0001202100815918,-3.8584142531463395e-31,2.037621750113082e-30,-6.677647986201455e-31,2.3566971301691367e-31,-5.0432621151562225e-31,4.363434571171186e-31,1.9261558534962223e-23,9.318304740422452e-23,1.3500004772781419e-22,4.0296240552314295e-22,3.141741874871463e-23,3.909955205934344e-23,4.8461804847757585e-37,-3.3255873550138614e-37,-1.39953736114717e-37,7.270176530223915e-38,-2.752858089275342e-37,-9.233841534857743e-38,1.7218289354505443e-12,5.6065792080887325e-14,-1.5379680768758839,-0.02439352473104609,-0.5741995506067221,-0.23518272495865217,-0.9150696631529172,-0.17327641063583518,0.17889135938561304,-0.12276035623579606,-0.6036350059182026,0.20222917446440689,-134.81847445837343,18.271839141845703
1276.0,-0.7170866131782532,0.28034040331840515,-0.10679227113723755,-0.43439996242523193,0.6470524501799697,0.35286645582544196,0.9999189060054117,-3.785291295401903e-31,2.0344449138001286e-30,-6.729453302657183e-31,2.5935423581664496e-31,-5.033976555343775e-31,4.522784438714406e-31,2.2647655486071226e-23,9.355296441699951e-23,1.4624957542418946e-22,3.9940583646982813e-22,3.359629089834166e-23,3.913620834406215e-23,5.27503607356173e-37,-3.7493407564913505e-37,-1.3851616455018734e-37,7.438066494198759e-38,-2.8538249300034183e-37,-8.501687273783094e-38,1.7036887364308788e-12,6.733935251414929e-14,-1.5088471483254313,-0.021341175408927538,-0.5986454929722785,-0.23119035383012312,-0.912210944614762,-0.16972610685097372,0.1941121504991615,-0.1379692170911127,-0.5973695033889874,0.21873750522571056,-134.05596375649998,18.209928512573242
1278.0,-0.6976968050003052,0.2988876402378082,-0.12610062956809998,-0.44201526045799255,0.6325519825477746,0.3673520855981025,0.9999040681458771,-3.713966421934876e-31,2.032380788842437e-30,-6.770696729333717e-31,2.8312573634048218e-31,-5.02193508044556e-31,4.687724426466746e-31,2.605230067726542e-23,9.380882512101486e-23,1.572885966761921e-22,3.955007252113503e-22,3.625705711482367e-23,3.896602007125377e-23,5.6945181351672635e-37,-4.197844678038353e-37,-1.3715684928195457e-37,7.628004594595082e-38,-2.94763707664743e-37,-7.59542315355589e-38,1.6876154270395396e-12,7.971562358501888e-14,-1.4801266445660761,-0.01990989725309326,-0.6234360361414414,-0.22606189255031353,-0.9098593138595328,-0.16626741203766546,0.2088930103728321,-0.15399027469200371,-0.5906031314482781,0.234879816436297,-133.24741747798078,18.17314910888672
1280.0,-0.6775307059288025,0.31633368134498596,-0.1456983983516693,-0.44853445887565613,0.6178517123968705,0.3819051038054919,0.9997568162023625,-3.6450731406001436e-31,2.0300475854916095e-30,-6.805193160993377e-31,3.077526607911734e-31,-5.006844278710249e-31,4.854162110675924e-31,2.9585005676307477e-23,9.406519699410799e-23,1.6808967421732692e-22,3.9119592489017073e-22,3.852301277905079e-23,3.887008516140504e-23,6.096481180225028e-37,-4.6698491714603745e-37,-1.3644221917804594e-37,7.837174158100245e-38,-3.0477176750974645e-37,-6.707388827849605e-38,1.6713764903900821e-12,9.305385541393916e-14,-1.4516389305038038,-0.019875758974552158,-0.6478333063237107,-0.21959330699612406,-0.9073947587482633,-0.1629282134405569,0.22293996778791172,-0.17076998896293716,-0.5832619794139495,0.2506169156301132,-132.36888008595508,18.162250518798828
1282.0,-0.6566800475120544,0.3328232169151306,-0.16605377197265625,-0.45402365922927856,0.6030943939010383,0.39668302694426494,0.9997774208453032,-3.5740991989661626e-31,2.028258641657987e-30,-6.830972517443603e-31,3.325063534326149e-31,-4.987512408381445e-31,5.025631973697319e-31,3.31792197413792e-23,9.426172233469217e-23,1.7873098916351865e-22,3.865274799211423e-22,4.06120761004017e-23,3.859813818703704e-23,6.486353956532112e-37,-5.169941527098573e-37,-1.359960270665187e-37,8.063903010342783e-38,-3.146492388820904e-37,-5.801908745366153e-38,1.6561357680024244e-12,1.0754655422327652e-13,-1.4235048563461523,-0.021184286657033962,-0.6723640374726084,-0.21162413508559763,-0.9051807880488376,-0.15950657687524072,0.23645757408877588,-0.1884682581109306,-0.5754023947205172,0.2660670832418872,-131.4496537416203,18.177719116210938
1284.0,-0.6355010271072388,0.3480643928050995,-0.18698972463607788,-0.45863980054855347,0.5884433245398482,0.4117594060091321,1.0002027305489802,-3.501898282389453e-31,2.0273605466914977e-30,-6.846972199867118e-31,3.571901875743973e-31,-4.963819974126292e-31,5.201375423301102e-31,3.6796464935812813e-23,9.438973494275558e-23,1.8906277224590133e-22,3.815183171361059e-22,4.2985270102838533e-23,3.805357600378273e-23,6.8595877291800545e-37,-5.690869136988177e-37,-1.3563843056670886e-37,8.316856293147647e-38,-3.240039151801658e-37,-4.802997602875682e-38,1.6424455303680495e-12,1.2302067798317952e-13,-1.3960661566110546,-0.02385696190526884,-0.6968727030484041,-0.20237439781164007,-0.9033706673974546,-0.15604092689298793,0.24928526191520675,-0.2068126918625822,-0.5670608767137385,0.28100905400419784,-130.5200260310256,18.220355987548828
1286.0,-0.6134212017059326,0.3620109260082245,-0.20837321877479553,-0.4626047909259796,0.5729829071854902,0.4269759984971844,0.9999589056826745,-3.4377822426582512e-31,2.0265749500320628e-30,-6.8468596555692025e-31,3.8253370310556376e-31,-4.938468071294501e-31,5.38212111897243e-31,4.0589773421287016e-23,9.444085049944109e-23,1.992686134646132e-22,3.760950264582523e-22,4.529976978826045e-23,3.762506701533311e-23,7.219813983810326e-37,-6.240834447747685e-37,-1.3578445128822347e-37,8.637819800349471e-38,-3.333195685821058e-37,-3.7080207841787163e-38,1.6293080648667743e-12,1.3972582480997483e-13,-1.3686445186045144,-0.02829286304515408,-0.721283635040117,-0.1921140463324422,-0.9016162270913735,-0.1529457499283811,0.26156083007174513,-0.22609416837519863,-0.5581307322469671,0.2957176493244266,-129.53201733348578,18.28560447692871
1288.0,-0.5910690426826477,0.37485912442207336,-0.23037537932395935,-0.4652879238128662,0.5578540003810541,0.44249556692742864,1.0003495673084828,-3.36705207716321e-31,2.026736632031315e-30,-6.842046769719818e-31,4.078835518089755e-31,-4.906843967200229e-31,5.566724278862599e-31,4.437492940227527e-23,9.439270003080643e-23,2.0909827186684583e-22,3.702787638339623e-22,4.759630083629204e-23,3.6836575182524507e-23,7.556946725123504e-37,-6.8110504106749426e-37,-1.3595167240391938e-37,8.969394663852691e-38,-3.4234643997464644e-37,-2.602979885777377e-38,1.6176183292176418e-12,1.5731333308414522e-13,-1.3422665152904638,-0.03388821480636184,-0.7456384338691325,-0.1802479886170049,-0.9002880219642783,-0.1495663820593116,0.2729249694454624,-0.2459863477725632,-0.548646050363565,0.30982317162815803,-128.53927297180752,18.376903533935547
1290.0,-0.5676783919334412,0.3861447274684906,-0.2522496283054352,-0.4675595164299011,0.5413466965503977,0.45760685491887987,0.9989535514692776,-3.3153195985770237e-31,2.0267180908572524e-30,-6.808704632864796e-31,4.347677662595518e-31,-4.873584733578599e-31,5.752770928538497e-31,4.8381104590380255e-23,9.417909020344272e-23,2.187053738314964e-22,3.6400912049420364e-22,4.999500221110486e-23,3.616373445458603e-23,7.876209203395899e-37,-7.403675559631443e-37,-1.3687076176502533e-37,9.378305991575463e-38,-3.503722982629271e-37,-1.3076941712343328e-38,1.6062646631414125e-12,1.7596100103574305e-13,-1.3158846077924042,-0.041513629186070676,-0.7695338910024219,-0.16796790265160477,-0.8988840032547981,-0.14704007263178379,0.2835740320674744,-0.2665609909979142,-0.5385200407533015,0.32355570285931595,-127.48111713613855,18.48818016052246
1292.0,-0.5453121662139893,0.39709848165512085,-0.2768175005912781,-0.4675678014755249,0.5275076306628322,0.47493342142966893,1.0024410520925011,-3.2123801611450625e-31,2.0296280757803317e-30,-6.803817593855259e-31,4.570356788557009e-31,-4.826907118322153e-31,5.956038627067081e-31,5.215739704935068e-23,9.43206765175742e-23,2.281835204444813e-22,3.576400590486327e-22,5.2188686531763445e-23,3.494968919513603e-23,8.184642211754992e-37,-8.038305178623217e-37,-1.3668169727135251e-37,9.771754795678962e-38,-3.6109521343450693e-37,-3.187628993603884e-39,1.5982662626960035e-12,1.96344687183313e-13,-1.291524300181267,-0.04899944028399586,-0.7946361911063793,-0.1517993950560887,-0.8987811719653516,-0.14225398438687598,0.29376720259683653,-0.2885148018507538,-0.5282785281996739,0.3370552355362375,-126.52297005895238,18.646867752075195
1294.0,-0.5206349492073059,0.40579667687416077,-0.29890191555023193,-0.46777841448783875,0.5101453649904333,0.48986776157871237,1.0000131265691456,-3.1687793329411324e-31,2.0293405447049635e-30,-6.739433185929722e-31,4.857953967498084e-31,-4.786645244290425e-31,6.148732843395155e-31,5.645993667046914e-23,9.385437130509236e-23,2.3714903195076437e-22,3.5045302899182636e-22,5.448971249882487e-23,3.413907588306212e-23,8.45530225122417e-37,-8.673573722699225e-37,-1.3842059691202053e-37,1.0293362072756696e-37,-3.676731203139967e-37,1.2054474311037004e-38,1.5869224439437041e-12,2.1688123018453976e-13,-1.2658471093556034,-0.05961045594963275,-0.8173499504281887,-0.1372124918548775,-0.8972648895043507,-0.1401063239707981,0.3025444706504544,-0.31035457901008817,-0.5168623009184815,0.3497569836028478,-125.39495838790202,18.811429977416992
1296.0,-0.496237188577652,0.4133477807044983,-0.3224160373210907,-0.4665488004684448,0.4934736250010643,0.5058688048032502,0.9993424298043145,-3.105897744027615e-31,2.0310188806083357e-30,-6.676103474664723e-31,5.121123701128209e-31,-4.738751904597295e-31,6.3550934384514704e-31,6.053345934496746e-23,9.351368867308216e-23,2.4580860642894975e-22,3.4293249475250286e-22,5.683609576111659e-23,3.2960642960220513e-23,8.70518167037051e-37,-9.339987290852384e-37,-1.3978797665266547e-37,1.0819020402793375e-37,-3.7471874133353793e-37,2.604796019082786e-38,1.5782218742137854e-12,2.3874176609312774e-13,-1.2416657445294075,-0.07120283033423305,-0.8405552730720014,-0.12028690827894603,-0.8966211458725435,-0.13711411650584332,0.31052492940938947,-0.33316925527794167,-0.5049902025016494,0.3619690167500454,-124.29074689231355,19.011911392211914
1298.0,-0.4715975821018219,0.4199858605861664,-0.3464343249797821,-0.4638311266899109,0.4773625145659719,0.5224529595272633,0.9998154740932352,-3.0323437461085084e-31,2.033081580543046e-30,-6.611306453696519e-31,5.3859888646026e-31,-4.681095477428348e-31,6.562815585223054e-31,6.49262159336608e-23,9.308002345396307e-23,2.5427557826754003e-22,3.351230479810174e-22,5.913450594304412e-23,3.160896716830395e-23,8.931956473850368e-37,-1.0032871041244515e-36,-1.4096650573903479e-37,1.1427467211260163e-37,-3.824358718822892e-37,4.082564880106273e-38,1.5699544412698218e-12,2.6182436773847927e-13,-1.2183997891368694,-0.0836792548064566,-0.8633902868712388,-0.10163305954542855,-0.896148807363966,-0.1336607078436509,0.3176331700578776,-0.3567832694821259,-0.4927299031137656,0.3738602337224462,-123.19455239440506,19.2445068359375
1300.0,-0.44657236337661743,0.42504650354385376,-0.37103453278541565,-0.45998886227607727,0.4605239199374919,0.5391533261154287,0.9996772460529206,-2.9585368562834864e-31,2.0356919473325066e-30,-6.527689134258099e-31,5.642875942491552e-31,-4.6184129798349865e-31,6.78170216443424e-31,6.93095022003654e-23,9.25323179973065e-23,2.6222038393404497e-22,3.26765406692741e-22,6.141938808407005e-23,3.014935806407903e-23,9.13028217917232e-37,-1.0748960709427166e-36,-1.4203313971901632e-37,1.2105542472179224e-37,-3.89154011991848e-37,5.565825574244421e-38,1.5626046924354013e-12,2.859623577027333e-13,-1.1957818703745087,-0.09782332059334606,-0.8859422792574241,-0.08133602177816385,-0.8959189533272195,-0.13020679514573713,0.32368765120206733,-0.3810731997784973,-0.4797025598152931,0.3849483049078973,-122.07584285793183,19.51011085510254
1302.0,-0.420962929725647,0.42888927459716797,-0.3957546651363373,-0.4546199440956116,0.44374256210056395,0.5561300945959236,0.9998726566964875,-2.8815343891776813e-31,2.0379689395411124e-30,-6.434129673856922e-31,5.914892225655973e-31,-4.547565644277976e-31,7.004762694662291e-31,7.390007514927227e-23,9.186433678835363e-23,2.6990527255276554e-22,3.1794165234105986e-22,6.364489788261644e-23,2.8526812093757516e-23,9.297298121518949e-37,-1.1493369156770067e-36,-1.4338407878560652e-37,1.2825819640881854e-37,-3.9593458205679675e-37,7.233895270485401e-38,1.5547793598883818e-12,3.113070946176176e-13,-1.1737474340805985,-0.11329614560686842,-0.9076516665954544,-0.05944408189241511,-0.8955433108809817,-0.12662307051071375,0.32859687158142586,-0.4062131922072944,-0.4660320205958599,0.395621330552535,-120.92249145361953,19.814733505249023
1304.0,-0.39512819051742554,0.43117204308509827,-0.42090538144111633,-0.448036789894104,0.42649762040099537,0.573357631983443,0.9998552523844384,-2.80191050883688e-31,2.0410958776862518e-30,-6.325082214792284e-31,6.177077114790166e-31,-4.469802813755261e-31,7.236389894272939e-31,7.860348147005638e-23,9.1087784677377e-23,2.7703999494986776e-22,3.0856534388897837e-22,6.592329431732057e-23,2.6788480826713876e-23,9.429366449343921e-37,-1.2257510810628646e-36,-1.4448938820751281e-37,1.3637410314606714e-37,-4.019097710986286e-37,8.898801567872602e-38,1.548264611524013e-12,3.375604106311425e-13,-1.1528372858781433,-0.13026361713791199,-0.9290369661821195,-0.0360163364260958,-0.8955417390402352,-0.12293532298753664,0.33224309741271196,-0.4318925751980313,-0.4515947358675369,0.40545643190942315,-119.75368235583515,20.1525821685791
1306.0,-0.3691350519657135,0.4319666028022766,-0.44623199105262756,-0.44007477164268494,0.4090830645958532,0.5907437783996725,0.9998268429955257,-2.7207099113883686e-31,2.044537888479739e-30,-6.200872272928521e-31,6.437267179489664e-31,-4.384354496733105e-31,7.473113733829785e-31,8.343777976287655e-23,9.015853672545264e-23,2.8369920753970107e-22,2.9877249417376816e-22,6.822791737831218e-23,2.4793943385529378e-23,9.52773508444799e-37,-1.3042017358352108e-36,-1.4538237681817902e-37,1.4535955363662817e-37,-4.069801566697913e-37,1.0626125155048838e-37,1.5422748543267562e-12,3.6483601528622855e-13,-1.132944234877335,-0.14862165597299345,-0.949699038061216,-0.01109769777407919,-0.8956782001246854,-0.11918979688391698,0.33468169145523013,-0.45812823202930686,-0.4365929822711953,0.4145665531569797,-118.56974136951305,20.523426055908203
