it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.3570577734637828,0.005032684653997421,0.17509954199194908,0.35926145442886054,0.1782070170821888,0.43977516889572144,0.20768201688215845,0.25705316343477796,45.0,0.0,0.8220939636230469
19,0.3868125971584093,0.04833490401506424,0.1919582888484001,0.3660004458969395,0.1279447509330653,0.3359573185443878,0.20821633012521834,0.2770262967262949,45.0,0.0,0.889872670173645
29,0.37010517716407776,0.1093420535326004,0.18714969158172606,0.3419959783335794,0.11042123860014337,0.32519152760505676,0.24997867040690921,0.2694948783942631,60.0,0.0,0.8958887457847595
39,0.38783772715500425,0.171359121799469,0.24162597358226776,0.3567356274961102,0.08583062380785123,0.24477417767047882,0.2558273467279616,0.2705042674427941,60.0,0.0,0.9750906825065613
