theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.011687824502587318,0.679193377494812,0.020878801122307777,0.288239985704422
0.0,45.0,0.011687824502587318,0.679193377494812,0.020878801122307777,0.288239985704422
0.0,90.0,0.011687824502587318,0.679193377494812,0.020878801122307777,0.288239985704422
15.0,0.0,0.06317651271820068,0.5407070517539978,0.006532035768032074,0.38958436250686646
15.0,45.0,0.01682172529399395,0.5703144073486328,0.021670999005436897,0.39119279384613037
15.0,90.0,0.003419412299990654,0.5487805008888245,0.05530806630849838,0.39249199628829956
30.0,0.0,0.2697966992855072,0.21700021624565125,0.0687565729022026,0.4444465637207031
30.0,45.0,0.06778215616941452,0.4159018099308014,0.05896010249853134,0.45735594630241394
30.0,90.0,0.10000580549240112,0.25379693508148193,0.22211524844169617,0.4240819811820984
45.0,0.0,0.4439529478549957,0.04457616060972214,0.14640319347381592,0.36506766080856323
45.0,45.0,0.19835194945335388,0.2549342215061188,0.11708752065896988,0.4296262264251709
45.0,90.0,0.2428806573152542,0.08328172564506531,0.3275022804737091,0.34633535146713257
60.0,0.0,0.5797153115272522,0.012128069996833801,0.14506934583187103,0.2630872130393982
60.0,45.0,0.38973575830459595,0.11804400384426117,0.14327490329742432,0.34894534945487976
60.0,90.0,0.39432492852211,0.0337580107152462,0.31224822998046875,0.25966882705688477
75.0,0.0,0.7558424472808838,0.006866174284368753,0.08934678137302399,0.1479446142911911
75.0,45.0,0.6422367691993713,0.034228093922138214,0.10715494304895401,0.21638017892837524
75.0,90.0,0.6249562501907349,0.011571702547371387,0.20660044252872467,0.15687155723571777
80.0,0.0,0.8294645547866821,0.004204614087939262,0.06307657808065414,0.10325424373149872
80.0,45.0,0.7479712963104248,0.01667480170726776,0.07981743663549423,0.15553629398345947
80.0,90.0,0.7304266691207886,0.006028470583260059,0.15081964433193207,0.11272518336772919
