it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.27543731104759944,0.14922082424163818,0.15321483910083772,0.29140802963352935,0.15062131411174223,0.26158851385116577,0.3470286577939987,0.2269126893509002,0.0,0.0,0.8299258351325989
19,0.3244225347325915,0.2123635709285736,0.2172137588262558,0.33321289141147714,0.08213647936160366,0.16526776552200317,0.35535116493701935,0.23808979065645308,0.0,0.0,0.9053712487220764
29,0.3322348686910811,0.22406995296478271,0.2287833571434021,0.34027980273684927,0.07797741398237468,0.15463507175445557,0.32395794703846886,0.26582974195480347,0.0,0.0,0.913568377494812
39,0.3505304782163529,0.24642589688301086,0.2581264078617096,0.3525489637404225,0.05293805274136719,0.09857846051454544,0.29744229926949456,0.29908915218852816,45.0,0.0,0.979781448841095
