order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
9,9,projected,4.112241268157959,54.815120697021484,68.06865692138672,0.8052916526794434,3.945128917694092
9,9,binary,4.112458229064941,54.82725143432617,68.08309173583984,0.8052991032600403,3.6587331295013428
11,11,projected,4.103057861328125,54.303985595703125,67.45885467529297,0.8049941658973694,11.775733709335327
11,11,binary,4.1038408279418945,54.3468017578125,67.51133728027344,0.8050025701522827,11.650619745254517
13,13,projected,4.08582878112793,53.3712043762207,66.31300354003906,0.804837703704834,29.058879852294922
13,13,binary,4.0860443115234375,53.3824462890625,66.32762908935547,0.8048297166824341,29.247642517089844
