iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,3.472543716430664,27.46623420715332,37.79324722290039,0.726749782710117,0.02,8.0,6.745608806610107
1,1.9429033994674683,6.628228664398193,7.348301410675049,0.902008272927987,0.019999836866486504,8.080716638878245,13.202617883682251
2,1.9017508029937744,6.382787704467773,7.027961254119873,0.9081990457367989,0.019999347471268518,8.162247674730466,19.130335092544556
3,2.3853137493133545,10.133965492248535,11.643345832824707,0.8703654119487008,0.019998531830313394,8.24460132447997,25.213821411132812
4,3.1904425621032715,22.1423282623291,26.666126251220703,0.8303541374448663,0.019997389970232808,8.327785887955363,31.13204002380371
5,3.7325820922851562,36.910552978515625,47.307403564453125,0.7802278332233288,0.019995921928281892,8.411809748727045,37.21683931350708
6,3.403432607650757,26.23247718811035,34.46233367919922,0.761192710635931,0.019994127752358013,8.496681374952107,43.60408353805542
7,3.1798768043518066,20.274600982666016,28.51369857788086,0.7110477417472972,0.019992007500999213,8.582409320227798,49.193190574645996
8,3.1531105041503906,18.409515380859375,29.765600204467773,0.6184829217082448,0.01998956124338231,8.669002224453562,55.28592395782471
9,3.322068452835083,19.176841735839844,40.06221389770508,0.4786765350713154,0.019986789059320612,8.756468814701803,61.400262117385864
10,3.3771486282348633,22.500282287597656,38.12114715576172,0.5902309863777623,0.019983691039261356,8.844817906097417,67.43289375305176
11,3.629105567932129,26.18597412109375,54.216617584228516,0.48298797099269253,0.019980267284282715,8.934058402706205,73.67266321182251
12,3.6256275177001953,20.029489517211914,70.38986206054688,0.2845507709616332,0.019976517906090528,9.024199298432254,79.81996178627014
13,3.6819703578948975,23.087005615234375,68.35201263427734,0.3377662884451234,0.019972443027014637,9.115249677924364,85.82960772514343
14,3.8010663986206055,31.33428382873535,63.90644073486328,0.49031495837384154,0.019968042780004917,9.207218717491623,92.12985849380493
15,3.8261399269104004,35.17071533203125,59.86343765258789,0.5875157978086852,0.019963317308626913,9.30011568602822,98.1702675819397
16,3.8342232704162598,36.7842903137207,58.17032241821289,0.6323549326280347,0.01995826676705718,9.393949945947602,104.14735221862793
17,3.8566884994506836,38.19282150268555,58.599693298339844,0.6517580443337733,0.019952891320078235,9.488730954126023,110.23532438278198
18,3.8893659114837646,39.70395278930664,60.176456451416016,0.6597921368361281,0.019947191143073185,9.584468262855651,116.41853642463684
19,3.916918992996216,40.92551803588867,61.68766784667969,0.663431111346363,0.019941166422020012,9.681171520807267,122.50455832481384
20,3.932255268096924,41.671600341796875,62.47026443481445,0.6670629733811848,0.019934817353485502,9.778850474002686,128.84527325630188
21,3.947763442993164,42.51176452636719,63.164695739746094,0.6730304647001756,0.019928144144618822,9.87751496679699,134.81985354423523
22,3.9697518348693848,43.72797775268555,64.16871643066406,0.6814532093677464,0.01992114701314478,9.977174942870668,140.22687458992004
23,3.9926400184631348,45.04005813598633,65.21749114990234,0.690613167447075,0.019913826187356695,10.077840446231766,146.30792617797852
24,4.003633499145508,45.79508972167969,65.56814575195312,0.6984350281144691,0.01990618190610898,10.17952162222815,151.90274095535278
25,4.007691383361816,46.14577102661133,65.6000747680664,0.7034408297515238,0.01989821441880933,10.282228718569984,157.82282090187073
26,4.0196452140808105,46.78737258911133,66.2659912109375,0.7060540668617986,0.019889923985410573,10.385972086362527,163.69482016563416
27,4.0355987548828125,47.5682373046875,67.2913589477539,0.7068996383565317,0.019881310876402224,10.490762181149336,169.578843832016
28,4.039018630981445,47.76350784301758,67.47622680664062,0.7078568275592473,0.019872375372801628,10.596609563966009,175.57031869888306
29,4.038624286651611,47.82621765136719,67.3345947265625,0.7102770551390836,0.019863117766144803,10.70352490240456,181.56613659858704
30,4.047063827514648,48.368560791015625,67.71296691894531,0.7143175523369653,0.01985353835847693,10.811518971688523,187.34865713119507
31,4.0523176193237305,48.78375244140625,67.84585571289062,0.719038059566204,0.019843637462342495,10.920602655758907,193.5059940814972
32,4.047700881958008,48.70091247558594,67.33655548095703,0.7232462683565389,0.019833415400775094,11.03078694837112,199.69811153411865
33,4.051609992980957,48.99613571166992,67.45621490478516,0.7263398306713108,0.019822872507286888,11.142082954202937,205.54648900032043
34,4.057444095611572,49.35807418823242,67.74745178222656,0.7285598629878018,0.01981200912585773,11.25450188997367,210.87192296981812
35,4.0552568435668945,49.3399772644043,67.47650146484375,0.7312171821787533,0.019800825610923934,11.368055085574612,217.150563955307
36,4.05637788772583,49.51812744140625,67.38460540771484,0.7348581644396808,0.019789322327366722,11.482753985210902,223.25389075279236
37,4.061217308044434,49.89836120605469,67.52153015136719,0.7389992657778003,0.0197774996505003,11.598610148554904,229.3583345413208
38,4.059621810913086,49.95596694946289,67.22883605957031,0.7430735065113582,0.019765357966059636,11.715635251911213,235.05179834365845
39,4.061477184295654,50.16154479980469,67.20216369628906,0.7464275261508267,0.01975289767018786,11.833841089393433,241.29915118217468
40,4.065909385681152,50.485416412353516,67.36558532714844,0.7494244452442554,0.019740119169423337,11.953239574112821,246.87501168251038
41,4.066765785217285,50.62981033325195,67.28857421875,0.7524280447473529,0.019727022880686413,12.073842739378923,253.05300164222717
42,4.06973934173584,50.88901138305664,67.34524536132812,0.7556437148609462,0.019713609231265805,12.195662739912322,259.17293548583984
43,4.075167655944824,51.27167892456055,67.57221984863281,0.7587686040123066,0.01969987865880467,12.318711853069619,265.5027117729187
