theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.29853540658950806,0.07903899252414703,0.3112291693687439,0.3111964166164398
0.0,45.0,0.29853540658950806,0.07903899252414703,0.3112291693687439,0.3111964166164398
0.0,90.0,0.29853540658950806,0.07903899252414703,0.3112291693687439,0.3111964166164398
15.0,0.0,0.32458752393722534,0.05579241365194321,0.2956569790840149,0.3239631652832031
15.0,45.0,0.3135422468185425,0.06665907800197601,0.2990771532058716,0.32072144746780396
15.0,90.0,0.3027358055114746,0.07820877432823181,0.30263927578926086,0.3164162039756775
30.0,0.0,0.35540029406547546,0.013152793049812317,0.28476542234420776,0.34668153524398804
30.0,45.0,0.34143078327178955,0.03631337732076645,0.27491140365600586,0.34734442830085754
30.0,90.0,0.31366634368896484,0.07578810304403305,0.27436381578445435,0.3361817002296448
45.0,0.0,0.3193821310997009,0.028512846678495407,0.31329146027565,0.33881354331970215
45.0,45.0,0.34436720609664917,0.010353906080126762,0.26010262966156006,0.38517624139785767
45.0,90.0,0.31154924631118774,0.07866482436656952,0.21597740054130554,0.3938084542751312
60.0,0.0,0.33125025033950806,0.06412645429372787,0.30200108885765076,0.3026221692562103
60.0,45.0,0.33297839760780334,0.006064925342798233,0.25006103515625,0.41089558601379395
60.0,90.0,0.16427934169769287,0.08754080533981323,0.26496201753616333,0.4832178056240082
75.0,0.0,0.5290049314498901,0.043690524995326996,0.20346421003341675,0.2238403558731079
75.0,45.0,0.4259883165359497,0.00723014771938324,0.20632919669151306,0.3604522943496704
75.0,90.0,0.46760299801826477,0.002146519720554352,0.33787524700164795,0.19237515330314636
80.0,0.0,0.6537985801696777,0.024974429979920387,0.14827632904052734,0.1729505956172943
80.0,45.0,0.5258533954620361,0.005067420192062855,0.16936953365802765,0.29970961809158325
80.0,90.0,0.6119714975357056,0.00019585428526625037,0.25341302156448364,0.13441962003707886
