z_from_aSi_bottom_nm,z_over_h,Ux,Uy,Uz,Utot,note: U = ∫∫|E_c/E_inc|² dx dy [m²] at the cell centre
2.875,0.0055,7.167152e-13,2.009372e-13,6.026701e-13,1.520322e-12
9.344,0.0178,6.801618e-13,1.796695e-13,4.648417e-13,1.324673e-12
17.430,0.0332,6.481933e-13,1.616566e-13,3.635358e-13,1.173386e-12
27.537,0.0525,6.190922e-13,1.466195e-13,2.868723e-13,1.052584e-12
39.624,0.0755,5.918339e-13,1.344847e-13,2.326319e-13,9.589505e-13
52.567,0.1001,5.670967e-13,1.253045e-13,1.992375e-13,8.916387e-13
65.511,0.1248,5.450576e-13,1.184043e-13,1.803226e-13,8.437846e-13
78.454,0.1494,5.256035e-13,1.129204e-13,1.700942e-13,8.086181e-13
91.397,0.1741,5.094122e-13,1.084164e-13,1.649880e-13,7.828166e-13
104.341,0.1987,4.974419e-13,1.046602e-13,1.626023e-13,7.647044e-13
117.284,0.2234,4.906246e-13,1.015232e-13,1.612362e-13,7.533840e-13
130.228,0.2481,4.896687e-13,9.892616e-14,1.596696e-13,7.482645e-13
143.171,0.2727,4.949341e-13,9.681277e-14,1.570488e-13,7.487956e-13
156.114,0.2974,5.063526e-13,9.513190e-14,1.528277e-13,7.543122e-13
169.058,0.3220,5.234213e-13,9.382932e-14,1.467249e-13,7.639755e-13
182.001,0.3467,5.452147e-13,9.284362e-14,1.386910e-13,7.767493e-13
194.944,0.3713,5.704548e-13,9.210496e-14,1.288737e-13,7.914335e-13
207.888,0.3960,5.976009e-13,9.153428e-14,1.175787e-13,8.067139e-13
220.831,0.4206,6.249789e-13,9.104829e-14,1.052308e-13,8.212580e-13
233.774,0.4453,6.509011e-13,9.056171e-14,9.232782e-14,8.337907e-13
246.718,0.4699,6.738156e-13,8.999354e-14,7.939836e-14,8.432075e-13
259.661,0.4946,6.924208e-13,8.926876e-14,6.695497e-14,8.486446e-13
272.604,0.5192,7.057769e-13,8.832539e-14,5.545846e-14,8.495607e-13
285.548,0.5439,7.133894e-13,8.711638e-14,4.528361e-14,8.457894e-13
298.491,0.5686,7.152399e-13,8.561264e-14,3.669588e-14,8.375483e-13
311.435,0.5932,7.118072e-13,8.380377e-14,2.983667e-14,8.254477e-13
324.378,0.6179,7.040195e-13,8.169795e-14,2.472041e-14,8.104378e-13
337.321,0.6425,6.931927e-13,7.932079e-14,2.124103e-14,7.937545e-13
350.265,0.6672,6.809151e-13,7.671227e-14,1.918844e-14,7.768158e-13
363.208,0.6918,6.689264e-13,7.392228e-14,1.827295e-14,7.611216e-13
376.151,0.7165,6.589774e-13,7.100688e-14,1.815593e-14,7.481402e-13
389.095,0.7411,6.526691e-13,6.802237e-14,1.848345e-14,7.391748e-13
402.038,0.7658,6.513235e-13,6.502123e-14,1.892190e-14,7.352666e-13
414.981,0.7904,6.558558e-13,6.204558e-14,1.919145e-14,7.370928e-13
427.925,0.8151,6.666832e-13,5.912418e-14,1.909730e-14,7.449047e-13
440.868,0.8397,6.836585e-13,5.626692e-14,1.855708e-14,7.584826e-13
453.812,0.8644,7.060451e-13,5.346184e-14,1.762637e-14,7.771333e-13
466.755,0.8891,7.325242e-13,5.066846e-14,1.652982e-14,7.997224e-13
479.698,0.9137,7.612144e-13,4.780438e-14,1.571950e-14,8.247383e-13
492.642,0.9384,7.896561e-13,4.470661e-14,1.604266e-14,8.504054e-13
505.585,0.9630,8.145633e-13,4.097137e-14,1.946256e-14,8.749972e-13
518.528,0.9877,8.306908e-13,3.535111e-14,3.628446e-14,9.023263e-13
