z_from_aSi_bottom_nm,z_over_h,Ux,Uy,Uz,Utot,note: U = ∫∫|E_c/E_inc|² dx dy [m²] at the cell centre
2.875,0.0055,7.807146e-13,2.304396e-13,6.034418e-13,1.614596e-12
9.344,0.0178,7.464451e-13,2.100271e-13,4.693663e-13,1.425839e-12
17.430,0.0332,7.157899e-13,1.926134e-13,3.705618e-13,1.278965e-12
27.537,0.0525,6.872765e-13,1.780347e-13,2.955961e-13,1.160907e-12
39.624,0.0755,6.601962e-13,1.663184e-13,2.425171e-13,1.069032e-12
52.567,0.1001,6.356122e-13,1.575602e-13,2.098820e-13,1.003054e-12
65.511,0.1248,6.139832e-13,1.510869e-13,1.914151e-13,9.564853e-13
78.454,0.1494,5.953200e-13,1.460219e-13,1.813617e-13,9.227036e-13
91.397,0.1741,5.803280e-13,1.418978e-13,1.761567e-13,8.983825e-13
104.341,0.1987,5.699145e-13,1.384461e-13,1.733991e-13,8.817597e-13
117.284,0.2234,5.649224e-13,1.354990e-13,1.714007e-13,8.718221e-13
130.228,0.2481,5.659292e-13,1.329400e-13,1.689708e-13,8.678400e-13
143.171,0.2727,5.731413e-13,1.306796e-13,1.653034e-13,8.691242e-13
156.114,0.2974,5.863445e-13,1.286389e-13,1.599111e-13,8.748946e-13
169.058,0.3220,6.048856e-13,1.267434e-13,1.525812e-13,8.842102e-13
182.001,0.3467,6.277202e-13,1.249177e-13,1.433329e-13,8.959709e-13
194.944,0.3713,6.534893e-13,1.230869e-13,1.323811e-13,9.089573e-13
207.888,0.3960,6.806217e-13,1.211774e-13,1.200906e-13,9.218897e-13
220.831,0.4206,7.074626e-13,1.191193e-13,1.069329e-13,9.335148e-13
233.774,0.4453,7.324119e-13,1.168511e-13,9.343605e-14,9.426990e-13
246.718,0.4699,7.540526e-13,1.143207e-13,8.013932e-14,9.485126e-13
259.661,0.4946,7.712693e-13,1.114928e-13,6.755078e-14,9.503130e-13
272.604,0.5192,7.833431e-13,1.083474e-13,5.610710e-14,9.477976e-13
285.548,0.5439,7.900146e-13,1.048846e-13,4.614526e-14,9.410444e-13
298.491,0.5686,7.915000e-13,1.011239e-13,3.788160e-14,9.305055e-13
311.435,0.5932,7.884836e-13,9.710312e-14,3.140222e-14,9.169889e-13
324.378,0.6179,7.820506e-13,9.287623e-14,2.666486e-14,9.015917e-13
337.321,0.6425,7.736056e-13,8.851087e-14,2.351103e-14,8.856275e-13
350.265,0.6672,7.647461e-13,8.408235e-14,2.168676e-14,8.705152e-13
363.208,0.6918,7.571209e-13,7.966911e-14,2.087139e-14,8.576614e-13
376.151,0.7165,7.522933e-13,7.534718e-14,2.071045e-14,8.483509e-13
389.095,0.7411,7.515850e-13,7.118450e-14,2.085138e-14,8.436209e-13
402.038,0.7658,7.559576e-13,6.723513e-14,2.097823e-14,8.441710e-13
414.981,0.7904,7.658975e-13,6.353584e-14,2.084364e-14,8.502769e-13
427.925,0.8151,7.813653e-13,6.010069e-14,2.029718e-14,8.617631e-13
440.868,0.8397,8.017477e-13,5.691927e-14,1.930832e-14,8.779753e-13
453.812,0.8644,8.258616e-13,5.395307e-14,1.798780e-14,8.978025e-13
466.755,0.8891,8.520078e-13,5.113072e-14,1.661477e-14,9.197533e-13
479.698,0.9137,8.780015e-13,4.833542e-14,1.569428e-14,9.420312e-13
492.642,0.9384,9.011842e-13,4.536097e-14,1.613503e-14,9.626801e-13
505.585,0.9630,9.181423e-13,4.173893e-14,2.003041e-14,9.799117e-13
518.528,0.9877,9.234780e-13,3.608119e-14,3.845202e-14,9.980111e-13
