theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.29897040128707886,0.17630255222320557,0.3783336281776428,0.1463933289051056
0.0,45.0,0.29897040128707886,0.17630255222320557,0.3783336281776428,0.1463933289051056
0.0,90.0,0.29897040128707886,0.17630255222320557,0.3783336281776428,0.1463933289051056
15.0,0.0,0.2959860563278198,0.15644241869449615,0.38882017135620117,0.15875136852264404
15.0,45.0,0.30360010266304016,0.1632101833820343,0.38141706585884094,0.15177267789840698
15.0,90.0,0.3102281987667084,0.16808821260929108,0.3765728771686554,0.1451106071472168
30.0,0.0,0.23802781105041504,0.08544906973838806,0.4838164448738098,0.1927066296339035
30.0,45.0,0.3047761619091034,0.12653250992298126,0.4030676484107971,0.16562367975711823
30.0,90.0,0.34587693214416504,0.14346687495708466,0.36953726410865784,0.1411188542842865
45.0,0.0,0.09508119523525238,0.011410921812057495,0.6855349540710449,0.207972913980484
45.0,45.0,0.2851201295852661,0.08012715727090836,0.45435649156570435,0.1803961843252182
45.0,90.0,0.4114055037498474,0.1044132336974144,0.35152870416641235,0.13265249133110046
60.0,0.0,0.054704997688531876,0.000666306703351438,0.755044162273407,0.18958452343940735
60.0,45.0,0.2762892544269562,0.04408727213740349,0.49642252922058105,0.18320094048976898
60.0,90.0,0.514309287071228,0.05824689194560051,0.3085378110408783,0.11890596151351929
75.0,0.0,0.23891955614089966,0.004048826638609171,0.6106970906257629,0.14633455872535706
75.0,45.0,0.4004311263561249,0.018440820276737213,0.43174833059310913,0.1493796706199646
75.0,90.0,0.6823044419288635,0.01829632557928562,0.21548141539096832,0.08391781151294708
80.0,0.0,0.3924030661582947,0.00315751601010561,0.4878460168838501,0.11659334599971771
80.0,45.0,0.5153666138648987,0.010560588911175728,0.3542717397212982,0.11980100721120834
80.0,90.0,0.7661093473434448,0.008941068314015865,0.16248413920402527,0.06246531009674072
