it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0,0.20441026985645294,0.19402821101248263,0.0013896245509386063,0.3839143306016922,0.2525071918964386
1,0.2420099973678589,0.15502529167570173,0.001647068769671023,0.4961516797542572,0.20947484374046327
2,0.1958681344985962,0.21294413423165678,0.001921632792800665,0.3769941210746765,0.22307081520557404
3,0.18335536122322083,0.22977066040039062,0.002194739878177643,0.35570659935474397,0.2100260764360428
4,0.22520855069160461,0.17251062896102667,0.002487023826688528,0.46045369654893875,0.209927761554718
5,0.1631244421005249,0.24607015494257212,0.002844017930328846,0.32625672221183777,0.20568444728851318
6,0.21690501272678375,0.17856743335723876,0.0032417550683021545,0.4378855228424072,0.20989485085010529
7,0.22345712780952454,0.1749948810786009,0.00356339942663908,0.45225226879119873,0.21435593962669372
8,0.1930936574935913,0.21422574734315275,0.003953698556870222,0.37740771770477294,0.22090661227703096
9,0.17266777157783508,0.23263013381510972,0.0043781111016869545,0.33882211446762084,0.2225259780883789
10,0.2217530459165573,0.17472143303602933,0.004852089565247297,0.45700643658638,0.20930486023426056
11,0.3011462688446045,0.06926039643585682,0.005391424521803856,0.6489249765872955,0.22404061555862426
12,0.2870450019836426,0.08700818791985512,0.006008169613778591,0.6212622195482254,0.21306682825088502
13,0.289206862449646,0.08327975515276194,0.00669786985963583,0.6353567391633987,0.20544968247413636
14,0.22268524765968323,0.17216890905983745,0.001279277028515935,0.46264477968215945,0.20341862440109254
15,0.23421309888362885,0.16030728965997695,0.008263744413852692,0.48699628114700316,0.2119626522064209
16,0.2769325375556946,0.0967062033712864,0.009154247120022774,0.5932227224111557,0.2294115364551544
17,0.23333485424518585,0.15749794915318488,0.010160015895962715,0.4960178300738335,0.20427516996860504
18,0.27226734161376953,0.10391122889705003,0.0032984784338623285,0.5914326101541519,0.20658919215202332
19,0.2333356887102127,0.15293246358633042,0.012451451271772385,0.48411260843276976,0.23647701144218444
20,0.243554949760437,0.14921222561970354,0.00490378076210618,0.5609281480312347,0.19939877688884736
21,0.1829514056444168,0.22325512263923883,0.01511379424482584,0.4183930531144142,0.1902257740497589
22,0.22232964634895325,0.1777013424783945,0.006796428933739662,0.5162598982453346,0.1890500158071518
23,0.22145844995975494,0.16243827678263187,0.018079984933137894,0.46697080731391905,0.2210698902606964
24,0.2575375437736511,0.11313772089779377,0.019756348803639412,0.5689453184604645,0.20078905522823334
25,0.2195003777742386,0.17841512951999902,0.010646098293364048,0.508244876563549,0.1972786843776703
26,0.21528935432434082,0.17848645374178887,0.023595888167619705,0.5148043245077133,0.20187103152275085
27,0.19476796686649323,0.20682546738535165,0.01414391491562128,0.4487264692783356,0.2128367841243744
28,0.2667291760444641,0.10467958659864962,0.003241176949813962,0.5768683314323425,0.2065960168838501
29,0.20527465641498566,0.18479851484298707,0.03081214427947998,0.5036902636289596,0.19244340062141418
30,0.2464984506368637,0.13127335952594876,0.002261603716760874,0.524398797750473,0.1993870496749878
31,0.15790851414203644,0.24908877313137054,0.03654075041413307,0.42949013113975526,0.19004622995853424
32,0.25394541025161743,0.1104979008436203,0.029392365366220474,0.5674061357975007,0.2315222680568695
33,0.244218647480011,0.13874861542135478,0.004499124828726053,0.5558476328849793,0.1809323400259018
34,0.24251285195350647,0.12970076967030764,0.005686518736183643,0.5211777269840241,0.20316438674926757
35,0.21028348803520203,0.1809100360609591,0.007390432525426149,0.48868920356035234,0.2109772592782974
36,0.19166480004787445,0.1712132900953293,0.06320585310459137,0.44295668601989746,0.24547398686408997
37,0.16596883535385132,0.19987947046756743,0.06943313032388687,0.4072002410888672,0.22191763520240784
38,0.17660783231258392,0.2041092574596405,0.044518157839775085,0.4346828132867813,0.2031685382127762
39,0.15110723674297333,0.21479471623897553,0.08281667530536652,0.4578832723200321,0.19221389144659043
40,0.1189386174082756,0.24604848325252532,0.09017791599035263,0.3627525597810745,0.1911769449710846
41,0.21487374603748322,0.1493166469037533,0.028571229428052902,0.4697811841964722,0.24122048318386077
42,0.15090149641036987,0.20623921304941178,0.08970046788454056,0.48654924109578135,0.2013050615787506
43,0.1420665830373764,0.21186368465423583,0.09834961593151093,0.4754628688097,0.2038852944970131
44,0.16301631927490234,0.1736030876636505,0.1080370545387268,0.4703049510717392,0.23472596406936647
45,0.1424809694290161,0.22103840708732606,0.06608399748802185,0.4158350482583046,0.20912713706493377
46,0.22740709781646729,0.13187396302819251,0.015751609578728676,0.44085004925727844,0.23080072700977325
47,0.16970115900039673,0.17388536632061005,0.09255863726139069,0.4299116015434265,0.30008465647697447
48,0.07065009325742722,0.2679398447275162,0.16411171853542328,0.4154330849647522,0.1999898761510849
49,0.04350636526942253,0.32391743659973143,0.13998711109161377,0.26350953355431556,0.28170748353004454
50,0.16991615295410156,0.20602325350046158,0.04663608968257904,0.3813560478389263,0.26159023940563203
51,-0.01763731986284256,0.3668922185897827,0.1838388442993164,0.299337212741375,0.16373803615570068
52,-0.058345671743154526,0.35393227338790895,0.26830166578292847,0.2042531542479992,0.2127135366201401
53,-0.060594309121370316,0.36342058777809144,0.27409955859184265,0.17068002969026566,0.280692058801651
54,0.03196597471833229,0.28874866366386415,0.15643543004989624,0.24491137312725186,0.2882965922355652
55,0.049967505037784576,0.2659152328968048,0.12093201279640198,0.24720371067523955,0.2203019976615906
56,-0.019875789061188698,0.30502713322639463,0.2610498368740082,0.1724762037396431,0.2832116425037384
57,0.06136982887983322,0.2537723183631897,0.10871899127960205,0.19127527847886086,0.21805503368377685
58,-0.042050499469041824,0.3121272444725037,0.28395289182662964,0.20784157067537307,0.2267253041267395
59,-0.023635119199752808,0.29510927200317383,0.2540472745895386,0.171228663995862,0.20793300867080688
60,-0.07554783672094345,0.3626274287700653,0.25172170996665955,0.12561325076967478,0.21679656505584716
61,0.023166444152593613,0.3108947306871414,0.11278252303600311,0.09408451095223427,0.2264184206724167
62,0.02679823338985443,0.31667540371418,0.08346326649188995,0.08909814171493054,0.20969142019748688
63,0.029195599257946014,0.30247849971055984,0.10640955716371536,0.08616021033376456,0.21071626842021943
64,0.0417788103222847,0.2925097495317459,0.07633309066295624,0.11378234857693315,0.1882709413766861
65,-0.02580718696117401,0.30230197310447693,0.2401668131351471,0.07107169516384601,0.18557728230953216
66,0.02408907748758793,0.32518855929374696,0.071523517370224,0.09021598529070615,0.17575533390045167
67,0.003441881388425827,0.26365253925323484,0.23687130212783813,0.10562185477465391,0.18469370007514954
68,0.10605832934379578,0.21875304281711577,0.059914179146289825,0.06833980232477188,0.18092412054538726
