it,L,R_cross,R_co,T_tot,pb_err_deg
0,0.3904920220375061,0.018075408414006233,0.5640847682952881,0.0756822619587183,173.0519561767578
1,0.38995298743247986,0.018349630758166313,0.5643674731254578,0.07583373808301985,172.84814453125
2,0.389401376247406,0.018623875454068184,0.5646352767944336,0.07606221316382289,172.63925170898438
3,0.3888990879058838,0.018860796466469765,0.5649809241294861,0.07619790732860565,172.44598388671875
4,0.38839030265808105,0.019106803461909294,0.565201997756958,0.0764344078488648,172.2368621826172
5,0.3879084587097168,0.019344154745340347,0.5654877424240112,0.0766524679493159,172.04513549804688
6,0.3874254822731018,0.01958525739610195,0.5656235814094543,0.07697209413163364,171.8391876220703
7,0.38695377111434937,0.019816625863313675,0.5658326745033264,0.07729193288832903,171.63772583007812
8,0.38649994134902954,0.020037326961755753,0.5660040378570557,0.07760300068184733,171.4377899169922
9,0.3860645294189453,0.020237546414136887,0.5661511421203613,0.0779344483744353,171.2418975830078
10,0.385623961687088,0.020469190552830696,0.5662690997123718,0.07833167421631515,171.04087829589844
11,0.38521039485931396,0.020667031407356262,0.5663480162620544,0.0787681418005377,170.858642578125
12,0.38479286432266235,0.02088051289319992,0.566388726234436,0.07922998396679759,170.6517791748047
13,0.3843887150287628,0.021074887365102768,0.5664659142494202,0.07967812288552523,170.46380615234375
14,0.38398635387420654,0.02127036824822426,0.5664634108543396,0.08021423663012683,170.26812744140625
15,0.3836125135421753,0.02146546170115471,0.566457986831665,0.08073758613318205,170.08753967285156
16,0.3832320272922516,0.021658489480614662,0.566424548625946,0.08130796300247312,169.9033966064453
17,0.38287073373794556,0.02183806523680687,0.5663905143737793,0.08185652806423604,169.720458984375
18,0.3825058937072754,0.022017251700162888,0.5663245916366577,0.08247062610462308,169.54139709472656
19,0.38215044140815735,0.022196298465132713,0.5662455558776855,0.08306899247691035,169.3590087890625
20,0.38180822134017944,0.02237214893102646,0.5661607980728149,0.08370669861324131,169.18568420410156
21,0.3814789950847626,0.022528326138854027,0.5660819411277771,0.08431322406977415,169.0224151611328
22,0.38114258646965027,0.022701337933540344,0.5659798979759216,0.08498535794205964,168.84642028808594
23,0.38081762194633484,0.02285796031355858,0.5658360719680786,0.08568652323447168,168.68167114257812
24,0.3805082142353058,0.023015780374407768,0.5657294392585754,0.08632631576620042,168.51943969726562
25,0.38018685579299927,0.02317504584789276,0.5655667185783386,0.08705609338358045,168.3542022705078
26,0.37990519404411316,0.023312704637646675,0.5654249787330627,0.0877296628896147,168.21087646484375
27,0.37963923811912537,0.02345169335603714,0.5652767419815063,0.08837069314904511,168.06651306152344
28,0.3793579936027527,0.02358325384557247,0.5651699900627136,0.08900130284018815,167.91969299316406
29,0.3790661692619324,0.02372659742832184,0.565030574798584,0.08970266091637313,167.76522827148438
30,0.37881970405578613,0.023850658908486366,0.5648755431175232,0.0903533564414829,167.6378631591797
31,0.37856703996658325,0.023978598415851593,0.5647345185279846,0.09099524584598839,167.4989013671875
32,0.3783257007598877,0.024093179032206535,0.5645903944969177,0.09166546468622983,167.37437438964844
33,0.3780803978443146,0.024214034900069237,0.5644920468330383,0.0922375952359289,167.23667907714844
34,0.3778666853904724,0.02430875040590763,0.5643628239631653,0.09284968441352248,167.12608337402344
35,0.377638041973114,0.024415520951151848,0.5642359256744385,0.09348097303882241,167.00576782226562
36,0.3774259090423584,0.024517996236681938,0.5640918612480164,0.09408064396120608,166.89292907714844
37,0.37721359729766846,0.02461237460374832,0.5640155076980591,0.09460608405061066,166.77621459960938
38,0.37703484296798706,0.02470356971025467,0.5638702511787415,0.09517435100860894,166.67819213867188
39,0.37682169675827026,0.024807080626487732,0.5637698769569397,0.09573421999812126,166.565185546875
40,0.37662792205810547,0.024891957640647888,0.563681423664093,0.09627836174331605,166.46229553222656
41,0.3764730989933014,0.024962598457932472,0.5636095404624939,0.09672206873074174,166.37640380859375
42,0.37628689408302307,0.02504759654402733,0.5634758472442627,0.09727417700923979,166.2815399169922
43,0.37613335251808167,0.02510923333466053,0.563442051410675,0.0977058990392834,166.19662475585938
44,0.37597623467445374,0.02518162876367569,0.563353955745697,0.09815995581448078,166.11318969726562
45,0.37581220269203186,0.025256192311644554,0.5633020997047424,0.09858820075169206,166.02915954589844
46,0.3756938874721527,0.025308404117822647,0.5632160305976868,0.09898284496739507,165.96331787109375
47,0.3755364418029785,0.025379180908203125,0.5631586909294128,0.09942451259121299,165.8824920654297
48,0.3754112124443054,0.025427013635635376,0.5631454586982727,0.09976762742735445,165.8173065185547
49,0.3752709627151489,0.025486581027507782,0.5630626082420349,0.10018759476952255,165.75021362304688
50,0.37515947222709656,0.025535328313708305,0.5630313754081726,0.1005009226500988,165.689453125
51,0.3750368356704712,0.025590211153030396,0.5630130171775818,0.10083548980765045,165.62879943847656
52,0.3749215006828308,0.025626560673117638,0.5629904866218567,0.10116556193679571,165.57081604003906
53,0.37481579184532166,0.025670042261481285,0.5629569888114929,0.10147055285051465,165.51629638671875
54,0.37470176815986633,0.025715436786413193,0.5629457831382751,0.10176290548406541,165.45852661132812
55,0.37459635734558105,0.025759123265743256,0.5629535913467407,0.10202585090883076,165.40794372558594
56,0.3744920492172241,0.025805046781897545,0.5629175901412964,0.10233328305184841,165.35870361328125
57,0.37441152334213257,0.02582249976694584,0.5629416704177856,0.10254635591991246,165.3206787109375
58,0.3743228018283844,0.025864848867058754,0.5629307627677917,0.10279252659529448,165.27783203125
59,0.37424710392951965,0.025888320058584213,0.5629466772079468,0.10302273230627179,165.243896484375
60,0.36057162284851074,0.02971998229622841,0.5795987844467163,0.11997376545332372,160.53675842285156
61,0.360564649105072,0.029713653028011322,0.5796557664871216,0.12003316543996334,160.5276336669922
62,0.3604961037635803,0.029725119471549988,0.5797393918037415,0.12017576419748366,160.50265502929688
63,0.3604624569416046,0.029728680849075317,0.5797812938690186,0.12028042040765285,160.48789978027344
64,0.360382616519928,0.02974211983382702,0.579890787601471,0.12042657425627112,160.45828247070312
65,0.3603633940219879,0.02974763885140419,0.5798536539077759,0.12055173679254949,160.44784545898438
66,0.36031877994537354,0.02975017949938774,0.5799230337142944,0.12067446229048073,160.42910766601562
67,0.3602808713912964,0.02975795604288578,0.5799402594566345,0.12079203082248569,160.4108123779297
68,0.3602505326271057,0.029761770740151405,0.5799872875213623,0.12089216546155512,160.39517211914062
69,0.36022937297821045,0.02977289818227291,0.579987108707428,0.12099874205887318,160.38397216796875
70,0.36018243432044983,0.029778452590107918,0.5800400972366333,0.12109708087518811,160.36239624023438
71,0.3601359724998474,0.029784027487039566,0.58006751537323,0.12122124759480357,160.3443145751953
72,0.36011940240859985,0.029790107160806656,0.5800999402999878,0.12129597878083587,160.33140563964844
73,0.3601022958755493,0.02979680523276329,0.5801101922988892,0.1213578216265887,160.3210906982422
74,0.3600630760192871,0.02979840524494648,0.5801311731338501,0.12148332083597779,160.30606079101562
75,0.3600456416606903,0.029801439493894577,0.58011794090271,0.12156090675853193,160.2968292236328
76,0.3599686622619629,0.029810043051838875,0.5802611112594604,0.12164071039296687,160.27032470703125
77,0.3599751889705658,0.02981768362224102,0.580203652381897,0.12170918751507998,160.26583862304688
78,0.3599504232406616,0.02982459031045437,0.5802208781242371,0.12178762839175761,160.25588989257812
79,0.35992109775543213,0.02982572838664055,0.5802565217018127,0.12186037516221404,160.24305725097656
80,0.3599233627319336,0.029825929552316666,0.580264151096344,0.12191276368685067,160.23983764648438
81,0.3598909378051758,0.029833773151040077,0.5803094506263733,0.12195648811757565,160.22760009765625
82,0.35984981060028076,0.02983962744474411,0.5803752541542053,0.12201748578809202,160.2128448486328
83,0.35984379053115845,0.02983037196099758,0.5803748965263367,0.12206098507158458,160.20999145507812
84,0.35983341932296753,0.029841046780347824,0.5803699493408203,0.12211524415761232,160.20399475097656
85,0.35983267426490784,0.02983706258237362,0.5803231596946716,0.12216519936919212,160.2007598876953
