it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9.0,0.3819686749151775,0.03269986808300018,0.2085285574197769,0.3805135594812385,0.14230857244027512,0.3375806212425232,0.19833203795410337,0.27739067872365314,45.0,90.0,0.8861582279205322
19,0.4129751078074887,0.0290176160633564,0.22977805510163307,0.401510071081554,0.12238535216255557,0.3112466633319855,0.15468622442512286,0.30995327872889383,45.0,90.0,0.9272579550743103
29,0.41513862638246446,0.036735162138938904,0.22635189890861512,0.4007178633104595,0.11470991012728995,0.29190248250961304,0.1581696318019004,0.3119817865746362,45.0,90.0,0.9293240308761597
39,0.4140368600686391,0.11078023910522461,0.24549590945243835,0.3911992400680385,0.09616668816583808,0.24895590543746948,0.1543759595425356,0.335420460218475,45.0,90.0,0.984668493270874
