lam_nm,t_sc_re,t_sc_im,r_sc_re,r_sc_im,E_up_abs,E_dn_abs,even_meas_abs,odd_meas_abs,even_px_abs,odd_m_abs,odd_Q_abs,odd_pred_abs,even_resid_rel,odd_resid_rel,my_over_Qxz_abs,my_Qxz_phase_deg,g_abs,g_arg_deg,net_odd_over_parts
1333.25,-0.3757710115532973,-0.8112981542944908,-1.1433389484882355,-0.2011817842721939,1.4114754202948796,1.4913732216932856,1.316386039029753,0.61266326027253,1.321164679892321,4.880753097063109,4.8006511557653635,0.08229736813289511,0.012373655236374423,1.130272611664671,1.0166856409055147,179.7764982193993,1.5786611657321399,-35.184045497087425,0.00850056107396316
1333.5,-0.36839211732149124,-0.8449246659874916,-1.1540818512439728,-0.14167185127735138,1.4419754276428298,1.4902836167931757,1.3084703618251905,0.6618342001052757,1.302710405674751,4.648545269373862,4.6401880637424835,0.018705051603953957,0.008370689553496959,1.0123141873248076,1.001801048905039,179.79355539857505,1.5644004734260442,-35.829161012424734,0.0020137354505879073
1333.75,-0.36401489935815334,-0.8772079106420279,-1.1600735485553741,-0.08469837158918381,1.4722901883239468,1.4878260555170983,1.3000766595149196,0.7074129377102123,1.2844613517187722,4.428809336094254,4.4874320715048714,0.060530931629455734,0.012356736990372333,0.9169103506448395,0.9869362400418558,179.80620363559436,1.5502081398703298,-36.36364285644285,0.006788839474205633
1334.0,-0.3627727273851633,-0.906375530641526,-1.1614687740802765,-0.03399243205785751,1.5006332087352876,1.4838350362614885,1.2919540638014286,0.7467850547681866,1.2674217082172172,4.231631086376032,4.349044395599408,0.11821000525664523,0.019001541259405955,0.8426139633038441,0.9730025038736829,179.81700995881874,1.5370946559135552,-36.76481598105169,0.013776305315934283
1334.0,-0.3627727273851633,-0.906375530641526,-1.1614687740802765,-0.03399243205785751,1.5006332087352876,1.4838350362614885,1.2919540638014286,0.7467850547681866,1.2674217082172172,4.231631086376032,4.349044395599408,0.11821000525664523,0.019001541259405955,0.8426139633038441,0.9730025038736829,179.81700995881874,1.5370946559135552,-36.76481598105169,0.013776305315934283
1334.25,-0.36330579221248627,-0.9323932994157076,-1.1597075760364532,0.010961584746837616,1.5262527695459476,1.4787324444802794,1.2837986348633572,0.7809671213153787,1.2514254086011556,4.055838900752168,4.224859590543266,0.16945664955948792,0.025479529449062528,0.7834611621893003,0.9599937734807976,179.83186260834623,1.5252248372236985,-37.072982950445834,0.02046405260831784
1334.5,-0.3658197885379195,-0.9579164609313011,-1.155063420534134,0.05473802238702774,1.5520685615154728,1.4724593976614289,1.2754461884879518,0.8134886409622694,1.2354736534329858,3.8843771701395515,4.102951275272656,0.21883806514672982,0.03198885188550948,0.7312323054991771,0.9467275893695375,179.845784371016,1.5136348544566893,-37.33291355373984,0.02739815529589582
1334.75,-0.36912010982632637,-0.9798277840018272,-1.1492193043231964,0.09243207424879074,1.5745407055894134,1.466309763526345,1.267659037400812,0.8412264516653009,1.2209779056372612,3.733278291312534,3.994759827942504,0.26165328411101557,0.037817681283132655,0.6891089734107058,0.9345438654907458,179.8593679769607,1.5037885739498602,-37.52386335154843,0.03385765961209289
1335.0,-0.37345350068062544,-1.0004046857357025,-1.141763597726822,0.1272301822900772,1.5959594188028101,1.4595468115026808,1.2601026698149802,0.8665003994469256,1.2073070820079967,3.594419064251588,3.895103835371124,0.300801295658152,0.043220894275657784,0.6529484480550056,0.9228044273456738,179.87180522322294,1.4945713468782107,-37.68037138226059,0.04016294491513005
1335.25,-0.37881120131351054,-1.0201018378138542,-1.1330918371677399,0.160720556974411,1.6168879067858777,1.4526233854909205,1.2526348355597872,0.8905765381677565,1.1939300764149308,3.4611766286259362,3.799304255326883,0.338212168755039,0.04849043474964948,0.6202963096609685,0.911002751036096,179.88052482880434,1.4858832245064129,-37.811107015510636,0.046582612661725836
1335.5,-0.38450493197888136,-1.0376963317394257,-1.1239878237247467,0.19014722108840942,1.6358472704981843,1.4456925347681227,1.2457510716490567,0.9116555633711376,1.1818452023029205,3.3425899793677485,3.7137138386813735,0.3711824509943647,0.05316995060135261,0.5928905492794985,0.9000666514883118,179.8927526725208,1.47820746613043,-37.90906429050498,0.05260295766247019
1335.75,-0.3909390028566122,-1.0544421523809433,-1.1137999594211578,0.21797816455364227,1.6540808580289659,1.438131806230166,1.2388224980571272,0.9313549843114809,1.1699443479169434,3.228745282092801,3.6310701088309045,0.4023635803057602,0.05769016112550474,0.5680081152197423,0.8891993779575795,179.9065545438629,1.4708424081857778,-37.988109569244386,0.0586551616007235
1336.0,-0.3972943648695946,-1.0692408978939056,-1.1038477718830109,0.24313931167125702,1.6705904438638488,1.431393360884634,1.2325682030458427,0.9490286176914015,1.1591911578867087,3.126830367028294,3.5571495047187582,0.4303489628112758,0.06180539998698853,0.5465581447204321,0.8790269745143908,179.91295808979177,1.4645746016022965,-38.05605959988976,0.06438513745834959
1336.0,-0.3972943648695946,-1.0692408978939056,-1.1038477718830109,0.24313931167125702,1.6705904438638488,1.431393360884634,1.2325682030458427,0.9490286176914015,1.1591911578867087,3.126830367028294,3.5571495047187582,0.4303489628112758,0.06180539998698853,0.5465581447204321,0.8790269745143908,179.91295808979177,1.4645746016022965,-38.05605959988976,0.06438513745834959
1336.25,-0.4041702561080456,-1.0837750285863876,-1.0933519899845123,0.2668793499469757,1.6868599946217848,1.4242276715728979,1.226369590094647,0.9659079559956895,1.1487249519970828,3.02932622823805,3.486366713521299,0.45706142282404316,0.06574934374324556,0.5268208995767101,0.8689063650387974,179.92287001400842,1.458356346610427,-38.1040147125025,0.0701477842663084
