lam_nm,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,T,R,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im
1292.5,-0.9652274250984192,-0.14979244768619537,0.13639932870864868,0.06922970712184906,0.002579295076429844,-0.12251853942871094,0.08109773695468903,-0.013276174664497375,0.9691192048127819,0.030150628973241164,2.2591058115340485e-33,1.1289864631888925e-30,-2.040650644547722e-31,1.0595196304289153e-31,-1.2093326386240037e-32,-7.109610259281621e-33,4.416514725588139e-23,-3.845595858272768e-23,-2.883667957980414e-23,-1.2536001474091515e-22,2.4575629352993995e-22,1.2115185902978604e-23,1.1409754901855392e-37,7.122908714363972e-38,-1.2580890690534678e-37,-3.709888583317309e-38,1.1711325696415313e-38,-3.4130196746020334e-38,1.0528123879229882e-37,-1.3389796951334263e-36,-2.1975425218428605e-36,-1.277533145368106e-37,-1.017842910285873e-38,1.7526260850587792e-37,-1.7552322841659441e-37,-4.8919261414187056e-39,2.582542795444596e-38,9.430694453960711e-39,1.8717689137819854e-39,8.093867562482482e-38,4.817013809437186e-13,7.212501601807738e-13,-1.7426136502157894,-0.13517055415624857,0.016212391216328434,0.10809569619563762
1293.5,-0.9668143391609192,-0.1390324831008911,0.13680215179920197,0.062188196927309036,-0.005692258011549711,-0.12734371423721313,0.07949376106262207,-0.013893182389438152,0.9703088211213634,0.029094479138749105,3.871823536636601e-33,1.1292589822328796e-30,-1.9712605658864179e-31,1.1912743362698664e-31,1.1267350657710662e-32,-9.936089028858536e-33,4.5549681180266404e-23,-4.2411977881410306e-23,-3.0307813795713336e-23,-1.2160056285104385e-22,2.448502528577636e-22,1.162612584114587e-23,1.2366957446894415e-37,6.938747953538702e-38,-1.3084341451435051e-37,-3.4900824396317664e-38,7.173839544799383e-39,-3.448667153958483e-38,9.709891019910187e-38,-1.3375465737554645e-36,-2.1726194939064848e-36,-1.0773727166788514e-37,-7.56079192946726e-39,1.8373348246510853e-37,-1.7528215398515729e-37,-4.534640085945486e-39,2.5904084941473715e-38,8.579891379187807e-39,2.5846393488987277e-39,7.632632557625405e-38,4.804490850298501e-13,7.010754448573983e-13,-1.7340153327521002,-0.12608420846616292,0.010108836607163916,0.10196102065858981
1294.5,-0.9681363105773926,-0.12808921933174133,0.13689261674880981,0.055196307599544525,-0.014680841937661171,-0.1319616138935089,0.07761459052562714,-0.014520300552248955,0.9713241586287986,0.028021084683548473,5.662136325090915e-33,1.1295766064407706e-30,-1.8903731227182875e-31,1.3312802184694877e-31,3.5012849785236417e-32,-1.4263650239144643e-32,4.675852760188121e-23,-4.6646572189648715e-23,-3.1759133671862356e-23,-1.180936088851576e-22,2.439411709033823e-22,1.1111626784844536e-23,1.3384269936252562e-37,6.685693241589014e-38,-1.3628287978684282e-37,-3.223302479128969e-38,2.44021858920552e-39,-3.462390850337494e-38,8.817271789314995e-38,-1.3360509027576342e-36,-2.1481895756124542e-36,-8.823385977571939e-38,-4.346231574712972e-39,1.9220333468035266e-37,-1.7504145411875571e-37,-4.1534485250086054e-39,2.5960799176595013e-38,7.645151812696481e-39,3.0605910456682434e-39,7.174336956967877e-38,4.792420997169416e-13,6.81701598263808e-13,-1.7252531940560722,-0.11712102929800988,0.0038002350869869024,0.09619848101088482
1295.5,-0.9691655039787292,-0.11712156981229782,0.136661559343338,0.048008471727371216,-0.024673976004123688,-0.13693037629127502,0.07603177428245544,-0.014928189106285572,0.9723579692607636,0.026984876690281778,7.373224438840017e-33,1.1298373631392067e-30,-1.8015612285146388e-31,1.4776491083238622e-31,6.124471334059179e-32,-1.990663861248736e-32,4.808589531334857e-23,-5.152620125056476e-23,-3.329930407550521e-23,-1.1500498858709838e-22,2.4312221395858114e-22,1.0652804279223884e-23,1.454048557207003e-37,6.384244855216225e-38,-1.4280887261792564e-37,-2.930464143635151e-38,-2.5960330135275352e-39,-3.453779392453293e-38,7.908343181931516e-38,-1.3352352162836976e-36,-2.1243054073721277e-36,-6.874586230430056e-38,-6.53172310260973e-40,2.0219937650033357e-37,-1.7482472024844486e-37,-3.805132804687118e-39,2.602040186763764e-38,6.696271794636045e-39,3.372758029514451e-39,6.685637321158052e-38,4.77993048983087e-13,6.63121895334811e-13,-1.7160568804306904,-0.108459001344948,-0.002989431101890903,0.09054080732074025
1296.5,-0.9699128270149231,-0.10617644339799881,0.13615477085113525,0.04074326530098915,-0.035382941365242004,-0.14184610545635223,0.07465644925832748,-0.015044284984469414,0.9733765993135194,0.025998051219467095,9.094868048741152e-33,1.129965830878926e-30,-1.7077563150053204e-31,1.6232269871239243e-31,8.943028966045514e-32,-2.6860310040336983e-32,4.937723134277844e-23,-5.705086132528693e-23,-3.488493721007062e-23,-1.1244530886143092e-22,2.4226661264557714e-22,1.0284359142007966e-23,1.58477497425493e-37,6.001734362224061e-38,-1.5031056321764199e-37,-2.5901596345029515e-38,-8.166967640682756e-39,-3.411574614556184e-38,7.018596551759786e-38,-1.3340296383379863e-36,-2.1016503141814674e-36,-4.956500895735744e-38,4.345252607668397e-39,2.131458671910639e-37,-1.7458915359270768e-37,-3.494692622694458e-39,2.6051781521344103e-38,5.8290595726114735e-39,3.573025416921437e-39,6.190010489767678e-38,4.766389858826768e-13,6.45738455444407e-13,-1.7064525785676108,-0.1001247879624819,-0.010016505773342817,0.08508047366867681
1297.5,-0.970308244228363,-0.09504592418670654,0.13529445230960846,0.03308648243546486,-0.04709622263908386,-0.14711198210716248,0.07375799864530563,-0.015179207548499107,0.974391805988402,0.02506995485167056,1.0683645538015505e-32,1.1301833308153907e-30,-1.6105835458703043e-31,1.7799903471894573e-31,1.2051363049955958e-31,-3.5678283648080813e-32,5.067822459588364e-23,-6.328361033340638e-23,-3.6679894975157884e-23,-1.10219879919453e-22,2.415633335105305e-22,1.0024958434419556e-23,1.730151468695991e-37,5.528436417268546e-38,-1.5895442931804509e-37,-2.1671311271163068e-38,-1.4060680129773296e-38,-3.3613017507053823e-38,6.15335162875695e-38,-1.3338905125031759e-36,-2.078956848346712e-36,-2.983236150425502e-38,1.0040479277909671e-38,2.256413968707915e-37,-1.7441069200314661e-37,-3.232249479043596e-39,2.6163056461393356e-38,4.9712951404638534e-39,3.605070205481839e-39,5.655232462012907e-38,4.753659012145673e-13,6.287319716792988e-13,-1.696401564842463,-0.09207893486513374,-0.017778852319686955,0.07960891579713583
1298.5,-0.9703017473220825,-0.08330119401216507,0.13404658436775208,0.02515728399157524,-0.06016654893755913,-0.15235814452171326,0.0731104239821434,-0.015052223578095436,0.9752575875932937,0.024173079247987384,1.2486529752737474e-32,1.1305379039366899e-30,-1.501671641799689e-31,1.9419744920787308e-31,1.5446569512412107e-31,-4.6935423112480684e-32,5.189407296531927e-23,-7.042149557832584e-23,-3.864631548240873e-23,-1.0844543471162286e-22,2.408595833420866e-22,9.796972475594331e-24,1.8916011230344277e-37,4.931522654091189e-38,-1.6859773159850085e-37,-1.6674993609529986e-38,-2.056246185927177e-38,-3.2640227264803294e-38,5.239780389066677e-38,-1.3335882264366191e-36,-2.0566711634055905e-36,-9.559782817051969e-39,1.7328088734394524e-38,2.3971772477175305e-37,-1.7426140962805208e-37,-2.9671135868563855e-39,2.623882422431067e-38,4.121833350410493e-39,3.3999615739258094e-39,5.090475363984842e-38,4.74216111067633e-13,6.123740144711574e-13,-1.6858711209280146,-0.08399064876399638,-0.02623605224130896,0.07431050621819198
1299.5,-0.9697540998458862,-0.07115253806114197,0.13206887245178223,0.016591912135481834,-0.07550704479217529,-0.15756596624851227,0.0724610760807991,-0.015061324462294579,0.9760140453735223,0.023194929660342544,1.412249295935634e-32,1.1311182281271394e-30,-1.3684332192206974e-31,2.1249456648721725e-31,1.9201160003643273e-31,-6.26229262403505e-32,5.2746974845594644e-23,-7.873426056757006e-23,-4.0994645062917026e-23,-1.0708741238042877e-22,2.403856667989647e-22,9.599017629406898e-24,2.0753610399519646e-37,4.134818249727184e-38,-1.7965331872974683e-37,-1.0218108010794918e-38,-2.788277474727419e-38,-3.113006057906796e-38,4.2069145413964606e-38,-1.3348488433769977e-36,-2.034030896485214e-36,1.1562486435341106e-38,2.6683939815870343e-38,2.552224204373259e-37,-1.742169755880058e-37,-2.7322626522886557e-39,2.634306473617141e-38,3.129121745084635e-39,2.6436856889351195e-39,4.480260196955025e-38,4.73259621697235e-13,5.962121167315566e-13,-1.6747331394009406,-0.07633469875061058,-0.035878039659961586,0.06918079345877784
1300.5,-0.968548595905304,-0.058865442872047424,0.12917882204055786,0.007562415208667517,-0.09328795969486237,-0.1637679934501648,0.07257817685604095,-0.015218707732856274,0.9770741220973814,0.02224355900837926,1.572382483248436e-32,1.1314604096878712e-30,-1.2267486911402665e-31,2.336133689644946e-31,2.3628646189328212e-31,-8.311106390707453e-32,5.359312177782559e-23,-8.881716717335898e-23,-4.38056964675083e-23,-1.06547374362098e-22,2.399616546646144e-22,9.543513353014833e-24,2.2966227408279568e-37,3.0947680467380104e-38,-1.9350669699710303e-37,-1.9426122796855557e-39,-3.6155550549243553e-38,-2.900509439365613e-38,3.1379264934347925e-38,-1.3371708057944105e-36,-2.011883240616973e-36,3.328349701934509e-38,3.880444623282335e-38,2.7409073561185746e-37,-1.7419555577140794e-37,-2.5554935968057503e-39,2.663732491502726e-38,2.1310491110673345e-39,1.4745862615958025e-39,3.7820888028638446e-38,4.721087543903225e-13,5.807532208763401e-13,-1.6623397407987655,-0.06936368650574455,-0.046682330164996975,0.06449972319915671
1301.5,-0.9664924144744873,-0.04570695757865906,0.12530112266540527,-0.002340139588341117,-0.11436213552951813,-0.1698315590620041,0.07312656193971634,-0.014987808652222157,0.9781181697041242,0.021277976063822656,1.733026081407506e-32,1.1318085654939385e-30,-1.0535176298788613e-31,2.5657244145663866e-31,2.8732528925891074e-31,-1.100306390971231e-31,5.393085130652232e-23,-1.0090000661044298e-22,-4.72990450890984e-23,-1.067433686006443e-22,2.3972811195252905e-22,9.600547824456698e-24,2.5564865165578066e-37,1.7053209200992196e-38,-2.0986131123083413e-37,8.764775632813375e-39,-4.578734110908908e-38,-2.5817971690476913e-38,1.9645539999369284e-38,-1.340409641746957e-36,-1.989187006101974e-36,5.69576833435937e-38,5.428998407340999e-38,2.955578715305688e-37,-1.7425120510937214e-37,-2.4215931234986064e-39,2.691552206867122e-38,1.0974097030774096e-39,-3.3226757009875345e-40,2.9978977002431776e-38,4.709686125383666e-13,5.654204281770358e-13,-1.6485159464571406,-0.062757678355837,-0.05919012201637641,0.06004342398309892
1302.5,-0.963122546672821,-0.031660113483667374,0.11986598372459412,-0.012896008789539337,-0.14009681344032288,-0.17488853633403778,0.07415886968374252,-0.014836580492556095,0.9788205199725337,0.02025382317044694,1.9087227127816572e-32,1.132454161665927e-30,-8.254235651892075e-32,2.8195494884590895e-31,3.442940901847113e-31,-1.4713875159654949e-31,5.315289903441321e-23,-1.155033521227943e-22,-5.181591575129111e-23,-1.0751864331598816e-22,2.396926534655929e-22,9.686108450631368e-24,2.8529353198987355e-37,-2.117373329401771e-39,-2.284016404711421e-37,2.3102934607007727e-38,-5.689198804647275e-38,-2.098556281636374e-38,5.349837106064521e-39,-1.3443790380840132e-36,-1.965114277940818e-36,8.256956106061902e-38,7.548774144522166e-38,3.202584546030353e-37,-1.744411026286705e-37,-2.2792704765823388e-39,2.716246189194619e-38,-1.3510831716250902e-40,-3.1509238029032445e-39,2.1375687149145255e-38,4.700830418915632e-13,5.497999193319738e-13,-1.63336896930038,-0.05697791301839731,-0.07375345584857627,0.05659929426029117
1303.5,-0.957724392414093,-0.01657840795814991,0.11167008429765701,-0.025002961978316307,-0.1729506552219391,-0.180114284157753,0.07640614360570908,-0.015711529180407524,0.9798639399347283,0.01918010676461799,2.064592644222818e-32,1.133040051498699e-30,-5.45669993152457e-32,3.140522713364344e-31,4.142399389017478e-31,-2.015103982758955e-31,5.080807886581049e-23,-1.3443470776032837e-22,-5.792968354864303e-23,-1.094199232358513e-22,2.4018036524729435e-22,9.94120930247382e-24,3.2234788999056732e-37,-2.9965853973167847e-38,-2.5216182344288735e-37,4.3813996804369054e-38,-7.018603976552462e-38,-1.3848217347890836e-38,-1.1569968976591083e-38,-1.3522538895795182e-36,-1.93831697892058e-36,1.1085016281339842e-37,1.05984840599184e-37,3.5032316466541552e-37,-1.7485325039868662e-37,-2.215452198130589e-39,2.780364892488252e-38,-1.621826754795009e-39,-7.757144871877653e-39,1.084348837227521e-38,4.691497044624706e-13,5.332499643904817e-13,-1.6152642359891802,-0.05299585244277939,-0.09202998376177926,0.05451005629564211
1304.5,-0.9491351842880249,-0.00021101394668221474,0.0996612086892128,-0.03852105885744095,-0.2163083553314209,-0.1827048510313034,0.08010934293270111,-0.016866670921444893,0.9810280097569036,0.018118219905974675,2.2088615984538642e-32,1.133508837378392e-30,-1.5001364605837045e-32,3.5124587920281114e-31,4.985435661025266e-31,-2.8226769500224966e-31,4.5261494265860215e-23,-1.5911900734531651e-22,-6.697623684521028e-23,-1.1259995123161422e-22,2.4121703232577196e-22,1.0374625019804111e-23,3.676302985629653e-37,-7.18399609164302e-38,-2.8108710848212102e-37,7.441849799313207e-38,-8.654318800942746e-38,-2.578531229015288e-39,-3.3261203973395127e-38,-1.3621945411280697e-36,-1.9076008657274657e-36,1.4466808813713691e-37,1.5008421230546512e-37,3.863757178608785e-37,-1.7550846949443252e-37,-2.200892899933733e-39,2.8520411930184346e-38,-3.448842059182338e-39,-1.5146915789509914e-38,-1.877113692428454e-39,4.681222301041637e-13,5.153835179092417e-13,-1.5933383832751091,-0.05174794276849112,-0.11488530277727459,0.05490619040640466
1305.5,-0.9358382225036621,0.017475910484790802,0.08183124661445618,-0.052443958818912506,-0.2719332277774811,-0.177202507853508,0.08497220277786255,-0.01998021826148033,0.9814469953051381,0.01706620610577432,2.3778825012981492e-32,1.1348396584142162e-30,4.1939999693948924e-32,3.920883997317561e-31,5.874613822752684e-31,-4.038981997325902e-31,3.2707090582684806e-23,-1.8959535339086084e-22,-7.985444942726343e-23,-1.157410048031215e-22,2.431029702411362e-22,1.057127606482821e-23,4.163740512747538e-37,-1.3525776151321668e-37,-3.1139183246777264e-37,1.1998138887794223e-37,-1.049822043053375e-37,1.5276433953053777e-38,-6.345905191858802e-38,-1.3736482970768907e-36,-1.8679630798083483e-36,1.8248724644090513e-37,2.1506812696127923e-37,4.226800892238395e-37,-1.766544587406464e-37,-2.026289367859185e-39,2.9312344007500164e-38,-5.9461789194564e-39,-2.715756534356506e-38,-1.5865213011101076e-38,4.678137995232267e-13,4.93775945482414e-13,-1.5683669602198107,-0.05501876072849669,-0.1432227624097799,0.06067856329180238
1306.5,-0.9139886498451233,0.034242480993270874,0.0534578412771225,-0.06543181836605072,-0.34818753600120544,-0.15574640035629272,0.09210295975208282,-0.026261812075972557,0.9820393010008192,0.01631170161730536,2.5311323638899227e-32,1.1358601542405257e-30,1.2941296935864997e-31,4.348955427567187e-31,6.800435408838764e-31,-5.993588703014663e-31,7.053649405427704e-24,-2.2942383940375036e-22,-9.985087325746337e-23,-1.1867011368067937e-22,2.46422934895815e-22,1.0385147631829052e-23,4.690573658027203e-37,-2.380086809392682e-37,-3.4369281876818076e-37,1.92626712600358e-37,-1.2536470159150119e-37,4.5381967644193775e-38,-1.0792769082893134e-37,-1.3861493999376876e-36,-1.813732628169711e-36,2.246622756162957e-37,3.1685704937441107e-37,4.573354893693378e-37,-1.7839357405633265e-37,-1.6140432952176584e-39,3.0125127231275996e-38,-9.524532058647423e-39,-4.776056273787066e-38,-3.1848244030071375e-38,4.672492010415386e-13,4.660497244589172e-13,-1.5375570720948857,-0.068622106291589,-0.17921639803115474,0.07753063677066922
1307.5,-0.8791291117668152,0.0459272563457489,0.009723573923110962,-0.06994642317295074,-0.4442370533943176,-0.09391061216592789,0.0988798439502716,-0.03839140757918358,0.9811430707172026,0.016238173720068763,2.748033190031439e-32,1.1377201331154184e-30,2.686582430043011e-31,4.583193743584239e-31,7.218526040500118e-31,-9.08567901494252e-31,-4.5643531572309804e-23,-2.733619955822602e-22,-1.3017280726357317e-22,-1.1518960946387658e-22,2.516408590818941e-22,8.361973866076037e-24,4.975288425322107e-37,-4.02626746195056e-37,-3.5691709316128458e-37,3.0711459843126282e-37,-1.4061179595197295e-37,9.55120956295044e-38,-1.7668258170363215e-37,-1.3886655300075866e-36,-1.729667374433834e-36,2.641076781416123e-37,4.7242524992598624e-37,4.601915782344516e-37,-1.8098529822065445e-37,-2.121037752638688e-40,2.985936900866324e-38,-1.4950299973716103e-38,-8.267128217539757e-38,-4.424491793233345e-38,4.673887817716828e-13,4.252200672013607e-13,-1.5055150701021258,-0.10007456790975215,-0.22000483122894596,0.11639932379157664
