it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.26924088313466027,0.1730811893939972,0.17696649432182313,0.2771058975772753,0.16318305311281056,0.2978236675262451,0.357628135454087,0.2099478996935345,0.0,0.0,0.8281751871109009
19,0.31654049668993267,0.1452532708644867,0.20374274551868438,0.3167197601534759,0.10272001062652894,0.2128450572490692,0.3972028359061196,0.18353662214108876,60.0,0.0,0.8960270285606384
29,0.325253128295853,0.1636228710412979,0.22034660279750823,0.32363424054008605,0.10035328886893001,0.21278370916843414,0.36672367013636087,0.20766987758023397,60.0,0.0,0.9027813673019409
39,0.3605384954384395,0.1785854995250702,0.2580535292625427,0.349959146412711,0.07417370797789079,0.16481180489063263,0.304363733955792,0.260924036304156,60.0,0.0,0.9778533577919006
