lam_nm,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,T,R,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im
1292.5,-0.23668989539146423,-0.9606150388717651,0.0037383586168289185,-0.0330798402428627,-0.06249981373548508,-0.06691934168338776,-0.07706768810749054,-0.0744197815656662,0.9871877844953334,0.012585983594156249,-5.670701164155825e-31,7.528959811968222e-31,-1.4596712161238722e-31,1.1318778907754856e-31,-1.977176769454748e-31,-1.716061273309642e-31,-1.0244573940464314e-23,1.5930435675662532e-23,-5.236725330858765e-22,6.007150798461962e-22,1.900371337411325e-23,8.261937337563381e-23,-1.616799273495443e-38,-4.4120841645883784e-38,6.941805247876724e-39,3.7460047185294565e-38,9.226197115030988e-39,6.66081015530931e-39,-3.582635848613725e-38,4.4678608986155965e-38,1.315335518233944e-36,1.06182330237301e-36,-7.899247428631301e-38,-8.453522336116748e-38,-1.7398451455530526e-38,1.0924165687239453e-39,6.234937146982693e-39,2.881808189272959e-38,-2.8173164556032226e-38,3.223711888450292e-38,3.357510950744234e-13,4.2534750900518097e-13,-1.8644524500954365,-1.4722651737461292,-0.17949417365046955,0.1412143668709454
1293.5,-0.2590261697769165,-0.9548099040985107,0.017921805381774902,-0.03439057245850563,-0.0624401681125164,-0.06594620645046234,-0.07755748182535172,-0.07387759536504745,0.9870041863330336,0.012976964666177386,-5.6401766690742205e-31,7.5535231993949535e-31,-1.4516050255258221e-31,1.1356701281289326e-31,-2.059107617376847e-31,-1.7181191124026442e-31,-1.0694665083451705e-23,1.701038355574355e-23,-5.207907756362292e-22,6.212437724161825e-22,1.928600443639264e-23,8.262273280443884e-23,-1.6523187720801393e-38,-4.370581917291536e-38,6.891713950945081e-39,3.695336654154951e-38,9.631456122977733e-39,6.75245088697292e-39,-3.686325613720911e-38,4.523109240428946e-38,1.3829777660258138e-36,1.0755490642553158e-36,-8.353150829567427e-38,-8.60000186684345e-38,-1.7617815234529608e-38,1.1386032419010183e-39,6.282428841806956e-39,2.8744305465665834e-38,-2.8191962907161174e-38,3.355490289357815e-38,3.348090362051651e-13,4.547670362260218e-13,-1.8752586972204879,-1.4457324710492925,-0.16862424786987087,0.12754189940002844
1294.5,-0.28169476985931396,-0.9481148719787598,0.0325920432806015,-0.03662225231528282,-0.062066979706287384,-0.06450485438108444,-0.0778726190328598,-0.07279361039400101,0.9862869400419774,0.013766485159079368,-5.609099424384468e-31,7.578663623100711e-31,-1.4354927215005667e-31,1.137081504677639e-31,-2.142375604234588e-31,-1.7172513522704706e-31,-1.1043556270566246e-23,1.8114519633800695e-23,-5.169338141542451e-22,6.420721293805918e-22,1.976780938569725e-23,8.229834077064483e-23,-1.6954996871851856e-38,-4.331273183884459e-38,6.734278954714607e-39,3.6549227225073686e-38,1.0220714082778981e-38,6.763509039149121e-39,-3.7452636066362464e-38,4.569349259389356e-38,1.4523632929450841e-36,1.0866410321940033e-36,-8.800890785169124e-38,-8.692096879349061e-38,-1.7822628357347387e-38,1.157188037569147e-39,6.407262947912026e-39,2.8557667475096956e-38,-2.815435475097813e-38,3.4860011209210927e-38,3.3389148136748787e-13,4.85213040704742e-13,-1.8855329694888256,-1.418384023711751,-0.15804282453060448,0.1128345928874648
1295.5,-0.30448421835899353,-0.9402155876159668,0.04783225059509277,-0.03974052891135216,-0.06230930984020233,-0.06363959610462189,-0.07867133617401123,-0.07218120992183685,0.9846484387108467,0.015266540036330337,-5.5795362682479565e-31,7.599179377962813e-31,-1.4286972585015657e-31,1.1455192220772148e-31,-2.22873447872164e-31,-1.7126375722372672e-31,-1.135118097667622e-23,1.934492869050687e-23,-5.121101881383794e-22,6.635718712788375e-22,2.0113675685095446e-23,8.245404459715684e-23,-1.7412881608148409e-38,-4.289707967959553e-38,6.648667173610825e-39,3.6043820609050783e-38,1.0764205393683506e-38,6.853270627357203e-39,-3.8466887011750045e-38,4.6407191152795286e-38,1.5256377020246945e-36,1.0956362823268039e-36,-9.342903822560263e-38,-8.792797673563835e-38,-1.8006809059085194e-38,1.221027534442784e-39,6.460826874125223e-39,2.852523178952842e-38,-2.804767151608651e-38,3.623238786976408e-38,3.3278915853326386e-13,5.178835627762595e-13,-1.8943932333622056,-1.3897623119645175,-0.14787686089458774,0.09678269904839663
1296.5,-0.32785990834236145,-0.9312827587127686,0.0637742206454277,-0.04386366531252861,-0.06265635788440704,-0.062379010021686554,-0.07975295931100845,-0.07119230926036835,0.9825966562485509,0.01742005177026852,-5.551406363069893e-31,7.6203022311377075e-31,-1.4165585261623745e-31,1.1589673671932628e-31,-2.322001608434055e-31,-1.7061025987896573e-31,-1.1617812355286658e-23,2.0567715458550428e-23,-5.063598357937224e-22,6.860596598869635e-22,2.0837672265665324e-23,8.259125822343267e-23,-1.7859954659073968e-38,-4.234902398730048e-38,6.543884482851417e-39,3.529031463565077e-38,1.1316063786573846e-38,7.058705575150239e-39,-3.9300799445159565e-38,4.743059013017401e-38,1.6035006041432833e-36,1.1027291903516381e-36,-9.865157926807534e-38,-8.873752190864835e-38,-1.8154221154043514e-38,1.2891300245527531e-39,6.662693923396055e-39,2.8482530087705473e-38,-2.792491192430191e-38,3.7722154633360824e-38,3.317948451374195e-13,5.533698017424326e-13,-1.9026776430726786,-1.3599653559140379,-0.13800084082171638,0.07922744525872248
1297.5,-0.3507494032382965,-0.9214720129966736,0.07981810718774796,-0.04898826405405998,-0.062359556555747986,-0.061439674347639084,-0.0801711156964302,-0.07057534158229828,0.9797993624859365,0.020179066881533606,-5.523182175432654e-31,7.635736871755371e-31,-1.407625407907446e-31,1.1608889553554207e-31,-2.4123119285555605e-31,-1.692561431874613e-31,-1.1866298395535738e-23,2.200528384044375e-23,-4.995123051687299e-22,7.083977775045437e-22,2.1083848070921834e-23,8.255098153536454e-23,-1.8193398542906161e-38,-4.1795916711780716e-38,6.338703274107201e-39,3.4796128785015194e-38,1.1854704032944764e-38,6.999807725346533e-39,-4.0275835404962394e-38,4.791133499748645e-38,1.6825212132593098e-36,1.106390185333323e-36,-1.0455107145288583e-37,-8.930832240179635e-38,-1.8310686286948866e-38,1.3509581368417505e-39,6.710542713308612e-39,2.839696040866813e-38,-2.7645853580642086e-38,3.915544538706896e-38,3.3048624348813144e-13,5.897576177146548e-13,-1.9092084249538799,-1.3296872501526,-0.129012212890569,0.0607286142376401
1298.5,-0.3743138909339905,-0.9102972745895386,0.09625589847564697,-0.05507350340485573,-0.06258934736251831,-0.0604914054274559,-0.0811031237244606,-0.06986407935619354,0.97632865360514,0.023756995030792386,-5.495871890325299e-31,7.6540721884016845e-31,-1.4003789657936984e-31,1.1710637770704274e-31,-2.5102849314730755e-31,-1.6775655900775246e-31,-1.208843359986514e-23,2.3304138456166258e-23,-4.91601997585897e-22,7.315968880612505e-22,2.1518562160824336e-23,8.274217653969184e-23,-1.861177913826093e-38,-4.1246361312097816e-38,6.170589019474442e-39,3.42499378000078e-38,1.2441183525389777e-38,6.996409816904266e-39,-4.1317879196212993e-38,4.864996574215162e-38,1.76543844630751e-36,1.1073617828145803e-36,-1.1013934747931879e-37,-8.990804003138517e-38,-1.8462187598472025e-38,1.4180805769821729e-39,6.807460657390117e-39,2.8370766103900046e-38,-2.7393625001707757e-38,4.072016097139211e-38,3.293929781917206e-13,6.287381090854905e-13,-1.9155227969872455,-1.2982314811571607,-0.12034555418585567,0.041167283718242464
1299.5,-0.3980710804462433,-0.8978205323219299,0.11337509006261826,-0.06257335841655731,-0.0626254752278328,-0.05938170477747917,-0.08195021003484726,-0.06897066533565521,0.9719904303562648,0.028242125831832273,-5.469571063717412e-31,7.668678197498635e-31,-1.3895891909096194e-31,1.1801396853589456e-31,-2.6089613311376863e-31,-1.6574828016736518e-31,-1.2236976887055809e-23,2.4790133947744663e-23,-4.82296724063174e-22,7.553890652990372e-22,2.2036476355483758e-23,8.275937992827721e-23,-1.8966807350748835e-38,-4.067298704193711e-38,5.90128697466335e-39,3.3675832209609605e-38,1.306552528994907e-38,6.997175178230085e-39,-4.2108814654334724e-38,4.94191207890376e-38,1.8523076789714375e-36,1.1048563405806556e-36,-1.1639498726047165e-37,-9.012503007547576e-38,-1.8574390534742303e-38,1.4948216180977063e-39,6.932674885888544e-39,2.8305459173234215e-38,-2.703994338010609e-38,4.2261689457018506e-38,3.2814133830193244e-13,6.703292315878648e-13,-1.9201885419921743,-1.2654194936762961,-0.11244015352889751,0.019774703514819005
1300.5,-0.4218176007270813,-0.88348388671875,0.1307516098022461,-0.0717814639210701,-0.062318041920661926,-0.05851450189948082,-0.08251343667507172,-0.06842218339443207,0.9657813516561901,0.03373862444092307,-5.444739999356921e-31,7.681051787420668e-31,-1.3822320968893437e-31,1.1832754894863932e-31,-2.7097403438042047e-31,-1.629288816026787e-31,-1.2272050164298016e-23,2.6394430619407812e-23,-4.710004210985833e-22,7.795001314514964e-22,2.227991052167194e-23,8.28263791990587e-23,-1.9248306560761591e-38,-3.993686918841049e-38,5.548121618111779e-39,3.304988246664153e-38,1.3700171679692073e-38,6.886963073466114e-39,-4.306240933017355e-38,4.970671919141329e-38,1.942548119888665e-36,1.0963056716183554e-36,-1.2283673425502725e-37,-8.982408827335445e-38,-1.868705271599716e-38,1.5717552609142527e-39,6.980491303586746e-39,2.824289371497251e-38,-2.653185305418393e-38,4.382099789600081e-38,3.2683426807998867e-13,7.136634158783047e-13,-1.9230189607983303,-1.2313800761536722,-0.10578752511748227,-0.0032496932555843823
1301.5,-0.44612622261047363,-0.8678692579269409,0.1490326225757599,-0.08221268653869629,-0.06296678632497787,-0.057105571031570435,-0.08425705134868622,-0.06705676019191742,0.9594515177782863,0.0405655082091303,-5.422007061815702e-31,7.693714177561881e-31,-1.367892711912875e-31,1.20627022674798e-31,-2.8201996694127315e-31,-1.5964211705764678e-31,-1.2282286795148707e-23,2.7967615398079803e-23,-4.585028708824414e-22,8.049408866823041e-22,2.3461729546692516e-23,8.316588323947355e-23,-1.9542663264005917e-38,-3.9139334133451444e-38,5.15545683616426e-39,3.2096020255243725e-38,1.4387197549837783e-38,7.043294604011397e-39,-4.3954883992124665e-38,5.137103907023968e-38,2.039127320438825e-36,1.0851946308843575e-36,-1.2946532305976601e-37,-8.972193054661538e-38,-1.8721069504365661e-38,1.6630459750691767e-39,7.333773340902851e-39,2.826479716198774e-38,-2.595709356685317e-38,4.5570614549931874e-38,3.256385089551388e-13,7.618241524974159e-13,-1.9248267544652107,-1.1958184555487972,-0.09949678056912065,-0.028176607222279857
