theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.26036131381988525,0.11617600917816162,0.39410170912742615,0.2293609082698822
0.0,45.0,0.26036131381988525,0.11617600917816162,0.39410170912742615,0.2293609082698822
0.0,90.0,0.26036131381988525,0.11617600917816162,0.39410170912742615,0.2293609082698822
15.0,0.0,0.2673664391040802,0.11389221251010895,0.3901117742061615,0.22862957417964935
15.0,45.0,0.2775763273239136,0.10494280606508255,0.3789379596710205,0.23854289948940277
15.0,90.0,0.28830304741859436,0.09475553035736084,0.3678860664367676,0.24905529618263245
30.0,0.0,0.2899428904056549,0.10529415309429169,0.37893441319465637,0.22582852840423584
30.0,45.0,0.31290674209594727,0.07204243540763855,0.35124003887176514,0.26381075382232666
30.0,90.0,0.3164675235748291,0.03395342454314232,0.3539440929889679,0.295634925365448
45.0,0.0,0.33517277240753174,0.08578835427761078,0.3604695200920105,0.21856938302516937
45.0,45.0,0.32064536213874817,0.034586697816848755,0.35188645124435425,0.29288148880004883
45.0,90.0,0.23880556225776672,0.016781320795416832,0.4543754458427429,0.29003769159317017
60.0,0.0,0.421749472618103,0.054996415972709656,0.3242582678794861,0.19899584352970123
60.0,45.0,0.2988133430480957,0.016743294894695282,0.3800921142101288,0.304351270198822
60.0,90.0,0.22258895635604858,0.03350125253200531,0.4956204295158386,0.2482893317937851
75.0,0.0,0.6028583645820618,0.020629722625017166,0.23441800475120544,0.14209386706352234
75.0,45.0,0.35581254959106445,0.010393010452389717,0.3647554814815521,0.2690388858318329
75.0,90.0,0.39890459179878235,0.025358546525239944,0.3969850540161133,0.17875170707702637
80.0,0.0,0.7036905288696289,0.01070035994052887,0.17884688079357147,0.10676215589046478
80.0,45.0,0.44193676114082336,0.007031150162220001,0.3212267756462097,0.22980523109436035
80.0,90.0,0.5328204035758972,0.01583184488117695,0.3138553202152252,0.1374923586845398
