it,L,R_cross,R_co,T_tot,pb_err_deg
0,0.41626590490341187,0.006528422702103853,0.06425556540489197,1.026715874671936,159.8582305908203
1,0.41581714153289795,0.007037528324872255,0.06590517610311508,1.0210060477256775,159.1308135986328
2,0.4153771996498108,0.007583927363157272,0.06780775636434555,1.014338195323944,158.36083984375
3,0.41488635540008545,0.008185294456779957,0.06993424892425537,1.0069402754306793,157.55572509765625
4,0.414337158203125,0.008821170777082443,0.07229974865913391,0.9989692568778992,156.7210693359375
5,0.41367119550704956,0.009552949108183384,0.07478082925081253,0.9907792806625366,155.93788146972656
6,0.41299182176589966,0.010325710289180279,0.07753214985132217,0.9815232157707214,155.057373046875
7,0.4121943414211273,0.01118225883692503,0.08055482804775238,0.9716272056102753,154.16140747070312
8,0.41131696105003357,0.01207213755697012,0.08370015770196915,0.9616553783416748,153.27952575683594
9,0.4103379249572754,0.013074304908514023,0.08706269413232803,0.950822502374649,152.3420867919922
10,0.40922775864601135,0.014140398241579533,0.0906413346529007,0.9396784901618958,151.42300415039062
11,0.40797924995422363,0.015295092016458511,0.09442783147096634,0.9280357360839844,150.4270477294922
12,0.4065752625465393,0.01658231019973755,0.09848396480083466,0.9156532287597656,149.45310974121094
13,0.40501493215560913,0.017964208498597145,0.10271918773651123,0.9028836190700531,148.425048828125
14,0.4033457338809967,0.019391631707549095,0.10704375058412552,0.8900542259216309,147.3742218017578
15,0.4014558792114258,0.020978979766368866,0.11161254346370697,0.8766451478004456,146.30502319335938
16,0.3993737995624542,0.022705748677253723,0.11646490544080734,0.8624232709407806,145.1904754638672
17,0.3970699608325958,0.024528712034225464,0.12147852033376694,0.8481591641902924,144.05621337890625
18,0.39453452825546265,0.026532910764217377,0.12652753293514252,0.83376544713974,142.89585876464844
19,0.39178550243377686,0.028647780418395996,0.13188275694847107,0.8187695443630219,141.70956420898438
20,0.3887869119644165,0.030909018591046333,0.1373225450515747,0.8036054372787476,140.48162841796875
21,0.3855224549770355,0.033345479518175125,0.14292378723621368,0.7882305681705475,139.25839233398438
22,0.3820253014564514,0.03591584786772728,0.14860425889492035,0.7727657854557037,138.01681518554688
23,0.3782092034816742,0.03869489207863808,0.15434986352920532,0.7571822106838226,136.73704528808594
24,0.3741111159324646,0.04165026545524597,0.16020728647708893,0.741344690322876,135.42091369628906
25,0.3697165250778198,0.04477189481258392,0.16606837511062622,0.725713387131691,134.10678100585938
26,0.3650311827659607,0.04807475954294205,0.17197903990745544,0.7097688019275665,132.7357635498047
27,0.36003273725509644,0.05153442546725273,0.1778893917798996,0.6942072957754135,131.378173828125
28,0.35469263792037964,0.05519145727157593,0.18380270898342133,0.6784971058368683,129.9674530029297
29,0.3490952253341675,0.05910143628716469,0.18946827948093414,0.6632799059152603,128.5854949951172
30,0.34313833713531494,0.06321727484464645,0.19502773880958557,0.6483439952135086,127.16596984863281
31,0.33690112829208374,0.06744100898504257,0.2005549818277359,0.6334879547357559,125.74115753173828
32,0.33039090037345886,0.07183900475502014,0.2058628648519516,0.6191362887620926,124.31173706054688
33,0.3235495388507843,0.07653799653053284,0.2108888328075409,0.6051071584224701,122.87284851074219
34,0.31646525859832764,0.08129003643989563,0.2156650573015213,0.5918589979410172,121.42826843261719
35,0.30905234813690186,0.08628775924444199,0.22020816802978516,0.5788351744413376,119.97515869140625
36,0.30143582820892334,0.09142767637968063,0.22429092228412628,0.5668032616376877,118.53394317626953
37,0.29357054829597473,0.09673235565423965,0.22820745408535004,0.5550166517496109,117.09752655029297
38,0.28545790910720825,0.1021120548248291,0.2317027598619461,0.5443138182163239,115.65889739990234
39,0.27714139223098755,0.10776335746049881,0.23471437394618988,0.5341813117265701,114.22390747070312
40,0.26867878437042236,0.1133185476064682,0.2373979538679123,0.5251368582248688,112.80215454101562
41,0.2599695324897766,0.11913886666297913,0.23950162529945374,0.5168884098529816,111.37110900878906
42,0.2512609362602234,0.12489108741283417,0.24116139113903046,0.5102475136518478,109.98865509033203
43,0.24224436283111572,0.1308954358100891,0.2423626333475113,0.5042836964130402,108.57971954345703
44,0.23327292501926422,0.13676229119300842,0.24294131994247437,0.4999828636646271,107.20454406738281
45,0.2241935431957245,0.14273472130298615,0.2431417852640152,0.4967334568500519,105.84846496582031
46,0.2150411456823349,0.14868855476379395,0.24271175265312195,0.4951166361570358,104.48924255371094
47,0.2059401571750641,0.15461158752441406,0.241754412651062,0.49482469260692596,103.13648986816406
48,0.19772720336914062,0.1598687618970871,0.23984338343143463,0.49636317789554596,101.80744171142578
49,0.18824419379234314,0.16571633517742157,0.23840193450450897,0.4997103214263916,100.53741455078125
50,0.1799713671207428,0.17086510360240936,0.2358005791902542,0.5051242858171463,99.29109954833984
51,0.1714068055152893,0.17614063620567322,0.23308208584785461,0.512075275182724,98.0578384399414
52,0.16342511773109436,0.18090082705020905,0.2299029529094696,0.5209088325500488,96.87435913085938
