it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.21289453761918203,0.09252845495939255,0.10269116908311844,0.22907868114780366,0.3111187541147783,0.48979371786117554,0.20861217911754334,0.2673744878598622,60.0,90.0,0.8676993250846863
19,0.2500683040845962,0.13004997372627258,0.13289719223976135,0.26799474307803234,0.24927126563021115,0.3684035539627075,0.25865274632260915,0.24200766001428878,0.0,0.0,0.8780253529548645
29,0.2753306045418694,0.14834092557430267,0.15157973170280456,0.29311500140438296,0.21177683524521335,0.3283204734325409,0.28851892408870516,0.22437359818390437,0.0,0.0,0.8859634399414062
39,0.316661645259176,0.19414256513118744,0.19805500507354737,0.33245807269261185,0.16356998509893725,0.27497297525405884,0.3044163215728033,0.215352007320949,0.0,0.0,0.9281542301177979
49,0.3217754186618896,0.20060282945632935,0.2046069622039795,0.3371202284586343,0.1552349177516243,0.26544901728630066,0.3086505766425814,0.21433906115236737,0.0,0.0,0.9317662715911865
59,0.34202074862661813,0.2276199609041214,0.2319229781627655,0.3553600220189434,0.13083285062817768,0.23394739627838135,0.3172311130024138,0.20991526047388712,0.0,0.0,0.9656863808631897
69,0.3463017131601061,0.23382186889648438,0.23822404742240905,0.35902620380192585,0.12426431690220766,0.22524285316467285,0.32089706758658093,0.20853686722971143,0.0,0.0,0.982579231262207
79,0.34712850408894674,0.23490332067012787,0.23933711349964143,0.3599453120682589,0.12652019650254043,0.22910745441913605,0.3114859468880154,0.21486531623772212,0.0,0.0,0.9827122092247009
