lam_nm,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,T,R,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im
1292.5,-0.48688191175460815,0.6103895902633667,-0.5096899271011353,-0.34343674778938293,-0.06024278327822685,0.057026851922273636,-0.05961037427186966,0.04694707319140434,0.616510702672975,0.3834900459225803,2.998610764579529e-31,1.7919770542219375e-30,1.2488855959463615e-31,2.958363308390953e-32,-6.066175249268214e-32,8.950399512087034e-32,-7.043280276637776e-24,-1.6332401672298674e-24,-2.05987344962862e-22,-1.6112496782537534e-22,-1.2884061146361613e-22,2.7838067169037584e-23,3.0086916091837027e-40,9.958489077360342e-38,3.0513217445157606e-40,2.592701159265292e-38,-6.06001232041268e-40,-1.2551189324250216e-37,4.6948129734372135e-38,3.2110209826782e-37,-5.111391476275175e-37,4.4941236986649685e-37,-7.097656918153236e-39,-1.5659308966985018e-38,1.390117127745011e-37,-2.6195713872503923e-38,-3.563842681736431e-39,9.552849911074412e-40,3.162919507551278e-39,1.7336758975606313e-39,1.2475476914238798e-12,6.8952045774789e-14,-0.7770195283794756,-0.09948467736323192,-0.956440451234797,0.3631618754114239
1293.5,-0.4797862768173218,0.6191449165344238,-0.511374831199646,-0.3343484103679657,-0.060465410351753235,0.05874565988779068,-0.06012650579214096,0.04899496212601662,0.6206424174973043,0.3793087805125542,3.172359349691098e-31,1.7980727602645976e-30,1.276953021119789e-31,2.819292250430433e-32,-5.878283651901962e-32,8.735697603482723e-32,-7.118928141466998e-24,-1.6148206985889669e-24,-2.0804300039333299e-22,-1.6102172345727895e-22,-1.278482108644662e-22,2.905526755850545e-23,1.0765342594234101e-39,9.821988421389194e-38,4.961840955221274e-40,2.6958410192136137e-38,-1.5727169505320142e-39,-1.2517830072643249e-37,5.042585619017293e-38,3.2281567293828865e-37,-5.0773610263403236e-37,4.524613557791144e-37,-7.637539109199667e-39,-1.6139805319999625e-38,1.4203277529161385e-37,-2.8036713332942875e-38,-3.7880989026942626e-39,1.0457414288543948e-39,2.961016450419524e-39,1.5900677980643242e-39,1.2559785771560502e-12,6.85265223973951e-14,-0.767757218727707,-0.09611510330524768,-0.9511990965282787,0.37271383923869505
1294.5,-0.4723391532897949,0.6282810568809509,-0.5129082202911377,-0.3248400390148163,-0.060570117086172104,0.0604436919093132,-0.06064988300204277,0.05108269304037094,0.6251635411414257,0.3748837432257878,3.356915148357181e-31,1.8045998536184915e-30,1.30713223290966e-31,2.6219364519916273e-32,-5.719095949592277e-32,8.562173494800263e-32,-7.169383169648532e-24,-1.5361882034146015e-24,-2.1010386212797404e-22,-1.6085940127153873e-22,-1.2728097793614306e-22,3.029836540603696e-23,1.9159482856183338e-39,9.65628922868825e-38,9.815978808218834e-40,2.849968737845067e-38,-2.8975474078161523e-39,-1.2506257682494802e-37,5.417597948119585e-38,3.249571863060638e-37,-5.041289805873416e-37,4.555194439705209e-37,-8.232530688406907e-39,-1.676492066634951e-38,1.4521846358046998e-37,-3.0044282766448653e-38,-3.9800565709373095e-39,1.1485432415812428e-39,2.7995767443384153e-39,1.468664396068314e-39,1.2654599705618532e-12,6.808073513334477e-14,-0.7582822232959464,-0.09252653662689217,-0.9456949529099095,0.3824757330377917
1295.5,-0.4645977318286896,0.6371635794639587,-0.5141168832778931,-0.3153708875179291,-0.0605621263384819,0.06227567791938782,-0.06101090833544731,0.05325821414589882,0.6293745106226449,0.3703337346751477,3.5417527237240693e-31,1.8105032347600313e-30,1.3356684261860218e-31,2.4366096220589062e-32,-5.561167763290624e-32,8.392482893832272e-32,-7.245622715702148e-24,-1.4385851064127738e-24,-2.1217396787216048e-22,-1.6069547433167293e-22,-1.2707217702732496e-22,3.107554157909756e-23,2.469529929512127e-39,9.498912711245387e-38,1.5626815072600632e-39,2.96114250877694e-38,-4.032211876870422e-39,-1.246005644312426e-37,5.752525388478307e-38,3.276165837062577e-37,-5.005182675581898e-37,4.5845888364992375e-37,-8.955232722861425e-39,-1.733606953792295e-38,1.4844076932436764e-37,-3.212819567265722e-38,-4.160235960812833e-39,1.2763273392477897e-39,2.634592772622807e-39,1.3395458311930224e-39,1.2743225766839295e-12,6.762791407655053e-14,-0.7483656518338695,-0.08927286757137544,-0.9397504138921944,0.392102613727731
1296.5,-0.45686858892440796,0.6466884613037109,-0.515112042427063,-0.3053709864616394,-0.060864388942718506,0.06404291838407516,-0.06161228567361832,0.05540326237678528,0.6347408427656609,0.3654574508538536,3.7413843982087984e-31,1.8174245969546992e-30,1.3679172873384107e-31,2.2618554507605735e-32,-5.371768114201312e-32,8.201395992782372e-32,-7.29201839765481e-24,-1.457586583053969e-24,-2.1422652094675137e-22,-1.605068109789839e-22,-1.262731803472714e-22,3.379382502162584e-23,3.4670723315863214e-39,9.349031796863097e-38,1.7675352808147973e-39,3.0955242310785693e-38,-5.23461111846555e-39,-1.2444556548490586e-37,6.295894168610356e-38,3.298272358176537e-37,-4.9699303076427796e-37,4.616836858109972e-37,-9.332843392862055e-39,-1.7791397322863511e-38,1.519272879254957e-37,-3.4387271377952803e-38,-4.3890579000752724e-39,1.3383509555901287e-39,2.445383241106864e-39,1.2015787347919282e-39,1.2851958337981024e-12,6.723530132075134e-14,-0.738430823464913,-0.08533579396885674,-0.9335207911008633,0.4019432248212328
1297.5,-0.4486076235771179,0.6558249592781067,-0.5159871578216553,-0.2953829765319824,-0.06080670654773712,0.06598971784114838,-0.06193329766392708,0.05774443969130516,0.6394072755655765,0.3606640035365549,3.9384235829437763e-31,1.823462174275088e-30,1.3981529582192288e-31,2.0502564149748522e-32,-5.211983750101494e-32,8.062536465082941e-32,-7.360472472739238e-24,-1.3585891430004813e-24,-2.163269244070389e-22,-1.6026683357967665e-22,-1.260060047099242e-22,3.440084976357363e-23,3.6927953799009794e-39,9.167718216335423e-38,2.479135343472069e-39,3.2368451549671834e-38,-6.17192412979816e-39,-1.2404562697619241e-37,6.633296716920426e-38,3.326124724857474e-37,-4.931787026249232e-37,4.645395288852392e-37,-1.0121002220050933e-38,-1.8361334646138622e-38,1.553741745274024e-37,-3.6712566786552703e-38,-4.581811214829083e-39,1.4811678317198873e-39,2.3038735980979038e-39,1.0805340360014639e-39,1.2950496093323545e-12,6.676039133667827e-14,-0.728072118525307,-0.08210828834128552,-0.9269804762000632,0.41175641775333444
1298.5,-0.43995583057403564,0.66559898853302,-0.5161449909210205,-0.2848172187805176,-0.061041414737701416,0.06813686341047287,-0.06256645917892456,0.0602588914334774,0.6449518328608663,0.35507219557770925,4.156781470964932e-31,1.8299113192742732e-30,1.4351799363829666e-31,1.827801195719098e-32,-5.096182573120806e-32,7.876001744118636e-32,-7.470859521802757e-24,-1.2856558054654559e-24,-2.1840939987002418e-22,-1.5998486104688792e-22,-1.2446468497367132e-22,3.680276641723671e-23,4.846787643190693e-39,8.959242980229327e-38,2.89871768100577e-39,3.4182555854741446e-38,-7.745507333311179e-39,-1.2377498988840292e-37,7.184504556980087e-38,3.3442200825297315e-37,-4.8939475871770565e-37,4.677295657915198e-37,-1.0807426332734311e-38,-1.9095086884387992e-38,1.5913992542966143e-37,-3.9413028392063284e-38,-4.8515775089948504e-39,1.5837663141335354e-39,2.1396994153605113e-39,9.894558967839379e-40,1.306363279996286e-12,6.634479082146756e-14,-0.7170998857618806,-0.07833904410259131,-0.9195812552360689,0.421574093511438
1299.5,-0.43139007687568665,0.6750282645225525,-0.5161855220794678,-0.27460604906082153,-0.06096542254090309,0.07015062868595123,-0.06277269124984741,0.0626886859536171,0.650398449781765,0.3497262574985869,4.368685554896788e-31,1.8358783213429986e-30,1.4644531169732252e-31,1.5951574076267286e-32,-4.952364746724501e-32,7.730443673367465e-32,-7.533976955030752e-24,-1.226349779612491e-24,-2.204369197288027e-22,-1.5974423355109407e-22,-1.2505903554583947e-22,3.78977263627331e-23,5.367995620655371e-39,8.781467771125062e-38,3.45930497209814e-39,3.5754882263050354e-38,-8.82730517189425e-39,-1.2356956726797892e-37,7.590943988891722e-38,3.382857095416444e-37,-4.8578091925209775e-37,4.708692071735776e-37,-1.154106307746018e-38,-1.9578259873098292e-38,1.6283442924775e-37,-4.202941196655784e-38,-5.031298400655642e-39,1.7369389412619768e-39,1.9973932320012575e-39,8.912824054636947e-40,1.3171181139229894e-12,6.595586965403316e-14,-0.7061131212859889,-0.07470301145948773,-0.9121531314937201,0.43107282747709025
1300.5,-0.42215660214424133,0.6849489212036133,-0.5157088041305542,-0.26369592547416687,-0.061057206243276596,0.07233921438455582,-0.06320387125015259,0.06524746119976044,0.6563321657639736,0.3437430723034638,4.599782865846296e-31,1.8421315507853713e-30,1.4991417802777868e-31,1.3544645707776176e-32,-4.812680450703098e-32,7.568738494751777e-32,-7.65523356845228e-24,-1.167058836318807e-24,-2.2248403946002266e-22,-1.594051505299151e-22,-1.2429622919522476e-22,4.0017662287249735e-23,6.075994980816574e-39,8.590715656115405e-38,4.086137808128872e-39,3.725695094683878e-38,-1.0162136913293443e-38,-1.2316408879396325e-37,8.156048254033232e-38,3.4080814574362386e-37,-4.819550225719345e-37,4.740513294689531e-37,-1.221111432659866e-38,-2.0302910105986997e-38,1.6673563546613629e-37,-4.500748037414925e-38,-5.255051821916421e-39,1.869106960214684e-39,1.845116798934723e-39,7.88671689020424e-40,1.3291934347326778e-12,6.555238245621347e-14,-0.6947528321684444,-0.07087030561421422,-0.9041232280610921,0.44077922441492673
1301.5,-0.4125165045261383,0.6948913335800171,-0.5147589445114136,-0.2526248097419739,-0.06088699400424957,0.07469511032104492,-0.06341178715229034,0.06806331127882004,0.6623304175358247,0.33744973454375793,4.838641244551868e-31,1.8479407501445457e-30,1.534528534281102e-31,1.0701881053863245e-32,-4.698596834559885e-32,7.417205933833269e-32,-7.748416268530349e-24,-1.0486155088068655e-24,-2.2454487343243764e-22,-1.5904933020641476e-22,-1.2407677530735513e-22,4.099721212611411e-23,6.588265341460315e-39,8.39295701950431e-38,4.9909262541414865e-39,3.8971997222407226e-38,-1.1579192235664673e-38,-1.229015489878661e-37,8.606845723759247e-38,3.4413254297318887e-37,-4.780772655109123e-37,4.772135059737248e-37,-1.318051594689592e-38,-2.090862812969394e-38,1.707931944206916e-37,-4.822870586581676e-38,-5.481182796779821e-39,2.0590358717078754e-39,1.7042736005983583e-39,7.028468053233078e-40,1.3412792168869686e-12,6.514871676341684e-14,-0.6827169555778654,-0.06728305722292117,-0.8953999380313049,0.45031299630443744
1302.5,-0.4029777944087982,0.7048326730728149,-0.5135495662689209,-0.2415309101343155,-0.06082111597061157,0.07697337120771408,-0.06366787105798721,0.0707661360502243,0.6688043078405403,0.3311317813818429,5.077900090070753e-31,1.8538691386082446e-30,1.5691729075832495e-31,7.980952149026046e-33,-4.574204977393873e-32,7.280168614695812e-32,-7.864877745135771e-24,-9.853339960485424e-25,-2.265307459721901e-22,-1.5868029797767743e-22,-1.2373393655115115e-22,4.28097059081214e-23,7.156062158156823e-39,8.188870879552913e-38,5.65187541303306e-39,4.047929670914277e-38,-1.2807945231362093e-38,-1.223680239909625e-37,9.166927302404242e-38,3.4718312604002463e-37,-4.744224354481464e-37,4.804298060193548e-37,-1.3911699618479191e-38,-2.1606642992294613e-38,1.7489534099479327e-37,-5.146022175693342e-38,-5.697280997702644e-39,2.2134646486432385e-39,1.571201110049243e-39,6.130059411962453e-40,1.3539011760787618e-12,6.479216959022735e-14,-0.6708159770374815,-0.06349307558917304,-0.886456386366966,0.45961624443582816
1303.5,-0.3922725319862366,0.7154318690299988,-0.5116627216339111,-0.22957955300807953,-0.06054984778165817,0.07952038943767548,-0.06374147534370422,0.07379991561174393,0.6757102749773518,0.3240149150925034,5.346020244225614e-31,1.8597770820992363e-30,1.604633104635091e-31,4.7561943379512406e-33,-4.458641264674888e-32,7.138326380157332e-32,-7.965245375660894e-24,-8.687237156887052e-25,-2.2859707060414805e-22,-1.5822428551012633e-22,-1.2414605154394098e-22,4.437841697208095e-23,7.374979899198601e-39,7.94479770340851e-38,6.726253423245182e-39,4.2468795961553955e-38,-1.4101227828872773e-38,-1.219167671552315e-37,9.739003191806415e-38,3.5144741723036518e-37,-4.702848105529962e-37,4.836500299788513e-37,-1.4930009133356861e-38,-2.2206121629578105e-38,1.7933756225298826e-37,-5.5246900344086e-38,-5.912497659587073e-39,2.418636220314601e-39,1.4384175292128167e-39,5.293297463941736e-40,1.3679767480843027e-12,6.438072039614767e-14,-0.6577708026846726,-0.059635557015742996,-0.8765519719413681,0.4693432607741902
1304.5,-0.38162967562675476,0.7258589863777161,-0.5092895030975342,-0.2180088609457016,-0.06051132455468178,0.08212389051914215,-0.06410166621208191,0.07680954039096832,0.6829184312176294,0.31691239052241243,5.614517528311418e-31,1.8649037693214807e-30,1.645569118657704e-31,1.7076333580435306e-33,-4.3418136193992204e-32,6.984028290743873e-32,-8.135831875108342e-24,-7.528685984134235e-25,-2.3060029632840117e-22,-1.5782358520000712e-22,-1.2306831055089846e-22,4.681980173997209e-23,8.188393885376355e-39,7.731090306179573e-38,7.634416283019102e-39,4.425391449759551e-38,-1.5822810297859005e-38,-1.2156483237255341e-37,1.0408773035490912e-37,3.5422873734806002e-37,-4.66397115427916e-37,4.871333920383337e-37,-1.5891541808262804e-38,-2.310592743121228e-38,1.8377959658983803e-37,-5.912833955465063e-38,-6.184527578668747e-39,2.579634789311078e-39,1.3060971288141938e-39,4.408950001159018e-40,1.3814595654399972e-12,6.404856523517219e-14,-0.6443360636083575,-0.055776830708609296,-0.8662176495673618,0.4784417695602416
1305.5,-0.3700558841228485,0.7367425560951233,-0.5064934492111206,-0.2055903971195221,-0.06019226089119911,0.08486959338188171,-0.06410249322652817,0.07997926324605942,0.6905569074875192,0.3093088376687803,5.902698131926207e-31,1.870282359346978e-30,1.6833112919131187e-31,-1.5529764645203e-33,-4.204864097564758e-32,6.871644295472643e-32,-8.29574231862421e-24,-6.436329453779502e-25,-2.3264878948195835e-22,-1.5731567039394133e-22,-1.2346529027770957e-22,4.8978040590916023e-23,8.201676585681151e-39,7.475147769988585e-38,8.76688550625302e-39,4.604433476809763e-38,-1.6968560666137516e-38,-1.2079581834431807e-37,1.1091789562149061e-37,3.585431722387088e-37,-4.621435893689819e-37,4.9037808922169405e-37,-1.6901915475498723e-38,-2.384154298899609e-38,1.885141223558915e-37,-6.338034211885723e-38,-6.406555314796887e-39,2.7762134759710512e-39,1.1945617404635806e-39,3.454210973966699e-40,1.3965772354392862e-12,6.364573140368886e-14,-0.630210219923636,-0.051930417298819,-0.8551105351825398,0.48802011639440424
1306.5,-0.3582570552825928,0.7475913763046265,-0.5030542612075806,-0.1933247596025467,-0.06000616028904915,0.08774291723966599,-0.06428311765193939,0.08334395289421082,0.6985405423831624,0.3015165860935727,6.19752081339133e-31,1.8750195778779125e-30,1.7249088746170638e-31,-5.2479029926140675e-33,-4.1069543469446046e-32,6.728839837770074e-32,-8.439043602746465e-24,-5.160457680171655e-25,-2.3465298735888023e-22,-1.568083325758151e-22,-1.2222754037299218e-22,5.139822263260371e-23,8.23108448332718e-39,7.204492060136098e-38,1.0260010422801166e-38,4.83623783482345e-38,-1.849109568500197e-38,-1.2040730171773176e-37,1.1827186177131407e-37,3.611737365343394e-37,-4.5796520292079096e-37,4.938750462670275e-37,-1.8006706382550303e-38,-2.459692123449672e-38,1.9325984612515285e-37,-6.788713577097154e-38,-6.700130369569287e-39,2.991113732817199e-39,1.0770622818681386e-39,2.7955153708343574e-40,1.411642006438619e-12,6.329781552984312e-14,-0.6157130998044105,-0.04817400649228201,-0.8435440195351666,0.49698237936031275
