it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.1959427068146137,3.148844189126976e-05,0.0002879831394238863,0.22028465061384916,0.5022382759267375,0.7138521075248718,0.08879878116948973,0.21302020478816258,15.0,0.0,0.8541232943534851
19,0.21346523662629938,0.0001502422383055091,0.00023189005441963672,0.24249269157206804,0.4890810873891626,0.7144901752471924,0.08450355435100694,0.21295007460174106,15.0,0.0,0.8734695911407471
29,0.2241420403214371,0.0001439162588212639,0.00020601563737727703,0.2562878447727329,0.47882707399271784,0.7115628123283386,0.08222746882321579,0.21480337849685124,0.0,0.0,0.886925458908081
39,0.247204376571019,6.289019074756652e-05,0.0002370997710386291,0.2866435312465341,0.44988834893419627,0.6937215924263,0.07658502592572144,0.22632220600332534,0.0,0.0,0.9316907525062561
49,0.24996943662318655,3.9703161746729165e-05,0.00024706584954401476,0.2904004503454188,0.44503441594895865,0.6899173855781555,0.0768140328249761,0.22818206605457125,0.0,0.0,0.9359002709388733
59,0.25992276754810256,2.703061545616947e-05,0.00029890305377193726,0.30395220715373444,0.4250237171848615,0.6718496084213257,0.07644275034822169,0.23861074908858254,0.0,0.0,0.9665446877479553
69,0.26282802561729024,3.0919713026378304e-05,0.0003147136638290249,0.30801389833265114,0.4174990610529979,0.6647142171859741,0.07721906388178468,0.24245382064864748,0.0,0.0,0.9817578196525574
79,0.26366104815852376,2.3666747438255697e-05,0.00032384649239247665,0.30920755703345704,0.4151175556970494,0.6625409126281738,0.07778940680215046,0.24343193357899076,0.0,0.0,0.9821898341178894
