theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,6.325509457383305e-05,0.6287518739700317,0.1144840344786644,0.25670087337493896
0.0,45.0,6.325509457383305e-05,0.6287518739700317,0.1144840344786644,0.25670087337493896
0.0,90.0,6.325509457383305e-05,0.6287518739700317,0.1144840344786644,0.25670087337493896
15.0,0.0,0.0010781676974147558,0.6431195735931396,0.09309270232915878,0.26270952820777893
15.0,45.0,0.00025038246531039476,0.6437371969223022,0.09298157691955566,0.2630307674407959
15.0,90.0,0.0024353445041924715,0.641910195350647,0.09213100373744965,0.2635233402252197
30.0,0.0,0.02823350951075554,0.6451282501220703,0.045939575880765915,0.28069859743118286
30.0,45.0,0.004120862111449242,0.6699607372283936,0.04392636567354202,0.28199195861816406
30.0,90.0,0.03660794347524643,0.6365470886230469,0.042687058448791504,0.2841578423976898
45.0,0.0,0.15883195400238037,0.5047783851623535,0.044676609337329865,0.2917129695415497
45.0,45.0,0.03336067870259285,0.6511679291725159,0.00623536529019475,0.30923593044281006
45.0,90.0,0.18133729696273804,0.4775996506214142,0.044787876307964325,0.2962751090526581
60.0,0.0,0.3906875550746918,0.2522658109664917,0.10335851460695267,0.25368812680244446
60.0,45.0,0.16075170040130615,0.5132172107696533,0.007064653094857931,0.31896644830703735
60.0,90.0,0.4122380018234253,0.2258390188217163,0.10670921206474304,0.2552137076854706
75.0,0.0,0.6595587730407715,0.07357864826917648,0.10474336892366409,0.16211910545825958
75.0,45.0,0.5031881332397461,0.22959482669830322,0.021335557103157043,0.24588143825531006
75.0,90.0,0.6679726839065552,0.06426115334033966,0.10575493425130844,0.16201111674308777
80.0,0.0,0.7642978429794312,0.035815849900245667,0.08219178766012192,0.11769438534975052
80.0,45.0,0.6711927652359009,0.12299210578203201,0.019362425431609154,0.1864527016878128
80.0,90.0,0.7686546444892883,0.031162166967988014,0.0827505812048912,0.11743253469467163
