theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.2852449119091034,0.2153710275888443,0.3308674097061157,0.168516606092453
0.0,45.0,0.2852449119091034,0.2153710275888443,0.3308674097061157,0.168516606092453
0.0,90.0,0.2852449119091034,0.2153710275888443,0.3308674097061157,0.168516606092453
15.0,0.0,0.2958424687385559,0.208342045545578,0.327965646982193,0.1678498238325119
15.0,45.0,0.29527509212493896,0.20186126232147217,0.3281584680080414,0.17470517754554749
15.0,90.0,0.2945413589477539,0.19368252158164978,0.32969823479652405,0.18207789957523346
30.0,0.0,0.3297165036201477,0.1853821873664856,0.31819161772727966,0.16670969128608704
30.0,45.0,0.3131079077720642,0.16109156608581543,0.3338812291622162,0.1919192373752594
30.0,90.0,0.283706396818161,0.11335417628288269,0.3819790482521057,0.2209603637456894
45.0,0.0,0.39411303400993347,0.14437352120876312,0.2984115183353424,0.1631019413471222
45.0,45.0,0.3112308084964752,0.10463792085647583,0.3703272044658661,0.21380403637886047
45.0,90.0,0.17597836256027222,0.019064506515860558,0.561355471611023,0.24360163509845734
60.0,0.0,0.4993646740913391,0.0886920690536499,0.2593584954738617,0.15258470177650452
60.0,45.0,0.2978415787220001,0.05640373006463051,0.419406533241272,0.2263481318950653
60.0,90.0,0.11730631440877914,0.0003646087134256959,0.6568878889083862,0.22544121742248535
75.0,0.0,0.6761716604232788,0.03139295428991318,0.17822052538394928,0.11421479284763336
75.0,45.0,0.37591710686683655,0.023649314418435097,0.3990355134010315,0.20139801502227783
75.0,90.0,0.2738903760910034,0.0024787895381450653,0.548040509223938,0.1755903661251068
80.0,0.0,0.763148307800293,0.015857800841331482,0.13398785889148712,0.08700590580701828
80.0,45.0,0.47148555517196655,0.013974441215395927,0.34417223930358887,0.17036771774291992
80.0,90.0,0.41819125413894653,0.0019132776651531458,0.439617395401001,0.14027804136276245
