lam_nm,px_re,px_im,mx_re,mx_im,Tx_re,Tx_im,py_re,py_im,my_re,my_im,Ty_re,Ty_im,pz_re,pz_im,mz_re,mz_im,Tz_re,Tz_im,Cp,Cm,CQe,CQm,Csum,CT,CpT,S_ED_3slice,S_MD_3slice,S_ED_vol,S_MD_vol
1325.5,-9.097800767963841e-31,-2.4596565524299587e-31,-1.5218895504769312e-26,-2.1225006492983936e-25,-8.126201188095921e-37,4.375951233738507e-37,2.7381375595598186e-32,5.370065652726005e-32,5.338139856349738e-24,6.2184116254362584e-24,1.9759861654217888e-38,-5.575302254505325e-39,-5.236393638727104e-33,-4.488734550751051e-33,-1.7615619082340476e-22,-1.4376642714841474e-22,-8.211707323980319e-40,1.5160560310360384e-39,3.047251979495746e-13,1.967947659224156e-13,8.301515454662071e-14,1.1713685977360074e-12,1.7559037161546182e-12,6.543003033797142e-12,1.073244116063408e-12,20.7526912689209,27.296802520751953,20.220373153686523,25.695648193359375
1326.0,-1.036217036899464e-30,-3.0504150677635856e-31,4.115302645919974e-26,-2.286322180249072e-25,-8.100840418634817e-37,4.7623769982978875e-37,2.941659015502793e-32,5.306925381625652e-32,5.1310160079278866e-24,6.611028659422001e-24,1.9606427768157402e-38,-6.274493017664358e-39,-5.9406066777481166e-33,-4.694931984719033e-33,-1.5672275586574762e-22,-1.6912238957239887e-22,-8.885535790967927e-40,1.7129451434025638e-39,3.993293476878361e-13,2.0206844570786808e-13,9.575294909819252e-14,1.218359224373201e-12,1.9155099668670978e-12,6.767204895932014e-12,1.288847210841634e-12,22.40105438232422,29.435075759887695,21.819416046142578,27.707801818847656
1326.5,-1.2078832399363513e-30,-3.7076701741084304e-31,3.677655291560313e-26,-2.8140963018183322e-25,-8.039787034390825e-37,5.263024335292902e-37,3.1070753340262817e-32,5.058929810717771e-32,4.970161814653718e-24,7.155629754815158e-24,1.8875236297041195e-38,-6.879154494263451e-39,-6.878542654728268e-33,-5.18892177998461e-33,-1.3171305614556696e-22,-2.0283224847740053e-22,-1.0444427143952663e-39,1.9818960010725427e-39,5.450359621212764e-13,2.219679988859895e-13,1.2320237962742293e-13,1.2788929111201273e-12,2.169099251754816e-12,7.060050864001353e-12,1.5994108872554636e-12,24.668577194213867,32.36524200439453,24.018028259277344,30.46712303161621
1327.0,-1.3897240810291985e-30,-4.216713147018703e-31,1.1802901615776814e-25,-3.026502632430106e-25,-7.936579162689873e-37,5.763353033674595e-37,3.32830113750536e-32,5.046354652608883e-32,4.940052171224627e-24,7.806106441839172e-24,1.8715212311301898e-38,-7.645831804354509e-39,-7.892676552671221e-33,-5.6187477137492566e-33,-1.1140487380828908e-22,-2.3911932460097252e-22,-1.2456890375649971e-39,2.2472503408389916e-39,7.186437571441429e-13,2.6367558425225195e-13,1.617791066865383e-13,1.3381294654079554e-12,2.4822279134908885e-12,7.339095809915083e-12,1.945106688581868e-12,27.035898208618164,35.42310333251953,26.31151008605957,33.34798812866211
1327.5,-1.6029535713496204e-30,-4.417856167821959e-31,5.852205967733423e-26,-3.581668485152589e-25,-7.711861254331452e-37,6.311121587774008e-37,3.5700317392780284e-32,4.5729019273002493e-32,4.830521760154895e-24,8.30934491471205e-24,1.7454759060205345e-38,-8.463982607646863e-39,-9.004828325393798e-33,-5.420183038284402e-33,-9.544264506272873e-23,-2.8543473830702534e-22,-1.1202654123972654e-39,2.5932786997084408e-39,9.400830918048094e-13,3.4263203664775824e-13,2.175058700338441e-13,1.3876255167776648e-12,2.8878465152640766e-12,7.557951684321185e-12,2.3499226222152436e-12,29.507949829101562,38.593467712402344,28.703414916992188,36.337684631347656
1328.0,-1.821663315566277e-30,-4.506912650470774e-31,8.2804947003691e-26,-4.090675079864611e-25,-7.47387114735754e-37,6.841424393048317e-37,3.7608952074100783e-32,4.3318486915310326e-32,4.841837122961569e-24,8.937997929813086e-24,1.679719496960042e-38,-9.089701108242339e-39,-1.0178271727003163e-32,-5.437766545565948e-33,-8.517109933438122e-23,-3.322016609111218e-22,-1.1435806250260047e-39,2.939214545377789e-39,1.1953310396044102e-12,4.441412145525843e-13,2.8632196537353175e-13,1.4417592485189318e-12,3.3675534680494583e-12,7.7959340483809e-12,2.801601446480399e-12,32.20153045654297,42.056549072265625,31.30830955505371,39.60435104370117
1328.5,-2.091776174050713e-30,-4.21540827150518e-31,8.481069905998538e-26,-4.648703192834004e-25,-7.0802653992600115e-37,7.4544598566326376e-37,3.959693337805936e-32,3.856776037513714e-32,4.962758157051417e-24,9.735619779294978e-24,1.5331247361637124e-38,-9.848356532436406e-39,-1.1661174488148003e-32,-5.240523381989529e-33,-7.952170123215541e-23,-3.908299983174579e-22,-1.0964258698287047e-39,3.3689652771151076e-39,1.5427679328033577e-12,5.997260514283994e-13,3.885584811893576e-13,1.4936214571983901e-12,4.0246739226195046e-12,8.008003378660108e-12,3.3827848973713503e-12,35.36754608154297,46.10359573364258,34.366615295410156,43.42515563964844
1329.0,-2.3726327590227233e-30,-3.5385521036204996e-31,7.385375717271892e-26,-5.089687635229123e-25,-6.60054067538073e-37,8.036574701424635e-37,4.231890817422773e-32,3.7746520441259027e-32,5.203837400757919e-24,1.0633762210261032e-23,1.509944423110092e-38,-1.0773297123799742e-38,-1.3087651874941544e-32,-4.893227420836496e-33,-8.297388701548803e-23,-4.525546271095928e-22,-1.0193355348056664e-39,3.758838203933073e-39,1.946674900812139e-12,7.96835403022584e-13,5.145216870178426e-13,1.5381493441496457e-12,4.796181335002211e-12,8.175535841502992e-12,4.027885752911678e-12,38.64908218383789,50.29423522949219,37.53318405151367,47.384647369384766
1329.5,-2.7078941668368975e-30,-2.066789046169918e-31,4.3215139953504905e-26,-5.688414825835176e-25,-5.873263975068338e-37,8.657776345895188e-37,4.3919943862452896e-32,3.1277867161641956e-32,5.7953924388554965e-24,1.1550531435140131e-23,1.318903665288184e-38,-1.1327264772939049e-38,-1.4849453389645114e-32,-4.0930117436084633e-33,-1.0267219326125886e-22,-5.281487324031388e-22,-8.171824420243049e-40,4.2801166538570055e-39,2.4907987390056185e-12,1.0879266987818488e-12,6.947592981357806e-13,1.5702047890172947e-12,5.843689524940542e-12,8.254732417181521e-12,4.8503407211730094e-12,42.37428283691406,55.01367950439453,41.121307373046875,51.84899139404297
1330.0,-2.9830570387281845e-30,-1.9364166460525806e-32,-6.423545583697556e-27,-6.504188842803318e-25,-5.12053262423264e-37,9.092394939597443e-37,4.4506293613476787e-32,2.654463588423594e-32,6.258787196178757e-24,1.2300649634744241e-23,1.1710081835556208e-38,-1.1778254992915678e-38,-1.609987742145732e-32,-2.957855860589387e-33,-1.3216940842345088e-22,-5.932943024264267e-22,-4.601293147696631e-40,4.6441250367935654e-39,3.000542967157614e-12,1.3863496443087012e-12,8.731957309981408e-13,1.573837194251794e-12,6.83392553671625e-12,8.193764002239602e-12,5.578645524331869e-12,45.293792724609375,58.693023681640625,43.927093505859375,55.3357048034668
1330.5,-3.27112957298701e-30,2.7775847245546954e-31,-7.303188616972134e-26,-6.944873399726298e-25,-4.111703618751474e-37,9.434210405353747e-37,4.47215118705e-32,2.145176740435967e-32,7.159801212169421e-24,1.3073937970357242e-23,1.0090658561696141e-38,-1.2063409163978827e-38,-1.750684736664296e-32,-1.3617123738500942e-33,-1.8427694945807407e-22,-6.641692424271664e-22,-9.255973899821047e-42,5.053190906131322e-39,3.6281770705984548e-12,1.7798733993972134e-12,1.101101328591204e-12,1.54501914501387e-12,8.054170943600741e-12,7.95137028997573e-12,6.420686513160987e-12,48.0909538269043,62.17198944091797,46.60523986816406,58.64201736450195
1331.0,-3.4615610014760366e-30,5.859342483120487e-31,-1.3103446716554976e-25,-7.354350565387388e-25,-3.182787328026991e-37,9.539929477857033e-37,4.2962564910507853e-32,1.5479237276355904e-32,8.113374648538194e-24,1.3520475504342943e-23,8.165794665841644e-39,-1.1619727416942106e-38,-1.827511041785399e-32,3.2814772150709373e-34,-2.4315470706642224e-22,-7.1360958779477755e-22,4.743935477055055e-40,5.282628153459006e-39,4.142917939401293e-12,2.1260981836282973e-12,1.3004386984996914e-12,1.4883881986749912e-12,9.057843020204272e-12,7.575923722833814e-12,7.057752857221648e-12,49.61003494262695,64.01118469238281,48.046165466308594,60.40086364746094
1331.5,-3.630507849506593e-30,9.768119475170318e-31,-1.5659572380014582e-25,-8.000452504284279e-25,-2.1166593321014038e-37,9.507705237513582e-37,4.360568052223088e-32,1.1467337147755658e-32,9.394373787640816e-24,1.393558447095287e-23,6.86789744731035e-39,-1.173472730368619e-38,-1.921224671422078e-32,2.3133339952411162e-33,-3.2243133940848116e-22,-7.5613955035344995e-22,9.842216985251661e-40,5.602850261151741e-39,4.7437114605155035e-12,2.5238086626624662e-12,1.5391007415559967e-12,1.4131192208221942e-12,1.021974008555616e-11,7.090757361745102e-12,7.77173703919269e-12,50.96506118774414,65.61515808105469,49.32158279418945,61.942626953125
1332.0,-3.681147785163641e-30,1.352033708907999e-30,-2.3660727126018865e-25,-8.007384847975163e-25,-1.1920210510171702e-37,9.222133531935995e-37,4.0267631740938944e-32,7.272282345763575e-33,1.0465237745316115e-23,1.3923040821523673e-23,5.46068579254605e-39,-1.0982775986564245e-38,-1.9121930722335976e-32,4.2526604330080064e-33,-3.9744411951488093e-22,-7.803955712559488e-22,1.5469943014917113e-39,5.577536208587296e-39,5.153304482210119e-12,2.8603438445318855e-12,1.7150720064095316e-12,1.2998456325152695e-12,1.1028565965666806e-11,6.447723252975452e-12,8.171713198087461e-12,50.65909957885742,65.09147644042969,48.99284744262695,61.477848052978516
1332.5,-3.6725392602241024e-30,1.796980670635523e-30,-3.2028594330185896e-25,-8.171046919274998e-25,-1.9730677921732365e-38,8.730131085848806e-37,3.889904326479057e-32,3.8487138419037216e-33,1.1816012633997868e-23,1.3771789305057017e-23,4.292002548276351e-39,-1.0524114877167943e-38,-1.906313302965353e-32,6.446491800450618e-33,-4.911607178123887e-22,-7.884991786631666e-22,2.1535322761893988e-39,5.605103471873496e-39,5.5930972368712515e-12,3.213455439688215e-12,1.911257757208393e-12,1.1625953219424345e-12,1.1880405755710293e-11,5.6732865932872375e-12,8.561797067986276e-12,49.73402786254883,63.74552536010742,48.05971145629883,60.24082946777344
1333.0,-3.567110783456166e-30,2.1773972755161995e-30,-4.09504282084448e-25,-7.975984515063614e-25,5.459460338454863e-38,8.091745359719281e-37,3.507126679968911e-32,-3.4786111860662625e-34,1.2832908510281159e-23,1.331797625592374e-23,3.020750877876136e-39,-9.399984658141328e-39,-1.8336708727227423e-32,8.458281179469721e-33,-5.742267091891311e-22,-7.736831567327319e-22,2.7661965864322265e-39,5.414485677267678e-39,5.834693124030893e-12,3.451579408580777e-12,2.0429811388167113e-12,1.0172997339026143e-12,1.2346553405330995e-11,4.8825353158242624e-12,8.664056379233895e-12,47.57661819458008,60.84199142456055,45.94073486328125,57.52859115600586
1333.5,-3.401923853110106e-30,2.509333006074797e-30,-4.930179440271694e-25,-7.5344955517604995e-25,1.1222395663905448e-37,7.368992828297734e-37,2.9739061896163797e-32,-2.6001661090200948e-33,1.3609625266415232e-23,1.2835850224388518e-23,2.1218888424495216e-39,-7.95715165325191e-39,-1.7074804653087524e-32,1.0012146584100409e-32,-6.475100755267273e-22,-7.47711584488845e-22,3.2489890755807084e-39,5.01908247871082e-39,5.960745854736893e-12,3.6320661914706403e-12,2.133914079401175e-12,8.723641664021118e-13,1.259909029201082e-11,4.1150700525729794e-12,8.606816313752652e-12,44.86405563354492,57.246360778808594,43.28947067260742,54.1605110168457
1334.0,-3.196955625909857e-30,2.8079958407012065e-30,-5.340968504307222e-25,-7.526208442084895e-25,1.5676783391033887e-37,6.603594571810797e-37,2.7387150384460363e-32,-4.106847474801821e-33,1.4505177292917927e-23,1.2093382802292068e-23,1.5725300648947916e-39,-7.105518462028394e-39,-1.6015432600256118e-32,1.1339568119570944e-32,-7.145008368165489e-22,-7.087744515092345e-22,3.604900704263037e-39,4.77128687981224e-39,6.030211027897831e-12,3.7546052162721096e-12,2.19822581652727e-12,7.365599894141144e-13,1.2719602050111326e-11,3.4040904008539227e-12,8.477332177091683e-12,41.93748092651367,53.386924743652344,40.43458557128906,50.53948974609375
1334.5,-2.988501951611708e-30,3.0007207828534e-30,-5.885149726501335e-25,-6.462634957289153e-25,1.7822092357686697e-37,5.9348638762459766e-37,2.3564694765675581e-32,-4.373838721308902e-33,1.4896988226145905e-23,1.1392600281125592e-23,1.4175279345120581e-39,-6.158418862295356e-39,-1.4630903489224602e-32,1.2141958907358781e-32,-7.603211284861856e-22,-6.717131441553183e-22,3.860811857489306e-39,4.332521193355042e-39,5.9646090132688375e-12,3.809695439711702e-12,2.2034743583727086e-12,6.230996483803283e-13,1.2600878459733577e-11,2.8312026224990406e-12,8.205075334446524e-12,38.98905944824219,49.543479919433594,37.567626953125,46.927528381347656
1335.0,-2.7041458409349724e-30,3.2190794584556575e-30,-6.212608684941766e-25,-6.106295021500808e-25,1.9548021372314826e-37,5.095577026966533e-37,2.0010856236119764e-32,-5.333221870707824e-33,1.5533682245997598e-23,1.0536963811025496e-23,1.0503718611319092e-39,-4.900145589764443e-39,-1.335765456779384e-32,1.3138388493347636e-32,-8.099877303482926e-22,-6.112382283112525e-22,4.140422418880113e-39,4.007190356618539e-39,5.869098495668317e-12,3.805491696860136e-12,2.2060978730833798e-12,4.964796040835206e-13,1.2377167669695353e-11,2.191252979155012e-12,7.856998828252516e-12,35.30674362182617,44.7365608215332,33.98979187011719,42.40488052368164
1335.5,-2.4713741833331575e-30,3.333301363079213e-30,-6.491081445950097e-25,-5.4984059655534985e-25,1.9602102120030243e-37,4.468525191563306e-37,1.7304944478268325e-32,-5.140865955723047e-33,1.574656796091384e-23,9.804429597627394e-24,1.0796673745686559e-39,-4.071811399744894e-39,-1.2073248259465942e-32,1.3601839595869289e-32,-8.37848862006105e-22,-5.636258047625166e-22,4.2945668274589924e-39,3.635146885430657e-39,5.7089918882125165e-12,3.762774226290815e-12,2.173164299681781e-12,4.0584133871278186e-13,1.2050771752897894e-11,1.7477099127544968e-12,7.485378020079446e-12,32.285648345947266,40.81992721557617,31.059585571289062,38.71638488769531
1336.0,-2.267695632116941e-30,3.4084188480227944e-30,-6.673447056964023e-25,-5.043519641360591e-25,1.9098892649235205e-37,3.952593033797314e-37,1.595365186401569e-32,-4.994978919816364e-33,1.5858361349542547e-23,9.193271473294445e-24,1.0655278767085141e-39,-3.719232055419495e-39,-1.0901645885668129e-32,1.3707556348865554e-32,-8.572964840627152e-22,-5.217568810016059e-22,4.325918414258078e-39,3.289524064252938e-39,5.548532170636338e-12,3.711155411386889e-12,2.1320697492903615e-12,3.3578441977810743e-13,1.1727541751091696e-11,1.4113637054380185e-12,7.146424821321046e-12,29.7568416595459,37.55642318725586,28.608936309814453,35.641380310058594
1336.5,-2.038873804646362e-30,3.460288435336503e-30,-6.646728783675623e-25,-4.40764628073255e-25,1.778445172141302e-37,3.4073437101889383e-37,1.1543874194683187e-32,-3.984400028345038e-33,1.585808404602446e-23,8.575125560990814e-24,1.2359337003319072e-39,-2.4370152977560134e-39,-9.573254802993368e-33,1.3850912611471455e-32,-8.723424569771255e-22,-4.716869706363256e-22,4.3855073823986424e-39,2.8712547686483662e-39,5.332210348532083e-12,3.618332819650004e-12,2.0759933577640362e-12,2.65486990288458e-13,1.1292023516234582e-11,1.079528464010089e-12,6.7292313314937616e-12,26.897262573242188,33.8679313659668,25.840478897094727,32.163360595703125
1337.0,-1.842297805060161e-30,3.4871474691113565e-30,-6.775264690815807e-25,-3.9626205502544678e-25,1.6308541304559883e-37,2.9622178483528545e-37,1.0333520344998497e-32,-3.2783919437144404e-33,1.5852317840461382e-23,7.986155521479985e-24,1.4860626691827582e-39,-2.0063083701722596e-39,-8.550318705322382e-33,1.3762651365455552e-32,-8.799605839074353e-22,-4.297379305586942e-22,4.3656013257141684e-39,2.5806535261761766e-39,5.133992023544597e-12,3.523041919969978e-12,2.018930166968065e-12,2.1207737768003541e-13,1.0888041488162676e-11,8.337342749174015e-13,6.36509227828876e-12,24.544416427612305,30.841434478759766,23.564117431640625,29.307954788208008
1337.5,-1.662683230115096e-30,3.498587908012363e-30,-6.725792010373459e-25,-3.7304758548629776e-25,1.4652665805490187e-37,2.5777091836647288e-37,9.598645740224444e-33,-2.6950952770424404e-33,1.584578166927681e-23,7.413456902540996e-24,1.5468168410272767e-39,-1.779639118203158e-39,-7.71329156493451e-33,1.3687104176455833e-32,-8.836224597379404e-22,-3.908266372266623e-22,4.34220959289638e-39,2.3657698276772403e-39,4.945168820446785e-12,3.4243420863240613e-12,1.9577699668834163e-12,1.6881304090540338e-13,1.0496093914559666e-11,6.396369969151055e-13,6.029926387884006e-12,22.46856117248535,28.17465591430664,21.55709457397461,26.790847778320312
1338.0,-1.489826044609644e-30,3.491270605534955e-30,-6.718713449464154e-25,-3.1948923403054396e-25,1.2663808307454416e-37,2.2290233018849355e-37,7.441909739389566e-33,-1.8266970279021597e-33,1.5727275840512396e-23,6.964391540715439e-24,1.824032617632657e-39,-1.0966819739830228e-39,-6.79576974122542e-33,1.353906302686623e-32,-8.831225955798176e-22,-3.516653324041571e-22,4.3145749742146666e-39,2.0761692395382604e-39,4.741606003349738e-12,3.3094910313769588e-12,1.8926439745267357e-12,1.3156107540201774e-13,1.007530208465545e-11,4.771340622715662e-13,5.684999519632968e-12,20.454416275024414,25.592479705810547,19.611318588256836,24.351926803588867
1338.5,-1.3510913547431115e-30,3.4782820458970344e-30,-6.687753924450482e-25,-2.9738747118361265e-25,1.0925013624186365e-37,1.9621328228680278e-37,7.399084534444695e-33,-1.798160419527506e-33,1.5623566920232732e-23,6.529603001865712e-24,1.8495665888419407e-39,-1.062955122753169e-39,-6.10465648288173e-33,1.3301525635145391e-32,-8.808840987476984e-22,-3.2063435116802875e-22,4.248026696609562e-39,1.8867947718466766e-39,4.5752684476462035e-12,3.213806928778358e-12,1.8369567265406792e-12,1.0506838464235106e-13,9.731100487607592e-12,3.653673009631801e-13,5.409321390043266e-12,18.906923294067383,23.614416122436523,18.11709213256836,22.48290252685547
1339.0,-1.227078782091075e-30,3.456904260538842e-30,-6.520081259909921e-25,-2.6597818666264148e-25,9.168440822762885e-38,1.7344923224899093e-37,6.420687076164173e-33,-1.33045727960075e-33,1.5509150402081173e-23,6.210794193858465e-24,1.959985224427803e-39,-7.42017033202535e-40,-5.4933702702150745e-33,1.308985651038476e-32,-8.766205050052346e-22,-2.922078673773569e-22,4.186883690033514e-39,1.701018396666559e-39,4.414886351153756e-12,3.1180309060842784e-12,1.7814461169766708e-12,8.364424752940469e-14,9.398007621744111e-12,2.7824829210205415e-13,5.1511763454750435e-12,17.519765853881836,21.843690872192383,16.778474807739258,20.80904197692871
1339.5,-1.102789322933418e-30,3.4264597231898266e-30,-6.345785436405967e-25,-2.380820133042439e-25,7.201787024482967e-38,1.5132683348928887e-37,5.006244040072528e-33,1.4615445480024025e-34,1.535155219199895e-23,5.837759915079703e-24,2.3346888421140902e-39,-3.4998157607689382e-40,-4.854597004496469e-33,1.2738827836335924e-32,-8.7119394425003e-22,-2.6475359103245133e-22,4.077638150646909e-39,1.5149327247368884e-39,4.244766992300373e-12,3.0230344052265722e-12,1.7225746406052958e-12,6.403677020932761e-14,9.054412808341569e-12,2.0262767161288953e-13,4.8829897377285735e-12,16.140779495239258,20.085575103759766,15.448500633239746,19.14699363708496
1340.0,-9.918579859219137e-31,3.393075231831357e-30,-6.211937062633732e-25,-2.0631151632443774e-25,5.345089235454049e-38,1.3300701379545572e-37,4.911084283997819e-33,3.513441682138399e-34,1.5186400965349057e-23,5.544472140891098e-24,2.38236402204687e-39,-3.002993308830336e-40,-4.347041697930143e-33,1.2502032711737374e-32,-8.641312058095013e-22,-2.4003638256033877e-22,4.016798225336891e-39,1.3634627967273658e-39,4.087948578548709e-12,2.9284741836836947e-12,1.6638080335342726e-12,4.894410741699911e-14,8.729174903183675e-12,1.479518488469867e-13,4.641290647180148e-12,14.934666633605957,18.549360275268555,14.286026954650879,17.693710327148438
1340.5,-9.022922482104225e-31,3.360419142778354e-30,-6.079524389902134e-25,-1.7275369052457245e-25,3.71741947356574e-38,1.1931366227000753e-37,3.855903515589006e-33,8.616000945631312e-34,1.501269759423403e-23,5.3448252149547675e-24,2.5940223124838138e-39,-2.4561553957199727e-41,-3.8147246037644825e-33,1.2202293252911656e-32,-8.560394167502777e-22,-2.176747345503188e-22,3.9361403357273e-39,1.1825753252516443e-39,3.9543979525202956e-12,2.8362976067095263e-12,1.6178615199664755e-12,3.8449304759987506e-14,8.447006383956284e-12,1.1224121020337808e-13,4.439179934231355e-12,13.94884204864502,17.296794891357422,13.336357116699219,16.507795333862305
