lam_nm,px_re,px_im,mx_re,mx_im,Tx_re,Tx_im,py_re,py_im,my_re,my_im,Ty_re,Ty_im,pz_re,pz_im,mz_re,mz_im,Tz_re,Tz_im,Cp,Cm,CQe,CQm,Csum,CT,CpT,S_ED_3slice,S_MD_3slice,S_ED_vol,S_MD_vol,n_xy,nz
1332.5,-3.7238948995626084e-30,1.8052468199044947e-30,-3.2381831632967586e-25,-8.770432622580777e-25,-2.3352613352401305e-38,8.526599563900282e-37,3.776489567962762e-32,3.167925671578898e-33,1.1861388880212856e-23,1.3599296075668594e-23,4.743807213393774e-39,-7.728333138269973e-39,-1.9230529321614677e-32,6.34631162660394e-33,-4.875620563043471e-22,-7.705474931708578e-22,2.1551476166958898e-39,5.587125334649525e-39,5.7301055177494626e-12,3.0961542441188488e-12,1.8253937980834293e-12,1.1223489584784825e-12,1.1774002518430223e-11,5.4128399039422315e-12,8.670475660540597e-12,49.73402786254883,63.74552536010742,47.93034744262695,59.52783966064453,64,11
1332.5,-3.728009666875384e-30,1.8074975854687837e-30,-3.1870708603456652e-25,-8.671550760172665e-25,-2.350234893578733e-38,8.529625805091528e-37,3.7831707637389137e-32,3.1465299344450204e-33,1.1750475893848876e-23,1.358049130432552e-23,4.7336417818940754e-39,-7.776452034088838e-39,-1.9201451095141436e-32,6.323869838277134e-33,-4.878280634526013e-22,-7.707633508413511e-22,2.1618566010726246e-39,5.6031422637004735e-39,5.743085054926752e-12,3.098346727135035e-12,1.826734858502275e-12,1.1232836384014707e-12,1.1791450278965533e-11,5.416737875738005e-12,8.687467787014864e-12,49.73402786254883,63.74552536010742,48.28529739379883,60.01457595825195,64,21
1332.5,-3.6725392602241024e-30,1.796980670635523e-30,-3.2028594330185896e-25,-8.171046919274998e-25,-1.9730677921732365e-38,8.730131085848806e-37,3.889904326479057e-32,3.8487138419037216e-33,1.1816012633997868e-23,1.3771789305057017e-23,4.292002548276351e-39,-1.0524114877167943e-38,-1.906313302965353e-32,6.446491800450618e-33,-4.911607178123887e-22,-7.884991786631666e-22,2.1535322761893988e-39,5.605103471873496e-39,5.5930972368712515e-12,3.213455439688215e-12,1.911257757208393e-12,1.1625953219424345e-12,1.1880405755710293e-11,5.6732865932872375e-12,8.561797067986276e-12,49.73402786254883,63.74552536010742,48.05971145629883,60.24082946777344,96,21
1332.5,-3.679794051726157e-30,1.7993569590600555e-30,-2.9259829449982005e-25,-6.619679932980639e-25,-2.100777815450448e-38,8.653108998842328e-37,3.7589074368229795e-32,2.6355189637184444e-33,1.1796836083780286e-23,1.3680567745743642e-23,4.888794222777876e-39,-7.972768444230302e-39,-1.868345295748519e-32,6.342361035522259e-33,-4.899512114184376e-22,-7.812941380928005e-22,2.1888804485295075e-39,5.7709938228853395e-39,5.613759236125173e-12,3.166925694593803e-12,1.8699700243078683e-12,1.1452094626037964e-12,1.1795864417630642e-11,5.5737867505048306e-12,8.563520126657317e-12,49.73402786254883,63.74552536010742,47.94683074951172,60.35399627685547,128,21
1332.5,-3.673561028895085e-30,1.7975435478128777e-30,-3.193344668114755e-25,-8.14955814279133e-25,-1.9768056524970786e-38,8.730905085593492e-37,3.8920445461623046e-32,3.841189484847169e-33,1.1787713049588381e-23,1.3766132170628282e-23,4.289467150717225e-39,-1.0536944326601766e-38,-1.9058881291755466e-32,6.442980542081263e-33,-4.912274334254021e-22,-7.885553031603417e-22,2.1552016086735795e-39,5.609211724216834e-39,5.596285663387393e-12,3.214025784909914e-12,1.9116129221074534e-12,1.1628402258503294e-12,1.1884764596255091e-11,5.6743051021209164e-12,8.565999996157535e-12,49.73402786254883,63.74552536010742,48.236629486083984,60.48655700683594,96,41
1332.5,-3.680807780740546e-30,1.7999153412253313e-30,-2.9183213872784834e-25,-6.603616808176153e-25,-2.1044934480199112e-38,8.653878336930215e-37,3.76044248530558e-32,2.630062650345248e-33,1.1769332299204509e-23,1.3676165377626695e-23,4.885919726030824e-39,-7.986391437015245e-39,-1.8680447254217824e-32,6.339152417722082e-33,-4.9001878384121565e-22,-7.813516566602157e-22,2.1903720119549198e-39,5.774686314777183e-39,5.6169281609736895e-12,3.167503874456978e-12,1.8703154565490153e-12,1.1454514383268546e-12,1.1800198930306538e-11,5.574790559326679e-12,8.567689519752669e-12,49.73402786254883,63.74552536010742,48.12324523925781,60.60031509399414,128,41
