order_x,order_y,geometry,F_co,S_ED,S_MD,balance,eval_time_s
9,9,projected,4.284479141235352,72.8853759765625,72.24551391601562,0.991221010684967,4.092740058898926
9,9,binary,4.2795610427856445,72.52742767333984,71.89143371582031,0.9912309646606445,4.074707269668579
11,11,projected,3.8000969886779785,43.91160583496094,45.51380157470703,0.9647975564002991,11.85758638381958
11,11,binary,3.7982804775238037,43.82895278930664,45.43425750732422,0.9646674990653992,11.637093782424927
13,13,projected,3.274447441101074,23.958776473999023,29.153064727783203,0.8218270540237427,28.90456199645996
13,13,binary,3.271204948425293,23.925704956054688,29.004663467407227,0.8248916864395142,28.996034622192383
