iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,3.7632861137390137,33.7665901184082,54.98720169067383,0.6140808966486216,0.02,8.0,6.575928211212158
1,2.0008597373962402,6.313459396362305,8.662778854370117,0.7288030206585062,0.019999836866486504,8.080716638878245,12.717175245285034
2,1.9101521968841553,5.826204299926758,7.829812526702881,0.7441052107002896,0.019999347471268518,8.162247674730466,18.53267788887024
3,2.047457695007324,6.528571605682373,9.19561767578125,0.7099655331339123,0.019998531830313394,8.24460132447997,24.54974341392517
4,2.4665703773498535,9.477049827575684,14.647469520568848,0.6470093564125052,0.019997389970232808,8.327785887955363,30.709732055664062
5,3.498239040374756,25.487823486328125,42.87449264526367,0.5944752209013757,0.019995921928281892,8.411809748727045,36.88150596618652
6,3.240100860595703,20.59446907043457,31.66395378112793,0.6504073753009473,0.019994127752358013,8.496681374952107,42.890724897384644
7,2.8452978134155273,14.305989265441895,20.695512771606445,0.6912604400442083,0.019992007500999213,8.582409320227798,48.99326133728027
8,2.8436803817749023,14.276623725891113,20.671113967895508,0.690655750244693,0.01998956124338231,8.669002224453562,55.261802434921265
9,3.072573661804199,17.592748641967773,26.513669967651367,0.6635350241377962,0.019986789059320612,8.756468814701803,61.24242568016052
10,3.4854369163513184,25.798471450805664,41.287452697753906,0.624850160644774,0.019983691039261356,8.844817906097417,67.25658535957336
11,3.6827890872955322,30.6967716217041,51.4917106628418,0.5961497729741451,0.019980267284282715,8.934058402706205,73.21249556541443
12,3.4151554107666016,23.385332107543945,39.57516860961914,0.5909092223515964,0.019976517906090528,9.024199298432254,79.08752918243408
13,3.2549800872802734,19.946937561035156,33.67932891845703,0.5922605408596248,0.019972443027014637,9.115249677924364,85.0739061832428
14,3.3027901649475098,20.906391143798828,35.3580322265625,0.5912769978215145,0.019968042780004917,9.207218717491623,91.11643743515015
15,3.487452268600464,25.128007888793945,42.56028366088867,0.5904097841313277,0.019963317308626913,9.30011568602822,97.09856486320496
16,3.650655508041382,29.718290328979492,49.87641143798828,0.5958385832534858,0.01995826676705718,9.393949945947602,103.31812047958374
17,3.5953431129455566,28.44099998474121,46.658485412597656,0.6095568626636477,0.019952891320078235,9.488730954126023,109.49451923370361
18,3.487244129180908,25.7791748046875,41.467960357666016,0.6216648849458347,0.019947191143073185,9.584468262855651,115.58622121810913
19,3.4330453872680664,24.52333641052246,39.113426208496094,0.6269800114108887,0.019941166422020012,9.681171520807267,121.6411144733429
20,3.4763855934143066,25.538955688476562,40.95878219604492,0.6235281988179336,0.019934817353485502,9.778850474002686,127.55464386940002
21,3.586549758911133,28.290130615234375,46.08954620361328,0.6138079661330208,0.019928144144618822,9.87751496679699,133.00606107711792
22,3.6560845375061035,30.061752319335938,49.84484100341797,0.6031065946679203,0.01992114701314478,9.977174942870668,138.69906067848206
23,3.6483848094940186,29.6486873626709,49.76698684692383,0.5957500994357051,0.019913826187356695,10.077840446231766,144.72192406654358
24,3.5820212364196777,27.691503524780273,46.66138458251953,0.5934565331169701,0.01990618190610898,10.17952162222815,150.6557002067566
25,3.5603837966918945,27.101835250854492,45.657413482666016,0.5935911209938162,0.01989821441880933,10.282228718569984,156.79724979400635
26,3.645658254623413,29.552040100097656,49.658206939697266,0.5951088837336345,0.019889923985410573,10.385972086362527,162.6030511856079
27,3.6946918964385986,31.13359260559082,51.992332458496094,0.5988112310684124,0.019881310876402224,10.490762181149336,168.38217949867249
28,3.6978485584259033,31.42250633239746,51.840553283691406,0.6061375572216762,0.019872375372801628,10.596609563966009,173.84758496284485
29,3.6733810901641846,30.84080696105957,50.2958984375,0.6131873158480937,0.019863117766144803,10.70352490240456,179.90578985214233
30,3.664914131164551,30.658905029296875,49.74475860595703,0.6163243302104353,0.01985353835847693,10.811518971688523,185.9888768196106
31,3.6876978874206543,31.309167861938477,50.982608795166016,0.6141146677630683,0.019843637462342495,10.920602655758907,192.00226283073425
32,3.737999439239502,32.784759521484375,53.84098434448242,0.6089182789029658,0.019833415400775094,11.03078694837112,197.88787984848022
33,3.7536420822143555,33.1576042175293,54.92738723754883,0.6036625058120709,0.019822872507286888,11.142082954202937,203.37650895118713
34,3.715385913848877,31.87047004699707,52.936431884765625,0.6020517234023918,0.01981200912585773,11.25450188997367,209.12331128120422
35,3.732050895690918,32.3983268737793,53.83881759643555,0.6017652006518742,0.019800825610923934,11.368055085574612,214.86359572410583
36,3.7764296531677246,33.94854736328125,56.14925765991211,0.6046125768732699,0.019789322327366722,11.482753985210902,220.76311206817627
37,3.809272050857544,35.21089553833008,57.81154251098633,0.609063415521876,0.0197774996505003,11.598610148554904,226.73954963684082
38,3.7901220321655273,34.70238494873047,56.454532623291016,0.6146961693986809,0.019765357966059636,11.715635251911213,232.83681631088257
39,3.7890195846557617,34.7263298034668,56.291351318359375,0.616903467231923,0.01975289767018786,11.833841089393433,238.85278916358948
40,3.8423962593078613,36.5915412902832,59.44049835205078,0.6155995037854545,0.019740119169423337,11.953239574112821,244.85620737075806
41,3.8544554710388184,37.01412582397461,60.196346282958984,0.6148899079353649,0.019727022880686413,12.073842739378923,251.0625159740448
42,3.8610782623291016,37.26829147338867,60.58295822143555,0.6151613022455833,0.019713609231265805,12.195662739912322,257.1494405269623
43,3.869131326675415,37.65670394897461,60.931583404541016,0.6180161723184034,0.01969987865880467,12.318711853069619,263.0817983150482
44,3.884413719177246,38.35398483276367,61.68058776855469,0.6218161373020549,0.01968583161128631,12.443002480080793,268.814799785614
45,3.8751635551452637,38.105648040771484,60.94453430175781,0.6252512793369853,0.019671468547019573,12.568547147299016,274.4838135242462
46,3.8813271522521973,38.35622024536133,61.29743576049805,0.6257393930021234,0.01965678993462388,12.69535850746311,280.5925979614258
47,3.887409210205078,38.57808303833008,61.690773010253906,0.6253460794196437,0.019641796253013957,12.823449340972704,286.64755272865295
48,3.891155242919922,38.720149993896484,61.9266357421875,0.6252584131179884,0.019626487991384195,12.9528325571763,292.58542799949646
49,3.892303466796875,38.8104248046875,61.924659729003906,0.6267361819108886,0.019610865649192694,13.083521195672299,298.54902815818787
50,3.896634101867676,39.05944061279297,62.06509017944336,0.6293302805145887,0.019594929736144975,13.215528427623168,304.57551288604736
51,3.894174575805664,39.04158401489258,61.78879165649414,0.6318554379884622,0.019578680772177327,13.348867557082874,310.5315783023834
52,3.8933048248291016,39.00808334350586,61.73436737060547,0.6318698158730747,0.019562119287439873,13.483552022337697,316.56326937675476
53,3.8898110389709473,38.84548568725586,61.56110763549805,0.6310069324492744,0.019545245822279244,13.619595397260582,322.5912597179413
54,3.899061679840088,39.21536636352539,62.11917495727539,0.6312924534251538,0.019528060927220977,13.757011392679145,328.58718180656433
55,3.904128313064575,39.479522705078125,62.33197021484375,0.6333751776014908,0.019510565162951538,13.895813857757494,334.5472888946533
56,3.890404462814331,39.01739501953125,61.36265563964844,0.6358491921969587,0.019492759100300017,14.036016781391986,340.45332169532776
57,3.9032645225524902,39.53379821777344,62.13894271850586,0.6362161389977926,0.01947464332021953,14.177634293621061,346.3891761302948
58,3.9031755924224854,39.51579666137695,62.15619659423828,0.6357499143543047,0.01945621841376825,14.320680667049318,352.3148386478424
59,3.904773235321045,39.581912994384766,62.250980377197266,0.635844010078966,0.019437484982090122,14.46517031828593,358.3523540496826
60,3.913536310195923,39.97563552856445,62.72766876220703,0.6372887167241396,0.01941844363639525,14.611117809397605,364.069461107254
61,3.9104576110839844,39.939781188964844,62.39854431152344,0.6400755278771516,0.019399094997939955,14.758537849376186,370.1028323173523
62,3.9061312675476074,39.80470657348633,62.0709114074707,0.6412779459960514,0.01937943969800652,14.907445295621065,376.22579646110535
63,3.9133124351501465,40.068851470947266,62.5536994934082,0.6405512670784405,0.01935947837788257,15.057855155436545,382.59187602996826
64,3.913321018218994,40.08742141723633,62.52582550048828,0.641133821046835,0.019339211688840157,15.209782587544332,388.7963960170746
65,3.91884446144104,40.370262145996094,62.77741241455078,0.6430698653109551,0.019318640292114525,15.363242903611264,394.7209494113922
66,3.9167518615722656,40.3656005859375,62.5224609375,0.6456175905533845,0.019297764858882512,15.518251569792458,400.8047342300415
67,3.926199436187744,40.78056335449219,63.066734313964844,0.6466255752434213,0.019276586070240683,15.674824208290048,406.4519057273865
68,3.9225826263427734,40.6503791809082,62.812660217285156,0.6471685650677337,0.019255104617183067,15.832976598927614,412.7298047542572
69,3.9304065704345703,40.998756408691406,63.261146545410156,0.6480874699174319,0.01923332120057866,15.992724680740533,418.76771903038025
70,3.934864044189453,41.24873733520508,63.44082260131836,0.6501923468808748,0.019211236531148503,16.15408455358235,424.87452721595764
71,3.9322493076324463,41.20944595336914,63.17009353637695,0.6523568930547449,0.019188851329442546,16.31707247974737,430.99329924583435
72,3.935046911239624,41.375667572021484,63.26933670043945,0.653960824149646,0.01916616632581612,16.48170488560961,436.97519278526306
73,3.9379234313964844,41.5389518737793,63.38424301147461,0.6553513917687515,0.019143182260406077,16.647998363278305,443.19833636283875
74,3.933162212371826,41.38386535644531,63.018821716308594,0.6566905605239991,0.019119899883106698,16.815969672270104,449.1192352771759
75,3.9452738761901855,41.943721771240234,63.70216751098633,0.6584347661954485,0.019096319953545184,16.98563574119812,455.2095830440521
76,3.9437379837036133,41.95170593261719,63.49472427368164,0.6607116797892038,0.019072443241056884,17.157013669478086,461.05206751823425
77,3.9509687423706055,42.3169059753418,63.863670349121094,0.6626131217327302,0.019048270524660196,17.330120729051632,466.5582118034363
78,3.9453248977661133,42.129669189453125,63.427494049072266,0.664217778442544,0.019023802593031155,17.504974366127044,472.044326543808
79,3.9467785358428955,42.23281478881836,63.456809997558594,0.6655363670257383,0.01899904024447769,17.681592202937495,477.48702335357666
80,3.9446334838867188,42.20402145385742,63.22825622558594,0.6674867214949142,0.018973984286913582,17.85999203951711,483.05043363571167
81,3.9523487091064453,42.59610366821289,63.620418548583984,0.6695351058667358,0.01894863553783212,18.040191855494864,488.6212406158447
82,3.956210136413574,42.83140182495117,63.761474609375,0.6717442168229418,0.018922994824279393,18.222209811906644,494.61735439300537
83,3.957658052444458,42.9360466003418,63.79051208496094,0.6730788826895716,0.018897062982827343,18.40606425302556,500.70015001296997
84,3.95562481880188,42.88751220703125,63.603519439697266,0.6742946394293854,0.018870840859546455,18.591773708210713,506.5167398452759
85,3.964674234390259,43.3350715637207,64.09625244140625,0.676093685872429,0.018844329309978144,18.77935689377468,512.1379220485687
86,3.9644949436187744,43.40390396118164,63.971675872802734,0.6784862733232526,0.01881752919910686,18.96883271486974,518.0791683197021
87,3.9642038345336914,43.44626998901367,63.872093200683594,0.6802073928046561,0.018790441401331848,19.16022026739324,524.1403207778931
88,3.963757038116455,43.47140884399414,63.77811813354492,0.6816038183028343,0.018763066800438634,19.353538839912094,530.2918150424957
89,3.9652998447418213,43.58283996582031,63.811676025390625,0.6829916197229805,0.01873540628957019,19.54880791560675,535.5495569705963
90,3.970724582672119,43.88348388671875,64.06582641601562,0.6849749131738003,0.018707460771197774,19.746047174234782,541.0024590492249
91,3.971477508544922,43.98836898803711,64.00938415527344,0.6872175005047666,0.018679231157091504,19.94527649411422,546.7247247695923
92,3.9780800342559814,44.33418655395508,64.35430145263672,0.6889078982013864,0.01865071836829061,20.146515954126993,552.3098242282867
93,3.97603702545166,44.29678726196289,64.1460189819336,0.6905617521554717,0.018621923335073377,20.3497858357425,558.3603937625885
94,3.9802708625793457,44.54227066040039,64.33495330810547,0.6923494674362014,0.01859284699692679,20.55510662506166,564.3800384998322
95,3.985262632369995,44.844207763671875,64.54295349121094,0.6947963385310186,0.01856349030251589,20.76249901488153,570.4746148586273
96,3.979189395904541,44.651397705078125,64.03905487060547,0.6972526030450965,0.01853385420965282,20.971983906780792,576.501650094986
97,3.9832825660705566,44.87705612182617,64.24076843261719,0.6985759544407923,0.018503939685265567,21.183582413226294,582.6374616622925
98,3.9862475395202637,45.08119201660156,64.33025360107422,0.7007774646150016,0.018473747705366427,21.39731585970079,588.7785556316376
99,3.989894390106201,45.3368034362793,64.43583679199219,0.703596099521949,0.01844327925502015,21.61320578685219,594.873188495636
100,3.987427234649658,45.29707717895508,64.17488861083984,0.7058380335280114,0.018412535328311812,21.83127395266451,600.6717162132263
101,3.992880344390869,45.601348876953125,64.44571685791016,0.7075931667808774,0.018381516928314367,22.051542334650666,606.6895580291748
102,3.9901933670043945,45.56913757324219,64.14561462402344,0.7104014489585262,0.018350225067055925,22.274033132067466,612.0744116306305
103,3.994678497314453,45.854549407958984,64.32077026367188,0.7129042332668822,0.018318660765486747,22.49876876815286,617.2408180236816
104,3.9993515014648438,46.13984298706055,64.52326965332031,0.7150884205801483,0.018286825053445917,22.725771892385875,623.0876305103302
105,3.9985127449035645,46.180294036865234,64.3587417602539,0.7175450105735929,0.01825471896962774,22.955065382769266,629.1388809680939
106,4.004084587097168,46.519222259521484,64.60572814941406,0.7200479522796411,0.018222343561547873,23.186672348135204,635.3102765083313
107,4.0018086433410645,46.49161911010742,64.35052490234375,0.7224745902331157,0.018189699885509128,23.420616130474283,641.458224773407
108,4.006494522094727,46.78657913208008,64.54690551757812,0.724846199161909,0.018156789006567017,23.656920307287972,647.6192538738251
109,4.00187873840332,46.65005874633789,64.14094543457031,0.7273054431965699,0.01812361199849501,23.895608693964824,653.5019805431366
