theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.13206613063812256,0.3675099015235901,0.3151276111602783,0.18529637157917023
0.0,45.0,0.13206613063812256,0.3675099015235901,0.3151276111602783,0.18529637157917023
0.0,90.0,0.13206613063812256,0.3675099015235901,0.3151276111602783,0.18529637157917023
15.0,0.0,0.13062739372253418,0.3641963601112366,0.3123426139354706,0.1928335726261139
15.0,45.0,0.1365518569946289,0.36292338371276855,0.310712993144989,0.18981173634529114
15.0,90.0,0.142494797706604,0.3617818355560303,0.30873963236808777,0.18698371946811676
30.0,0.0,0.12466844916343689,0.3557713031768799,0.30399763584136963,0.21556255221366882
30.0,45.0,0.1503680944442749,0.34767964482307434,0.30068671703338623,0.20126543939113617
30.0,90.0,0.1782076358795166,0.3421941101551056,0.2885532081127167,0.19104503095149994
45.0,0.0,0.10509811341762543,0.3396914601325989,0.30136987566947937,0.25384053587913513
45.0,45.0,0.1810164749622345,0.3145079016685486,0.2905386984348297,0.21393689513206482
45.0,90.0,0.25340381264686584,0.3004329204559326,0.25540462136268616,0.190758615732193
60.0,0.0,0.0547821931540966,0.30388686060905457,0.3385111689567566,0.30281978845596313
60.0,45.0,0.2528500556945801,0.25130000710487366,0.2829282879829407,0.21292157471179962
60.0,90.0,0.39722034335136414,0.21851009130477905,0.20498400926589966,0.17928552627563477
75.0,0.0,0.03496130555868149,0.2209075689315796,0.4090835452079773,0.33504757285118103
75.0,45.0,0.4522050619125366,0.13003364205360413,0.24333278834819794,0.17442841827869415
75.0,90.0,0.649095356464386,0.09123896062374115,0.12945470213890076,0.1302109956741333
80.0,0.0,0.10393977165222168,0.1679055392742157,0.40325868129730225,0.324895977973938
80.0,45.0,0.581462025642395,0.07583270967006683,0.20193105936050415,0.1407741904258728
80.0,90.0,0.7597289085388184,0.047699376940727234,0.09474466741085052,0.09782688319683075
