theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.010014787316322327,0.08320021629333496,0.5371143817901611,0.3696705996990204
0.0,45.0,0.010014787316322327,0.08320021629333496,0.5371143817901611,0.3696705996990204
0.0,90.0,0.010014787316322327,0.08320021629333496,0.5371143817901611,0.3696705996990204
15.0,0.0,0.018233738839626312,0.07258081436157227,0.4539508819580078,0.4552345275878906
15.0,45.0,0.044796694070100784,0.05770675092935562,0.36475908756256104,0.5327374935150146
15.0,90.0,0.09579556435346603,0.04111941531300545,0.29203522205352783,0.5710498094558716
30.0,0.0,0.12251743674278259,0.06327936053276062,0.31106260418891907,0.5031405687332153
30.0,45.0,0.13229094445705414,0.05684719979763031,0.2084343433380127,0.6024274826049805
30.0,90.0,0.1939118653535843,0.06477656960487366,0.213438019156456,0.5278735756874084
45.0,0.0,0.26233673095703125,0.07408778369426727,0.22249111533164978,0.4410843849182129
45.0,45.0,0.19673720002174377,0.06479167193174362,0.18791426718235016,0.5505568385124207
45.0,90.0,0.24270646274089813,0.10482372343540192,0.21995499730110168,0.43251481652259827
60.0,0.0,0.4087200164794922,0.08103109896183014,0.1701938956975937,0.3400549292564392
60.0,45.0,0.2714043855667114,0.05891365930438042,0.1931631863117218,0.47651875019073486
60.0,90.0,0.32752370834350586,0.12521913647651672,0.1938968151807785,0.35336023569107056
75.0,0.0,0.649376392364502,0.047176167368888855,0.10078797489404678,0.20265944302082062
75.0,45.0,0.4559209644794464,0.03300973400473595,0.16282500326633453,0.34824424982070923
75.0,90.0,0.5428001880645752,0.08877954632043839,0.12751232087612152,0.24090778827667236
80.0,0.0,0.7582368850708008,0.026642747223377228,0.07132454216480255,0.14379580318927765
80.0,45.0,0.5772132873535156,0.019589941948652267,0.13182330131530762,0.2713733911514282
80.0,90.0,0.6703077554702759,0.05514548718929291,0.09375109523534775,0.18079552054405212
