lam_nm,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,T,R,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im
1292.5,-0.6549679040908813,0.4626106023788452,-0.4182750880718231,-0.3512771725654602,0.036535318940877914,-0.08945945650339127,0.045188214629888535,-0.21824271976947784,0.6523293487105138,0.34802156074089124,8.228527850395215e-32,1.6666852111853687e-30,-3.68916439711058e-31,-5.689310454032784e-32,9.49684415261361e-32,-3.072739496228806e-32,2.3145585869304946e-23,7.184022770395946e-23,4.0577077459768336e-22,5.076886473115788e-22,-2.9011881579636425e-22,-5.2140133386540964e-23,1.0878105024071431e-37,-5.5892406694691375e-37,-4.4437971548198875e-38,2.1534598346770874e-37,-6.43430815153877e-38,3.43578084041851e-37,1.0251411456615478e-37,-5.117730845649945e-37,1.6388669275544797e-36,-1.713841053144462e-36,-1.178069837925253e-37,1.5540267201478838e-37,-1.4157458750253127e-37,1.9148901864216588e-38,-5.073297179452344e-38,-1.7467990431224076e-38,1.1103321541808673e-38,-5.8579623906365885e-39,1.052357094744632e-12,8.369984434421628e-13,-1.3691201234571626,0.09767692661377819,-0.823202391087644,0.057158010546050436
1293.5,-0.630859911441803,0.47386598587036133,-0.44411781430244446,-0.3486414849758148,0.0239748265594244,-0.07109203189611435,0.041522473096847534,-0.23309142887592316,0.6281620697369215,0.3748472480144198,1.2301358190588823e-31,1.6338076344466107e-30,-3.6467509495983307e-31,-4.957815119766865e-32,1.12030368310631e-31,-4.786412048456561e-32,3.0178503796621953e-23,8.254738627478379e-23,3.9412258193780297e-22,4.705649327623212e-22,-3.019714440451905e-22,-5.1086812805710147e-23,1.1911201255552231e-37,-5.925638583036964e-37,-6.087189762435839e-38,2.271029253919978e-37,-5.824013190025785e-38,3.654609056482704e-37,8.792319085812934e-38,-5.242345157838988e-37,1.694764832956969e-36,-1.8568078243380463e-36,-1.2634415398816186e-37,1.9479360644852827e-37,-1.502272840333549e-37,1.1380687612928254e-38,-5.185638191935538e-38,-1.5360096987014766e-38,1.2798506207830436e-38,-5.343933562279124e-39,1.0113746200338332e-12,9.363653260337868e-13,-1.3422806701223662,0.08975398252710891,-0.8470660486482086,0.07690994411711623
1294.5,-0.5639926195144653,0.48399266600608826,-0.5031489133834839,-0.3369522988796234,0.0031097594182938337,-0.0018133582780137658,0.03572085499763489,-0.28169938921928406,0.5523495344863535,0.4473262061275234,2.1144911146945883e-31,1.5108627732198018e-30,-3.559548169305696e-31,-4.11012037923588e-32,1.6564990766794519e-31,-1.3081563245052604e-31,6.857136644075036e-23,1.1978879110014957e-22,3.2664577569631836e-22,3.7106722696046856e-22,-3.167736345031355e-22,-3.897675145456707e-23,9.699082078178256e-38,-6.5524567016779066e-37,-4.4570843762942044e-38,2.7462080142126428e-37,-5.241995698426966e-38,3.806248360423516e-37,3.7354739591218273e-38,-5.077996821551618e-37,1.8228581649464316e-36,-2.3016847525909994e-36,-1.545952401616881e-37,3.7151090659615788e-37,-1.819732549391483e-37,-9.690715481534252e-39,-5.138894388624619e-38,-1.0666981936928458e-38,1.4141555445712105e-38,-5.6974410283296174e-39,8.741518517733906e-13,1.271313790630332e-12,-1.2816635577017406,0.04844066206367983,-0.8996833580418739,0.12780985328500305
1295.5,-0.7845507264137268,0.19967631995677948,-0.2963833510875702,-0.09740107506513596,0.40581199526786804,-0.17523497343063354,-0.22466476261615753,-0.05597579851746559,0.8507811464843116,0.15093760580678445,-6.3150291786469335e-31,1.579024791646886e-30,-2.818863103364468e-31,-9.755571090120038e-32,-4.742742939892372e-31,-4.229300387691477e-32,1.08793297825185e-22,-2.0508256568009459e-22,1.4989728311728603e-22,1.0913207955762666e-21,-2.9830715457602947e-22,-8.685794622725353e-23,1.167680280755822e-37,-6.126151995620425e-37,-2.9863722503858813e-38,2.499403190992742e-37,-8.690425066535776e-38,3.626749106646414e-37,4.533514787909531e-37,-5.07743112761662e-37,-8.435768770388385e-37,-1.347758620250165e-36,7.902002652653411e-37,-1.8685841666567863e-37,-1.7027823815678665e-37,2.331432829242964e-37,-3.972820525275026e-38,-3.1073791216559635e-38,1.6557286605475246e-38,-1.321595089157048e-38,1.0828961584089424e-12,3.711033448449169e-13,-1.6860571841504042,-0.006889982695438539,-0.5216202466675917,0.24112323125760043
1296.5,-0.7122252583503723,0.4534095227718353,-0.3780041038990021,-0.2946508526802063,0.10335689038038254,-0.1758640855550766,-0.006745008286088705,-0.12516558170318604,0.7544558373496637,0.24541814552953653,-6.156037529015827e-32,1.753445646208121e-30,-3.3664937286878543e-31,-8.664513168377148e-32,-5.382829511799481e-32,8.390115587425341e-32,-3.0331213876798544e-24,-1.522915187846776e-23,4.636997928192292e-22,6.795968432755999e-22,-3.503963573211738e-22,-6.44438366378824e-23,1.2666697166314673e-37,-7.183395509364429e-37,-4.941760612241585e-38,2.9468734089631298e-37,-7.724935917189144e-38,4.236522010181497e-37,1.980616859144019e-37,-6.753334494699843e-37,1.0730824254014227e-36,-1.2647964951296423e-36,5.733722680878845e-38,-9.279285650993273e-38,-1.1316095954226634e-37,7.921127363125814e-38,-5.515104489188461e-38,-2.0717687326565096e-38,1.5095279517339315e-38,-9.019536238601325e-39,1.1490803508729358e-12,4.0199342401906017e-13,-1.4290267267866203,0.1456147385111173,-0.736769086583506,0.08797460699389344
1297.5,-0.6773150563240051,0.48112422227859497,-0.4114477336406708,-0.3002853989601135,0.07156568765640259,-0.15119433403015137,0.005247619468718767,-0.14904223382472992,0.718217577078928,0.2817016833202328,2.316660105450559e-32,1.7139946276365907e-30,-3.3792025498077332e-31,-8.477419920652951e-32,-3.933649536489441e-33,6.846573283325786e-32,2.1492471630636077e-24,1.2000253413743178e-23,4.645836001737197e-22,6.080928909508984e-22,-3.733124214601644e-22,-5.862393637400267e-23,1.2403983941169871e-37,-7.831885449481172e-37,-5.162495132916551e-38,3.2753134099834885e-37,-7.241491032034631e-38,4.5565715238898634e-37,1.6032798528361726e-37,-7.099461806445048e-37,1.2585401190022059e-36,-1.437460102933192e-36,-4.711413269184383e-39,-2.3823325351199876e-38,-1.2100885007737197e-37,6.029498782472655e-38,-5.766478314679211e-38,-1.7833492497400564e-38,1.7109652889474146e-38,-8.619784103336577e-39,1.093426686264713e-12,5.30888840609708e-13,-1.3798427406822216,0.14385285696937503,-0.7733988512816283,0.10384186346409344
1298.5,-0.6572545766830444,0.4967311918735504,-0.430973619222641,-0.2951069176197052,0.058994945138692856,-0.140737846493721,0.0067332773469388485,-0.15885110199451447,0.7020130005385333,0.2981053629215678,6.5818835101429e-32,1.6865100126018712e-30,-3.3752177085692984e-31,-8.827432274355281e-32,1.4030826611439362e-32,6.602286304556396e-32,5.387001712639414e-24,2.190165716578952e-23,4.64532637164486e-22,5.760580205360338e-22,-3.97937207302027e-22,-5.555314356413327e-23,1.2291647254498917e-37,-8.516279560045478e-37,-5.329877362838272e-38,3.6183672507862527e-37,-6.961772648167654e-38,4.8979123240726315e-37,1.4455669406638667e-37,-7.542545693354266e-37,1.3165110325773626e-36,-1.5286726058340605e-36,-2.3927801389221906e-38,4.362899175306674e-39,-1.2542312763532404e-37,5.38713627314099e-38,-6.011842117733736e-38,-1.6278116993373287e-38,1.942057583723846e-38,-8.609258238275526e-39,1.0567977594013554e-12,5.89218619071406e-13,-1.35223738717702,0.14429323513695363,-0.787987699096837,0.12173779781897198
1299.5,-0.6416851282119751,0.5096659660339355,-0.4458145797252655,-0.2861843705177307,0.0516226664185524,-0.1351121962070465,0.005573531147092581,-0.16415813565254211,0.6924394059537762,0.30763109117461096,9.712645242886535e-32,1.6619085548191626e-30,-3.3706565161548457e-31,-9.446156539762126e-32,2.3141542842156926e-32,6.974093203089385e-32,7.796886027731884e-24,2.6856978526469936e-23,4.654254473993628e-22,5.554649506819791e-22,-4.261934517606016e-22,-5.252659813057432e-23,1.2007504900413486e-37,-9.288821318250138e-37,-5.311858744100227e-38,4.002573162398968e-37,-6.695645774105623e-38,5.2862473819717824e-37,1.3391464247124185e-37,-8.083970756280429e-37,1.3384042555454105e-36,-1.591645187519152e-36,-3.21977320334583e-38,2.0298595852910755e-38,-1.284787699488027e-37,5.113961121735212e-38,-6.282976279742795e-38,-1.5056424328557489e-38,2.220277932413452e-38,-8.757748457449294e-39,1.0249692330984375e-12,6.231945956043949e-13,-1.3303494927413493,0.1464297064364596,-0.7948759357174383,0.1402540998384787
1300.5,-0.6277521848678589,0.5220106840133667,-0.45860323309898376,-0.2743165194988251,0.04643119499087334,-0.13211192190647125,0.0033820488024502993,-0.168091282248497,0.6861773756085755,0.31383259570083616,1.2540130652746586e-31,1.6359607616712302e-30,-3.3782393356442986e-31,-1.032038148913395e-31,2.836474320484586e-32,7.767875320550668e-32,9.602695281435183e-24,2.9822400630739614e-23,4.669012447899988e-22,5.395327883264848e-22,-4.599598369310517e-22,-4.9348293978192005e-23,1.1635329069759574e-37,-1.0209922736396347e-36,-5.231953014937452e-38,4.46715218042947e-37,-6.403374071797263e-38,5.74277065475768e-37,1.2488433521457085e-37,-8.748974378391485e-37,1.344481763143685e-36,-1.6419959620522983e-36,-3.62454711527173e-38,3.029568773980755e-38,-1.309090978325541e-37,5.009781114872747e-38,-6.614747821886529e-38,-1.3992006140189765e-38,2.557745239110061e-38,-8.945566087721611e-39,9.925891855900933e-13,6.460179621040084e-13,-1.309731988170468,0.14998181806182878,-0.7970759407315533,0.16050406429320382
1301.5,-0.6141995787620544,0.5343739986419678,-0.4702133238315582,-0.2601694166660309,0.042227089405059814,-0.13082297146320343,0.00031654065242037177,-0.17176182568073273,0.6816944699181758,0.3182909202362276,1.5246178782723033e-31,1.607397346259938e-30,-3.406614976929502e-31,-1.138089777390572e-31,3.2180368525428687e-32,8.883198513784967e-32,1.11747155019995e-23,3.1661566845731263e-23,4.686147225121094e-22,5.256552019086879e-22,-4.990842391457551e-22,-4.5062470164628296e-23,1.0937657168848852e-37,-1.1264619436214186e-36,-5.055243855068406e-38,4.987962867855552e-37,-5.882412323886983e-38,6.276657298066612e-37,1.1457164030551398e-37,-9.535903217604013e-37,1.3412910415465508e-36,-1.686473442840991e-36,-3.745064298518609e-38,3.7291885966121013e-38,-1.3307112135493744e-37,4.997701521297403e-38,-7.007715019082172e-38,-1.2838648511952538e-38,2.9611426038514553e-38,-9.27887833710935e-39,9.582534056434565e-13,6.629592192469168e-13,-1.2890810219187792,0.15428000588083357,-0.7959732631278601,0.1821468881491571
