theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,5.459400563267991e-05,0.8433883786201477,0.0019943583756685257,0.15456269681453705
0.0,45.0,5.459400563267991e-05,0.8433883786201477,0.0019943583756685257,0.15456269681453705
0.0,90.0,5.459400563267991e-05,0.8433883786201477,0.0019943583756685257,0.15456269681453705
15.0,0.0,0.0014244732446968555,0.836296796798706,0.0016777969431132078,0.16060097515583038
15.0,45.0,8.188633364625275e-05,0.8387925624847412,0.0010969447903335094,0.1600286215543747
15.0,90.0,0.000468430167529732,0.8373855948448181,0.002350484486669302,0.15979549288749695
30.0,0.0,0.019266996532678604,0.7720476984977722,0.031171271577477455,0.177513986825943
30.0,45.0,0.0007453452562913299,0.8122570514678955,0.01054645236581564,0.17645111680030823
30.0,90.0,0.014094928279519081,0.7804361581802368,0.03136840835213661,0.17410039901733398
45.0,0.0,0.09742087125778198,0.557401716709137,0.15482476353645325,0.1903526484966278
45.0,45.0,0.009251818060874939,0.7411926984786987,0.047315992414951324,0.20223946869373322
45.0,90.0,0.08416945487260818,0.5809715986251831,0.14963993430137634,0.1852189600467682
60.0,0.0,0.25356513261795044,0.28252819180488586,0.2922295033931732,0.17167706787586212
60.0,45.0,0.06444571167230606,0.6007371544837952,0.10357958823442459,0.2312374711036682
60.0,90.0,0.23921328783035278,0.3040159046649933,0.2886860966682434,0.16808460652828217
75.0,0.0,0.49742692708969116,0.09382928907871246,0.2895878851413727,0.11915574967861176
75.0,45.0,0.29769521951675415,0.3345356583595276,0.13703857362270355,0.23073048889636993
75.0,90.0,0.48992130160331726,0.10133875906467438,0.29139426350593567,0.1173456609249115
80.0,0.0,0.6202897429466248,0.04899432137608528,0.23939146101474762,0.09132449328899384
80.0,45.0,0.46758002042770386,0.20529481768608093,0.1249377578496933,0.20218737423419952
80.0,90.0,0.6152676343917847,0.052852388471364975,0.24178847670555115,0.09009154886007309
