tag,stage,P,h,pad_frac,realized_pad_nm,seed,n_iter,order,warm_start,Fz_soft,Fz_hard,Fx_hard,Fy_hard,Ftot_hard,A_hard,R_hard,T_hard,eta_z_hard,identity_resid_hard,mean_Ez2_hard,max_Ez2_hard,Fz_best_history,fill,fill_active,s_flip_lr,s_flip_ud,s_inv,binarization_final,wall_s
P825_h300_pad0.08_s1001,stage1,825.0,300.0,0.08,64.453125,1001,80,5,False,0.880444339317679,0.8804576654123993,0.05678260172738542,0.024524264979499513,0.9617645321192843,0.9619414843504319,0.02331683747405187,0.014741678175516162,0.9154607349392245,-0.00017695223114766456,18.368297305243285,83.95529840879885,0.8804442061661111,0.43109130859375,0.6055384087791496,0.6449577899037024,0.2012280012344592,0.6453966860347307,0.0005399176590351289,70.85487747192383
P825_h300_pad0.08_s7777,stage1,825.0,300.0,0.08,64.453125,7777,80,5,False,0.8783556445962697,0.8783623411266221,0.057612609374496034,0.024052664029581314,0.9600276145306994,0.9602016034308327,0.02322477643227804,0.016573620136889285,0.9149344537927708,-0.00017398890013331503,18.324584199044107,83.85226910197596,0.8783555065338573,0.43194580078125,0.6067386831275721,0.6054250524515263,0.2847943363999704,0.6096116758767567,0.0005763624494198607,67.61255240440369
P850_h300_pad0.08_s7777,stage1,850.0,300.0,0.08,66.40625,7777,80,5,False,0.877126089023849,0.8771227769326903,0.05465650446433854,0.010291552648764572,0.9420708340457934,0.942221629086956,0.019150684620018607,0.038627686293025494,0.9310582020311797,-0.0001507950411625547,18.29872414405508,93.01199801757907,0.8771253637970353,0.341796875,0.48010973936899864,0.7459413994601529,0.31052950170405935,0.7483314773547882,0.000411224076035036,68.09539198875427
P750_h400_pad0.08_s7777,stage1,750.0,400.0,0.08,58.59375,7777,80,5,False,0.8682410132188347,0.8682134657925938,0.04148028625056139,0.007204527013515492,0.9168982790566708,0.9170590485732448,0.03133475403699146,0.05160619738976369,0.9469027106102051,-0.00016076951657406635,18.112856177615654,68.46522825895363,0.8682395566688732,0.47955322265625,0.6736111111111112,0.19211913490246788,0.2382533702773525,0.26361368057245455,0.0007355660887098091,69.29656529426575
P750_h400_pad0.12_s333,stage1,750.0,400.0,0.12,87.890625,333,80,5,False,0.8591070049973922,0.8591283812098409,0.04084276119876413,0.007458061521095363,0.9074292039297004,0.9075899679153916,0.042687456199709144,0.049722575884899256,0.9467718004768982,-0.00016076398569120354,17.923321187786105,70.4415422682077,0.8591051564598847,0.467041015625,0.7967513536026656,0.2095473427788003,0.2181037893705518,0.2800194153525533,0.00036544980782472715,69.79620146751404
P750_h400_pad0.12_s1001,stage1,750.0,400.0,0.12,87.890625,1001,80,5,False,0.8584969323047961,0.8584903050380799,0.04030414270678671,0.007387467286737591,0.9061819150316042,0.9063428934200752,0.045608302771586895,0.048048803808337925,0.9473708212419346,-0.00016097838847106694,17.91000950536602,70.8506918400087,0.8584967598853732,0.46539306640625,0.7939400249895877,0.17518140480702835,0.18817501445615398,0.227315048220616,0.00031053333669864655,68.13198399543762
P750_h400_pad0.12_s7777,stage1,750.0,400.0,0.12,87.890625,7777,80,5,False,0.8580986999660114,0.8580902938679014,0.04096350397944485,0.007443835903165878,0.9064976337505121,0.9066575733270831,0.04176435407033238,0.051578072602584464,0.9465995959831336,-0.000159939576571011,17.901664386244573,69.74562985072032,0.8580980732310315,0.468017578125,0.7984173261141191,0.20300301551655794,0.20932860854091975,0.2721655269759087,0.00031440754190472633,67.21229314804077
P750_h500_pad0.12_s333,stage1,750.0,500.0,0.12,87.890625,333,80,5,False,0.8449477359515448,0.8449338520709138,0.020932269232653157,0.004080259356616687,0.8699463806601836,0.8701022187989885,0.06505978880812022,0.06483799239289119,0.9712481951240622,-0.00015583813880493125,17.627191865986596,66.17566683884058,0.846786915812686,0.4095458984375,0.6986672219908372,0.23671875192129868,0.2237733577713981,0.28681923873390824,0.00039508658027068817,86.44950938224792
P750_h500_pad0.12_s1001,stage1,750.0,500.0,0.12,87.890625,1001,80,5,False,0.8447962723152945,0.8447624464293577,0.020971416709337925,0.004092104650345367,0.8698259677890411,0.8699817250716153,0.0643464528659444,0.06567182206244031,0.9711855908103194,-0.0001557572825742204,17.623615964603054,66.28992988363821,0.8466471289135105,0.41021728515625,0.6998125780924614,0.18975391074980383,0.2062842492517587,0.23840465650032003,0.00045145757188463166,109.51833200454712
P825_h300_pad0.04_s333,stage1,825.0,300.0,0.04,32.2265625,333,80,5,False,0.8383209084484032,0.8382404066669918,0.07939219802300251,0.022445322868097455,0.9400779275580917,0.9402644945081426,0.04259346783156528,0.017142037660292073,0.891671192455684,-0.00018656695005092594,17.4875517674271,77.36071287244557,0.838320324198318,0.44549560546875,0.5242028152829646,0.6182589611427336,0.3800043985583432,0.6274970668019472,0.001045786578892229,70.70286893844604
P850_h600_pad0.08_s333,stage1,850.0,600.0,0.08,66.40625,333,80,5,False,0.8373852376163046,0.837374475708835,0.015635408448341562,0.005322984140041328,0.858332868297218,0.8584823769102494,0.03914152059518745,0.10237610249456314,0.9755824420076552,-0.00014950861303142382,17.469486529415015,76.01859979734111,0.8373854982778162,0.32763671875,0.46021947873799723,0.3762708223389985,0.4664608161416445,0.49059712999999555,0.0004028363017807382,144.33673977851868
P850_h600_pad0.08_s1001,stage1,850.0,600.0,0.08,66.40625,1001,80,5,False,0.8321493840705338,0.8321413218894098,0.015638328043452818,0.0050628895306820375,0.8528425394635447,0.8529916944956428,0.04188809778897291,0.10512020771538427,0.9757267999469675,-0.00014915503209811387,17.360311348170782,74.00848591732398,0.8321497581904439,0.326904296875,0.4591906721536351,0.4189321037387115,0.23666843730382114,0.42512573371857126,0.0003962091473393703,80.3561749458313
P850_h300_pad0.04_s333,stage1,850.0,300.0,0.04,33.203125,333,80,5,False,0.8308485544499813,0.8308412353972161,0.08547020257712884,0.020146872250732625,0.9364583102250776,0.9366260843253823,0.049965826646615995,0.01340808902800168,0.8872164690358971,-0.0001677741003046629,17.333188663969995,73.07979457933979,0.8308470990144721,0.39715576171875,0.4673226084458489,0.6141109989578697,0.4152465425526024,0.6313854688428199,0.00114777684486952,71.17602944374084
P825_h300_pad0.04_s1001,stage1,825.0,300.0,0.04,32.2265625,1001,80,5,False,0.8235237819482042,0.8235316704400496,0.09269365443158399,0.02093125555340439,0.937156580425038,0.9373543419576903,0.04129195101801556,0.0213537070242942,0.8787556824992309,-0.00019776153265227414,17.18069494669134,76.5829191737473,0.8235232407386595,0.43963623046875,0.5173082447572537,0.689663071376155,0.2420468962538394,0.6912716171679043,0.0009611523790350213,65.65057921409607
P850_h300_pad0.04_s1001,stage1,850.0,300.0,0.04,33.203125,1001,80,5,False,0.8231135249047342,0.8230490876817602,0.08883980786138872,0.04320681671366986,0.9550957122568189,0.9553007221309571,0.0313146735874817,0.013384604281561152,0.8617451393818506,-0.0002050098741381845,17.17062720132792,88.45842111343983,0.823111747704918,0.43377685546875,0.5104136742315427,0.5606585205298735,0.353080475853015,0.58280796056408,0.0012199588345336119,64.930983543396
P750_h600_pad0.12_s1001,stage1,750.0,600.0,0.12,87.890625,1001,80,5,False,0.8194281361287156,0.8194131048863997,0.023364206055350143,0.0039199899025733525,0.8466973008443233,0.8468591026254102,0.04468561883134636,0.1084552785432434,0.9677757376447098,-0.00016180178108693433,17.094772545725995,59.55336833027262,0.8194271570840609,0.337890625,0.5764264889629321,0.3029240924395859,0.3076575680700077,0.32031415215279535,0.0011615537735915034,83.42443799972534
P825_h300_pad0.04_s7777,stage1,825.0,300.0,0.04,32.2265625,7777,80,5,False,0.8188155317008876,0.8187789951768055,0.09733004958463512,0.022843824764946966,0.9389528695263875,0.9391561374473356,0.03919196017974095,0.02165190237292345,0.8720128791872181,-0.00020326792094815804,17.081543612493288,78.03640824659502,0.81881565722962,0.44110107421875,0.5190318873886814,0.5609397321874551,0.3008221748889862,0.5658517325252984,0.0011970784157595052,69.28665328025818
P825_h600_pad0.08_s333,stage1,825.0,600.0,0.08,64.453125,333,80,5,False,0.806295741980112,0.8062835028209883,0.01628267440907159,0.0056232771643269204,0.8281894543943867,0.8283404046594981,0.05533389633801594,0.11632569900248599,0.9735495888565531,-0.00015095026511136034,16.820859961724523,70.57271569256089,0.8062954781946045,0.34576416015625,0.4856824417009602,0.41122811351070226,0.44662112856440317,0.4888879973602647,0.0007954879318670452,139.02296948432922
P750_h300_pad0.04_s333,stage1,750.0,300.0,0.04,29.296875,333,80,5,False,0.7998198127431297,0.799820938261469,0.05795975495819342,0.03605848627601999,0.8938391794956825,0.8940799715815635,0.0808751502426098,0.025044878175826627,0.8948152605178261,-0.0002407920858810142,16.686036549030426,60.188136015641064,0.799817870105183,0.56475830078125,0.664536052858374,0.5657847611766176,0.2338481709094974,0.5673108185975929,0.001178350296650369,112.37641596794128
P850_h300_pad0.04_s7777,stage1,850.0,300.0,0.04,33.203125,7777,80,5,False,0.729581033963977,0.7295971634611604,0.017516659909707157,0.0009790435150139986,0.7480928668858815,0.7482033035017663,0.08998975847934845,0.16180693801888524,0.9752761933131191,-0.00011043661588483467,15.22101304580004,51.00715919969471,0.7295803543300498,0.44976806640625,0.5292301062912956,0.3514118626212482,0.45862906154587474,0.4598110971700701,0.0003326600665038134,67.31043076515198
P850_h400_pad0.04_s333,stage1,850.0,400.0,0.04,33.203125,333,80,5,False,0.7071920817733488,0.7071894816091826,0.015757112383586333,0.0010469930002869588,0.7239935869930559,0.7241029191614042,0.13578079737897325,0.14011628345962246,0.9767897040999142,-0.00010933216834829729,14.753539164491224,44.006793214383336,0.7071922416164043,0.4549560546875,0.5353346739442689,0.20194918163083267,0.4557123349486045,0.473045950364683,0.000533425437283836,71.30145144462585
P850_h400_pad0.04_s1001,stage1,850.0,400.0,0.04,33.203125,1001,80,5,False,0.7068198041686871,0.7068372983094147,0.015880895358085026,0.000993303306058805,0.7237114969735585,0.7238205303851022,0.1352526916046307,0.14092677801026712,0.9766838046172971,-0.00010903341154366863,14.746191840695651,43.60146611994976,0.7068196476197484,0.45623779296875,0.5368428612467682,0.21011224902569448,0.1190823328906894,0.2062566508505044,0.00034092347466909545,66.83101749420166
P850_h400_pad0.04_s7777,stage1,850.0,400.0,0.04,33.203125,7777,80,5,False,0.7063936846605037,0.7063918014108551,0.015916619088954632,0.0010169511344158915,0.7233253716342257,0.7234346309820564,0.13527412272998485,0.14129124628795872,0.9765892765725718,-0.00010925934783068136,14.736897788519421,44.12243325495098,0.7063936321115242,0.45501708984375,0.535406492387245,0.2025988096361772,0.5585744046467688,0.570925331725996,0.0004146058418272647,68.65076661109924
P750_h300_pad0.08_s1001,stage1,750.0,300.0,0.08,58.59375,1001,80,5,False,0.703034023580061,0.7030339064295452,0.0544430405622295,0.007818458544833881,0.7652954055366086,0.7654281629380845,0.025453691935055662,0.2091181451268599,0.9186438352345694,-0.00013275740147589143,14.66684466074343,56.40453322956259,0.7030338135132755,0.47467041015625,0.6667524005486969,0.17785312648933566,0.16588260131197458,0.1931047467827689,0.0003485758880287486,68.75138854980469
P750_h300_pad0.08_s333,stage1,750.0,300.0,0.08,58.59375,333,80,5,False,0.7027629612591979,0.7027724421046709,0.056186961645429453,0.007976803240435298,0.7669362069905357,0.7670688324738912,0.023042748615345547,0.2098884189107632,0.9163375463291218,-0.0001326254833555751,14.66138993572635,56.644905324663796,0.7027622528197854,0.47723388671875,0.6703532235939643,0.23990022225699664,0.2783945349208468,0.3328000167245463,0.0006244246536820865,113.13792657852173
P750_h300_pad0.08_s7777,stage1,750.0,300.0,0.08,58.59375,7777,80,5,False,0.7019871957638756,0.7019029830660434,0.05649053861702808,0.007955761534960646,0.7663492832180321,0.766481156500372,0.02196757285391985,0.21155127064570825,0.9159047948980031,-0.00013187328233987827,14.643251094140181,55.521268691940705,0.7019864522149117,0.47918701171875,0.67309670781893,0.19351345927978825,0.26563934070468864,0.3082527253860626,0.0007051834454562146,68.74313759803772
P825_h400_pad0.04_s333,stage1,825.0,400.0,0.04,32.2265625,333,80,5,False,0.6972674225885748,0.6972449759114885,0.016625735395640596,0.0008997639912242598,0.7147704752983534,0.7148801675423058,0.14325384354393822,0.14186598891375607,0.9754809410957419,-0.0001096922439524084,14.546074746399784,41.081719049928275,0.697267128172711,0.49432373046875,0.5816575696638897,0.19815172641144718,0.4124857116062249,0.4277681074742139,0.0006098195407739489,69.71229982376099
P825_h400_pad0.04_s1001,stage1,825.0,400.0,0.04,32.2265625,1001,80,5,False,0.6958445147852022,0.6958589975850195,0.0168044994153828,0.0008278602840959843,0.7134913572844982,0.7136002569881483,0.1426090456807305,0.1437906973311212,0.9752872133355808,-0.0001088997036501338,14.517160168266965,40.769959279083835,0.6958441911491509,0.49420166015625,0.5815139327779374,0.20188074572536044,0.11441708076594861,0.18662184751024288,0.0005067069980911154,66.51163578033447
P825_h400_pad0.04_s7777,stage1,825.0,400.0,0.04,32.2265625,7777,80,5,False,0.6954705078813854,0.6954717091843321,0.01685763584077348,0.0008400471208859561,0.7131693921459915,0.7132784074803409,0.14249367386188572,0.14422791865777346,0.9751844608636309,-0.0001090153343493716,14.509080474300799,41.04862641113158,0.6954704564294988,0.4947509765625,0.5821602987647228,0.2060041273100822,0.47850412524670566,0.49472918869374505,0.00035724394252381646,72.03076958656311
P750_h300_pad0.12_s1001,stage1,750.0,300.0,0.12,87.890625,1001,80,5,False,0.6944663076358721,0.6944347887587512,0.05006176245301438,0.0075428669103767484,0.7520394181221424,0.7521685193485896,0.03149706002665897,0.2163344206247514,0.923402114336997,-0.00012910122644727018,14.487448017219481,56.39104685642799,0.6944657912048615,0.46630859375,0.7955018742190754,0.15004362367403554,0.18447605159631272,0.220660597924595,0.0005644647100098895,63.55823993682861
P750_h300_pad0.12_s333,stage1,750.0,300.0,0.12,87.890625,333,80,5,False,0.6943362276794597,0.6943582915119546,0.04872263636956066,0.007308660454264883,0.7503895883357802,0.750518036185104,0.03338423853210818,0.21609772528278784,0.9253303914462723,-0.000128447849323865,14.485852115193307,55.93676258228049,0.6943360550592542,0.46728515625,0.797167846730529,0.1926008536305765,0.2408188746911743,0.2799462554779271,0.0004098364512883314,103.50064277648926
P750_h300_pad0.12_s7777,stage1,750.0,300.0,0.12,87.890625,7777,80,5,False,0.694107140449595,0.6941052787650269,0.04777863516817821,0.00716032894265307,0.7490442428758581,0.7491724322959589,0.035067704504569835,0.2157598631994713,0.9266545806427933,-0.00012818942010073275,14.480573708814271,55.654167311942686,0.6941070511436463,0.46746826171875,0.7974802165764265,0.17921795556622241,0.2423930827818598,0.27942454809496975,0.0003601142562721212,70.50361895561218
P750_h300_pad0.04_s1001,stage1,750.0,300.0,0.04,29.296875,1001,80,5,False,0.6871607412924973,0.6869981764193613,0.07458461233669181,0.016593612693584697,0.778176401449638,0.7783937466574988,0.10912972816300491,0.11247652517949623,0.8828309045861275,-0.00021734520786087508,14.332303810110137,111.04823295749343,0.6871620938660263,0.4608154296875,0.5422292444699799,0.9681004818955301,0.2781204655854787,0.9689210220755186,0.0014195835032724618,71.19556140899658
P650_h400_pad0.04_s7777,stage1,650.0,400.0,0.04,25.390625,7777,80,5,False,0.6727558109689401,0.6728805042757267,0.06979374767852223,0.006793445374490193,0.749467697328739,0.7496342837835932,0.09544614118485117,0.15491957503155562,0.8978112154453284,-0.00016658645485423396,14.037777895487345,49.4932847075598,0.672751588281402,0.64251708984375,0.7560327492099971,0.1854393830751394,0.23187605563568542,0.2560190218068391,0.0006278676447769633,69.0402250289917
P650_h400_pad0.04_s333,stage1,650.0,400.0,0.04,25.390625,333,80,5,False,0.6624699315573338,0.662389527405629,0.06822718509768651,0.006878272347078625,0.7374949848503941,0.7376576694727806,0.104106156853122,0.15823617367409742,0.8981613990771736,-0.0001626846223864442,13.818912878187364,49.24804503724928,0.6624724410677485,0.6353759765625,0.7476299913817869,0.18492670614990783,0.23193625942098375,0.2737297095502969,0.00022909147373479635,65.69497442245483
P750_h400_pad0.04_s1001,stage1,750.0,400.0,0.04,29.296875,1001,80,5,False,0.6467814407889809,0.6467749992085088,0.018681200936055575,0.0006100629559582906,0.6660662631005226,0.6661747241889238,0.21165379299991016,0.12217148281116608,0.9710370199472145,-0.0001084610884011239,13.493159230427972,38.03135474207526,0.6467812746299376,0.587890625,0.6917552427463373,0.22136694030305476,0.1397078108956302,0.22136694030305476,0.00045638117187973864,70.29430103302002
P650_h400_pad0.04_s1001,stage1,650.0,400.0,0.04,25.390625,1001,80,5,False,0.6429151860176452,0.6429612736599286,0.06906460497359113,0.007398137677331621,0.7194240163108513,0.7195847028338762,0.1044423065310868,0.17597299063503707,0.893716722103583,-0.00016068652302492215,13.413596467255127,48.535365242571054,0.6429131647582287,0.62615966796875,0.7367854064923872,0.18888089318951096,0.12720422288247515,0.19991225290239895,0.0005736942329292827,70.62567925453186
P850_h250_pad0.08_s333,stage1,850.0,250.0,0.08,66.40625,333,80,5,False,0.6413013494692348,0.6412917031151654,0.1112270022206265,0.04919210438589155,0.8017108097216833,0.8018931656552182,0.06682334685336044,0.13128348749142135,0.7999040244172235,-0.00018235593353488344,13.378765527230403,112.64055308362805,0.6413000046508394,0.435546875,0.6117969821673526,0.613287107506088,0.22209762326528779,0.6151123707905343,0.000598863158922342,125.79240894317627
P750_h400_pad0.04_s7777,stage1,750.0,400.0,0.04,29.296875,7777,80,5,False,0.6411781662035291,0.6411753006509265,0.018763281626044143,0.000711571739507979,0.6606501540164788,0.6607581210243288,0.21439162172288684,0.12485025725278433,0.9705216849687339,-0.00010796700785009605,13.376337113969669,38.34040567152726,0.6411780294664811,0.5823974609375,0.6852915828784832,0.1737306872957028,0.2490813134974176,0.27848137445258087,0.0002616980779565517,64.18551468849182
P850_h250_pad0.08_s1001,stage1,850.0,250.0,0.08,66.40625,1001,80,5,False,0.6334772366830757,0.6335125896340963,0.11163475659263905,0.04706194700832073,0.7922092932350561,0.7923901997895322,0.06972535806608546,0.1378844421443823,0.7996783110774832,-0.00018090655447611237,13.216475987591295,116.83546342206444,0.6334765619926824,0.43011474609375,0.6041666666666666,0.6535534507260043,0.17097455199979658,0.6544213839779212,0.0004994191695167044,70.29042720794678
P850_h250_pad0.08_s7777,stage1,850.0,250.0,0.08,66.40625,7777,80,5,False,0.6249008503240592,0.6249091527480768,0.11261982919660528,0.045791571397316155,0.7833205533419982,0.7834992851669027,0.07627131415754948,0.14022940067554773,0.7977693807240637,-0.0001787318249044656,13.036989235669745,117.43238545292039,0.6248993139344172,0.42730712890625,0.6002229080932785,0.6669284826082592,0.26238770460426697,0.6694936016249662,0.0006094116620522364,70.83445191383362
P825_h250_pad0.04_s333,stage1,825.0,250.0,0.04,32.2265625,333,80,5,False,0.6153830241123556,0.6153939533908362,0.09795607081636916,0.03470711598549285,0.7480571401926982,0.7482399401562253,0.10523572832196,0.14652433152181463,0.8226563457870503,-0.0001827999635271027,12.838481098846845,121.91098631497789,0.6153810751960868,0.453125,0.5331801206549842,0.7976933340403527,0.28898603951485746,0.8010634096043188,0.001413629975801856,122.9285216331482
P825_h250_pad0.04_s7777,stage1,825.0,250.0,0.04,32.2265625,7777,80,5,False,0.6101297986338308,0.610097198457526,0.10560527671651057,0.037079761052596416,0.752782236226633,0.7529654944592109,0.09504069177316943,0.15199381376761964,0.810456422983193,-0.00018325823257792084,12.727979057476707,116.41330970455513,0.6101291702272651,0.4586181640625,0.5396437805228382,0.8306095135264264,0.2352941176470588,0.8315703114341346,0.0008965771539951693,67.36283493041992
P850_h250_pad0.04_s7777,stage1,850.0,250.0,0.04,33.203125,7777,80,5,False,0.6019086965822726,0.6019151402973768,0.11568227741285016,0.03911042922720564,0.7567078469374326,0.7568835269488244,0.09125856244848027,0.15185791060269524,0.7954392738670059,-0.0001756800113917878,12.557283199222105,124.24289066181358,0.6019064212428724,0.426513671875,0.5018672795173801,0.7663501167423572,0.28610244301518273,0.7708186684145739,0.0009479951603660982,69.94725680351257
P825_h250_pad0.04_s1001,stage1,825.0,250.0,0.04,32.2265625,1001,80,5,False,0.5979153842392011,0.597919834593442,0.07439933692432674,0.03839202870460626,0.710711200222375,0.710886426210529,0.10774900421269061,0.18136456957678032,0.8412978920359752,-0.00017522598815400414,12.473932271769126,95.65865671602798,0.5979144869560024,0.47418212890625,0.5579574834817581,0.8986481745599058,0.2098120814869989,0.8992209268006907,0.001034550355428642,68.3051221370697
P750_h400_pad0.08_s1001,stage1,750.0,400.0,0.08,58.59375,1001,80,5,False,0.5968324360724209,0.5968679685391586,0.020801435764283505,0.0022436299521456505,0.6199130342555877,0.6200177826873525,0.22797342818070457,0.152008789131943,0.9628253247746235,-0.00010474843176477844,12.451988015765265,36.996845138628174,0.7276493322699524,0.55755615234375,0.783179012345679,0.22293263566330443,0.16674874826074215,0.2277901260887178,0.00019975481253709578,68.76257038116455
P825_h250_pad0.08_s7777,stage1,825.0,250.0,0.08,64.453125,7777,80,5,False,0.578269077105659,0.5783326552120213,0.12349996500296856,0.02529919868516355,0.7271318189001533,0.7273249985351184,0.11064619153924896,0.16202880992563262,0.7953615014218426,-0.0001931796349651238,12.065300320020999,140.2395268136456,0.5782672767301247,0.41888427734375,0.5883916323731139,0.6105106869243977,0.34013651038120385,0.6246666020281127,0.00036454663737056484,71.00593328475952
P850_h250_pad0.04_s1001,stage1,850.0,250.0,0.04,33.203125,1001,80,5,False,0.5652511216192051,0.565262595308379,0.0906079779440375,0.041007922202190315,0.6968784954546068,0.6970487388594064,0.11407186879543095,0.18887939234516263,0.811135081646667,-0.0001702434047996526,11.792629917412837,95.80630996772356,0.5652502483785761,0.43701171875,0.514220051709279,0.8716516140711547,0.2191909960227157,0.8726124649387496,0.0014416144832168946,66.6510317325592
P825_h250_pad0.08_s333,stage1,825.0,250.0,0.08,64.453125,333,80,5,False,0.5651499572584149,0.5651525674870924,0.1285711008381896,0.025447011840218147,0.7191706801655001,0.7193638507590485,0.10318938112833302,0.17744676811261847,0.7858392772033419,-0.00019317059354839738,11.790334493325307,140.23757272541295,0.565149231638854,0.41204833984375,0.5787894375857339,0.5803783135307244,0.33596453248275715,0.6145907735963658,0.00025675040022307536,123.95657515525818
P850_h250_pad0.04_s333,stage1,850.0,250.0,0.04,33.203125,333,80,5,False,0.5637260669296196,0.5636990334296942,0.09802047296496436,0.038344058291911474,0.7000635646865699,0.7002350703088281,0.110110101556558,0.1896548281346139,0.8052112149017091,-0.00017150562225820565,11.760010552994704,103.64494089877928,0.5637256977301901,0.42431640625,0.49928181557023843,0.8625303316826006,0.328016671388606,0.8595232440921173,0.0010033775747174724,125.48503279685974
P825_h250_pad0.08_s1001,stage1,825.0,250.0,0.08,64.453125,1001,80,5,False,0.5630288848010467,0.5630800900692088,0.12905765703768896,0.025528071200068676,0.7176658183069664,0.7178594606825477,0.1017411872184567,0.1803993520989956,0.7845992880050519,-0.00019364237558128217,11.747098023401158,138.90980420427366,0.5630263086705558,0.4112548828125,0.5776748971193416,0.6183116452006057,0.15019528200551815,0.618791514613311,0.00043632131986081257,68.73141717910767
P825_h600_pad0.08_s1001,stage1,825.0,600.0,0.08,64.453125,1001,80,5,False,0.525206105537452,0.5251205347783082,0.01693054917445175,0.0017908461566784736,0.5438419301094384,0.5439265432460529,0.28096106074729393,0.17511239600665318,0.965575667680933,-8.461313661456416e-05,10.95517761138283,44.68581410566402,0.8170034536122304,0.4281005859375,0.6013374485596708,0.5060230330247087,0.25941083913677954,0.5155135360724937,0.0010501315374991918,80.34573888778687
P750_h250_pad0.04_s1001,stage1,750.0,250.0,0.04,29.296875,1001,80,5,False,0.4961741371089555,0.49627287619300475,0.14525942011416468,0.03277600452413052,0.6743083008312999,0.6745342434730899,0.06879141991880192,0.2566743366081083,0.7359732567153485,-0.00022594264178998902,10.353351549471249,122.35772320005793,0.4961676181431443,0.5054931640625,0.5948003447285263,0.48348729183091244,0.1424252622423451,0.48348729183091244,0.0007188226964385501,69.6632661819458
P650_h400_pad0.08_s7777,stage1,650.0,400.0,0.08,50.78125,7777,80,5,False,0.48705608768362685,0.48701086894373635,0.01659328692103524,0.001829564313637882,0.5054337201784095,0.5055409019792557,0.4450209555403451,0.04943814248039924,0.9635504112622914,-0.00010718180084623441,10.160125560896098,31.379197792301422,0.48705433777963014,0.5511474609375,0.7741769547325102,0.17609018126512477,0.22959350664723435,0.25690896216252196,0.00045384718756355497,69.51710844039917
P750_h300_pad0.04_s7777,stage1,750.0,300.0,0.04,29.296875,7777,80,5,False,0.4764833827769115,0.4762022545754612,0.030699471338306018,0.003802356466315096,0.5107040823800822,0.5107974107588207,0.05283191090326678,0.4363706783379126,0.9324426238305578,-9.332837873843314e-05,9.934633921748167,45.78424945396725,0.4764744146095429,0.340087890625,0.4001723642631428,1.1669657429531213,0.37985904364199574,1.17095748060836,0.0006207303125894373,67.22871780395508
P750_h250_pad0.04_s333,stage1,750.0,250.0,0.04,29.296875,333,80,5,False,0.4700608565591384,0.4701968367900049,0.14992976366536398,0.03336565830213652,0.6534922587575055,0.653710266398644,0.05739430221890561,0.28889543138245033,0.7195140118170598,-0.0002180076411385512,9.809347603440303,113.44562020843661,0.4700510523377757,0.5001220703125,0.5884803217466246,0.43464781262003044,0.3365317224204352,0.4890801715521866,0.0008830983634752084,111.53605031967163
P650_h400_pad0.08_s333,stage1,650.0,400.0,0.08,50.78125,333,80,5,False,0.45992583787038965,0.4599364506614521,0.015259587334373574,0.00172278947042336,0.47691882746624903,0.4770220027604752,0.4843012209070576,0.03867677633246718,0.9643914732932225,-0.00010317529422615435,9.595293219817469,31.34971696293134,0.45992266807122606,0.5167236328125,0.7258230452674898,0.2300381545813519,0.280056016805602,0.3127346744643639,0.0006870207024329858,67.85627055168152
P750_h250_pad0.04_s7777,stage1,750.0,250.0,0.04,29.296875,7777,80,5,False,0.45208826116932843,0.4520609562047854,0.15337027349349006,0.0341016228910226,0.639532852589298,0.6397484934438076,0.0517764902061115,0.3084750163500809,0.7068611946587436,-0.00021564085450953563,9.430992959522621,108.29078907021245,0.452084300452776,0.4981689453125,0.5861821315713875,0.4033673503259689,0.3091355892580869,0.4188641716775485,0.00042838409455870036,69.69920897483826
P650_h400_pad0.08_s1001,stage1,650.0,400.0,0.08,50.78125,1001,80,5,False,0.44801305961399407,0.4480622532809,0.01486182052830853,0.0016867945506653741,0.46461086835987386,0.46471267092451857,0.5000681927681461,0.03521913630733538,0.9643817736391053,-0.00010180256464470405,9.347571158535894,31.00344534185303,0.4480115479007229,0.50164794921875,0.7046467764060357,0.16136056149712508,0.15363542804304475,0.1904138971945027,0.0004330239500665103,69.61995935440063
P850_h200_pad0.04_s1001,stage1,850.0,200.0,0.04,33.203125,1001,80,5,False,0.43964775773099074,0.43968092238666945,0.06915662446592079,0.04675629142420029,0.5555938382767904,0.555747221638738,0.17296782469287758,0.2712849536683843,0.7913711277835042,-0.00015338336194758995,9.172718029616018,70.93583104864052,0.4396473511859903,0.4361572265625,0.5132145935076128,0.970600582723851,0.23540521899155822,0.9714652604746008,0.001325143902203258,69.81354641914368
P825_h200_pad0.04_s7777,stage1,825.0,200.0,0.04,32.2265625,7777,80,5,False,0.4371946713580549,0.4372140080087971,0.07520324300000569,0.043221402937228454,0.5556386539460313,0.5558098599703711,0.17304439328316706,0.2711457467464618,0.7868675170523024,-0.00017120602433984278,9.121252730943066,74.40290645942986,0.4371943550000186,0.48199462890625,0.5671502441827061,0.8134926505606215,0.27701624821086784,0.8141150627791133,0.0011906125065781006,70.27622056007385
