theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.0017146019963547587,0.0008264234638772905,0.7180182933807373,0.279440701007843
0.0,45.0,0.0017146019963547587,0.0008264234638772905,0.7180182933807373,0.279440701007843
0.0,90.0,0.0017146019963547587,0.0008264234638772905,0.7180182933807373,0.279440701007843
15.0,0.0,0.029240388423204422,0.014646743424236774,0.5658706426620483,0.39024218916893005
15.0,45.0,0.025306977331638336,0.014570990577340126,0.5394669771194458,0.4206550717353821
15.0,90.0,0.021406158804893494,0.05011407285928726,0.5382383465766907,0.3902413845062256
30.0,0.0,0.1431768238544464,0.12138935923576355,0.3363399803638458,0.39909377694129944
30.0,45.0,0.09385757148265839,0.123409703373909,0.28220391273498535,0.5005287528038025
30.0,90.0,0.06568533182144165,0.1795232892036438,0.3851228356361389,0.36966854333877563
45.0,0.0,0.19902729988098145,0.21241086721420288,0.2447012960910797,0.3438605070114136
45.0,45.0,0.10879474878311157,0.20978707075119019,0.1699276864528656,0.5114904642105103
45.0,90.0,0.0890054851770401,0.2860390543937683,0.2875894010066986,0.3373660445213318
60.0,0.0,0.30165809392929077,0.24028542637825012,0.1672917753458023,0.2907646894454956
60.0,45.0,0.1365739107131958,0.18906787037849426,0.14164137840270996,0.5327168703079224
60.0,90.0,0.14409255981445312,0.34657999873161316,0.19988007843494415,0.3094472885131836
75.0,0.0,0.5620870590209961,0.14761582016944885,0.08658379316329956,0.20371314883232117
75.0,45.0,0.3510485887527466,0.1001489907503128,0.10810026526451111,0.4407021105289459
75.0,90.0,0.3575301766395569,0.27155786752700806,0.10977929830551147,0.2611326575279236
80.0,0.0,0.701045036315918,0.08602466434240341,0.05913466587662697,0.15379565954208374
80.0,45.0,0.5094369649887085,0.05990307778120041,0.08443334698677063,0.34622663259506226
80.0,90.0,0.520793616771698,0.18191710114479065,0.07759876549243927,0.21969051659107208
