it,L,R_cross,R_co,T_tot,pb_err_deg
0,0.04006090760231018,0.24509042501449585,0.2847630977630615,0.5494736256077886,94.79656219482422
1,0.035324275493621826,0.24891167879104614,0.28152352571487427,0.5464542061090469,93.92792510986328
2,0.030880309641361237,0.25253888964653015,0.2784521281719208,0.5435005528852344,93.11687469482422
3,0.026511237025260925,0.25608569383621216,0.2753901481628418,0.5404535075649619,92.3145751953125
4,0.02248096466064453,0.25947093963623047,0.2726353108882904,0.5374407283961773,91.5719985961914
5,0.018570557236671448,0.2627221643924713,0.26986992359161377,0.534440565854311,90.85401153564453
6,0.014512740075588226,0.26604804396629333,0.267098605632782,0.5313586425036192,90.12820434570312
7,0.011047042906284332,0.26895856857299805,0.26460447907447815,0.5283385002985597,89.48086547851562
8,0.00787518173456192,0.2716341018676758,0.26226264238357544,0.5252583296969533,88.88855743408203
9,0.004580512642860413,0.27447518706321716,0.2598305940628052,0.5221993271261454,88.27345275878906
10,0.0015992000699043274,0.27700740098953247,0.25777578353881836,0.519117851741612,87.73512268066406
11,-0.0013651326298713684,0.2794942557811737,0.2556433379650116,0.5159848621115088,87.1966323852539
12,-0.003908701241016388,0.28178316354751587,0.2538106441497803,0.512992013245821,86.72064971923828
13,-0.006607770919799805,0.28408384323120117,0.25192025303840637,0.5097288899123669,86.23680114746094
14,-0.009173884987831116,0.2863422632217407,0.25009214878082275,0.5067150807008147,85.77059936523438
15,-0.011239364743232727,0.2882404029369354,0.24850066006183624,0.5038595469668508,85.37478637695312
16,-0.013075768947601318,0.2898302674293518,0.24694430828094482,0.5010040644556284,85.01704406738281
17,-0.015543252229690552,0.29204824566841125,0.24528996646404266,0.4982784390449524,84.58226013183594
18,-0.01761205494403839,0.29383882880210876,0.24376055598258972,0.49560680892318487,84.20621490478516
19,-0.01902937889099121,0.29523488879203796,0.24258700013160706,0.4930042242631316,83.92169189453125
20,-0.020728379487991333,0.2967360317707062,0.24124035239219666,0.4907695958390832,83.60073852539062
21,-0.02252185344696045,0.2983766794204712,0.239821195602417,0.488365032710135,83.26393127441406
22,-0.023960724472999573,0.29966217279434204,0.23866736888885498,0.4862725967541337,82.98782348632812
23,-0.02526801824569702,0.3008333444595337,0.23764091730117798,0.48424227721989155,82.7437973022461
24,-0.02648197114467621,0.3019525408744812,0.236500546336174,0.48261366318911314,82.49189758300781
25,-0.02795588970184326,0.30328914523124695,0.23526930809020996,0.48077146895229816,82.20579528808594
26,-0.02922949194908142,0.30440524220466614,0.23425112664699554,0.47943251486867666,81.96875
27,-0.030463218688964844,0.3055015802383423,0.23305365443229675,0.47792117577046156,81.70860290527344
28,-0.031217634677886963,0.306287556886673,0.23218214511871338,0.4768334850668907,81.52490997314453
29,-0.032415688037872314,0.30734774470329285,0.23118041455745697,0.4757178742438555,81.29338836669922
30,-0.03349122405052185,0.30824822187423706,0.23009105026721954,0.4746491191908717,81.06765747070312
31,-0.03422236442565918,0.30892717838287354,0.22930209338665009,0.47382028866559267,80.9046630859375
32,-0.03510411083698273,0.30977070331573486,0.22840313613414764,0.4730496499687433,80.70260620117188
33,-0.035432472825050354,0.3101324737071991,0.22768782079219818,0.47268618270754814,80.58036804199219
34,-0.03627400100231171,0.31096896529197693,0.2267892211675644,0.47204575315117836,80.37617492675781
35,-0.03706417977809906,0.311575323343277,0.22595368325710297,0.47159333527088165,80.21202850341797
36,-0.06360331177711487,0.3348304331302643,0.20086468756198883,0.45074812695384026,74.74591827392578
37,-0.06362313032150269,0.3348242938518524,0.20078642666339874,0.4506674651056528,74.724609375
38,-0.06430208683013916,0.33544090390205383,0.19997790455818176,0.450751269236207,74.5678939819336
39,-0.06466424465179443,0.33577895164489746,0.19967393577098846,0.4507608264684677,74.49259948730469
40,-0.06436383724212646,0.3356412351131439,0.1992897093296051,0.45104298926889896,74.45849609375
41,-0.0649048238992691,0.33596792817115784,0.19893383979797363,0.451136976480484,74.36555480957031
42,-0.06433205306529999,0.33554986119270325,0.19877898693084717,0.45163892954587936,74.3721694946289
43,-0.0650547444820404,0.33613210916519165,0.1981261670589447,0.4517639484256506,74.22906494140625
44,-0.06540238857269287,0.3363882303237915,0.19783271849155426,0.4521110709756613,74.16863250732422
45,-0.06538347899913788,0.3363749384880066,0.19750064611434937,0.4525406416505575,74.11890411376953
46,-0.06565789878368378,0.336696594953537,0.19713057577610016,0.45265717431902885,74.03672790527344
47,-0.0657343864440918,0.3366681635379791,0.1970171183347702,0.45308766327798367,74.01579284667969
48,-0.06525196135044098,0.3363437056541443,0.19691313803195953,0.4536054190248251,74.0195083618164
49,-0.06587521731853485,0.3367346525192261,0.19653141498565674,0.4538306687027216,73.93699645996094
50,-0.06555286049842834,0.33661186695098877,0.19635145366191864,0.4542005565017462,73.92268371582031
51,-0.06645706295967102,0.33722665905952454,0.1958082765340805,0.4542138073593378,73.79258728027344
52,-0.06614956259727478,0.3369801342487335,0.19585847854614258,0.4545180555433035,73.80979919433594
53,-0.06656324863433838,0.3372866213321686,0.19557996094226837,0.4547542240470648,73.7493667602539
54,-0.06649889051914215,0.33731505274772644,0.19538567960262299,0.4550529085099697,73.72106170654297
55,-0.06624925136566162,0.33707520365715027,0.19538529217243195,0.45530832186341286,73.72695922851562
56,-0.06679637730121613,0.3374469578266144,0.1950559914112091,0.4554957803338766,73.65560150146484
57,-0.06666621565818787,0.33736124634742737,0.19505059719085693,0.45547526329755783,73.65035247802734
58,-0.06651963293552399,0.337196946144104,0.19515655934810638,0.4556917753070593,73.675048828125
59,-0.0842578262090683,0.35257402062416077,0.17877523601055145,0.4426556956022978,70.04029846191406
60,-0.08425740897655487,0.3526264727115631,0.17879626154899597,0.4428230710327625,70.03193664550781
61,-0.08469906449317932,0.35288605093955994,0.17857836186885834,0.44285211339592934,69.98106384277344
62,-0.08470998704433441,0.3529883921146393,0.1785866767168045,0.4431372154504061,69.96920776367188
63,-0.08443427085876465,0.35271957516670227,0.17893677949905396,0.4429106395691633,70.03520965576172
64,-0.08398410677909851,0.3524075746536255,0.17892169952392578,0.443252744153142,70.06362915039062
65,-0.0846160501241684,0.3528144657611847,0.1786782294511795,0.4433742891997099,69.99488830566406
66,-0.08438740670681,0.3526352643966675,0.178791806101799,0.4434050116688013,70.02680206298828
67,-0.08423495292663574,0.3525250554084778,0.1788119673728943,0.4434154685586691,70.03089141845703
68,-0.08441630005836487,0.35270556807518005,0.17869946360588074,0.4436552822589874,69.99806213378906
69,-0.08441728353500366,0.35264289379119873,0.17860813438892365,0.44370285980403423,70.00106048583984
70,-0.0839170515537262,0.3522627055644989,0.17882491648197174,0.4438847713172436,70.05467224121094
71,-0.08414381742477417,0.35238224267959595,0.17872045934200287,0.4439480695873499,70.0277328491211
72,-0.08406288921833038,0.3523838520050049,0.17870546877384186,0.44406516291201115,70.02433776855469
73,-0.08446797728538513,0.3526032567024231,0.17874813079833984,0.44410563446581364,70.00888061523438
74,-0.08441700041294098,0.3526208996772766,0.17877037823200226,0.4443252719938755,70.01581573486328
