lam_nm,txx_re,txx_im,rxx_re,rxx_im,tyx_re,tyx_im,ryx_re,ryx_im,T,R,px_re,px_im,py_re,py_im,pz_re,pz_im,mx_re,mx_im,my_re,my_im,mz_re,mz_im,Qxx_re,Qxx_im,Qyy_re,Qyy_im,Qzz_re,Qzz_im,Qxy_re,Qxy_im,Qxz_re,Qxz_im,Qyz_re,Qyz_im,Tx_re,Tx_im,Ty_re,Ty_im,Tz_re,Tz_im,C_px,C_Qxz,E_up_re,E_up_im,E_dn_re,E_dn_im
1292.5,-0.5626047849655151,0.5980451703071594,-0.29814931750297546,-0.48645856976509094,0.0002772113657556474,0.0012295963242650032,0.0009548608213663101,0.0009498297586105764,0.6741837585470748,0.3255367695611465,1.020648898023758e-31,1.8622651926871674e-30,-6.730703623734453e-34,-9.14102667132441e-33,-5.0856417676586826e-33,-4.488049200483582e-34,-2.847293270683031e-24,5.549821141238586e-25,-6.171350054851209e-23,-4.693676730627731e-23,5.943134687975881e-23,-1.975785985241219e-23,-2.5295510095744187e-38,-2.355197620565546e-38,1.5420352893112931e-38,2.2609386938248162e-38,9.87516367757437e-39,9.426021160120214e-40,-4.020536146183955e-38,-1.2129665309331088e-37,-9.777822233470633e-37,9.457872114765677e-37,-2.5615501749451883e-39,-9.676094504309678e-39,-1.4976892997427208e-37,-1.730884280197397e-38,-9.94706346155217e-40,5.0460931775437e-40,3.120096347528007e-39,4.865840440251757e-39,1.3145717937812406e-12,2.7545581274123354e-13,-1.590785831965617,0.37053314613357563,-0.7936667711535985,-0.3396934458524523
1293.5,-0.5589844584465027,0.6004698872566223,-0.30171114206314087,-0.4854706823825836,0.00032244002795778215,0.001381919253617525,0.001037038629874587,0.0011080834083259106,0.6730297239551059,0.32671369999601585,1.0231156886043154e-31,1.862938457701549e-30,-5.177593878200973e-34,-9.972022951269094e-33,-4.797870153825344e-33,-4.991794371722334e-34,-2.981375125601637e-24,5.610241561060632e-25,-6.088554893875379e-23,-4.511746918164613e-23,5.85107339799345e-23,-1.9068934072096957e-23,-2.4873881725821667e-38,-2.3803103933230295e-38,1.524319662324554e-38,2.2860339481834936e-38,9.630685848332266e-39,9.427700305536647e-40,-3.8945706328220943e-38,-1.1990103342595428e-37,-9.651221888372681e-37,9.431867377796734e-37,-2.6143051820402376e-39,-1.0144132763899234e-38,-1.5002728530590927e-37,-1.656307178249071e-38,-1.0365852983032142e-39,5.3723017823141226e-40,3.1167351455922696e-39,4.770287926616165e-39,1.3114752491744233e-12,2.6980843631009675e-13,-1.5868180767033173,0.3715697438806596,-0.7971751958769867,-0.337560449713665
1294.5,-0.5554683208465576,0.6027727723121643,-0.30514976382255554,-0.48447948694229126,0.00042737697367556393,0.001562669058330357,0.0011441214010119438,0.0012777874944731593,0.67188269509065,0.32783969338348845,1.026591259566929e-31,1.863477351998706e-30,-4.814894395371447e-34,-1.1012294431593524e-32,-4.505752004942659e-33,-5.336649566982405e-34,-3.1367406211070684e-24,6.16383227273213e-25,-6.007408900925479e-23,-4.339943563341474e-23,5.755678852814834e-23,-1.843361403873789e-23,-2.4382396711025497e-38,-2.404065349605243e-38,1.5007821820451303e-38,2.309421307461248e-38,9.374575476423842e-39,9.464370344663926e-40,-3.781474307657511e-38,-1.1843194452085828e-37,-9.530452081933182e-37,9.40572564649879e-37,-2.8148632644213903e-39,-1.0679235747279226e-38,-1.5027240852387451e-37,-1.5849364758616595e-38,-1.0797143886812157e-39,5.803282065748235e-40,3.115717462158595e-39,4.6749642709264645e-39,1.3082084822038332e-12,2.6441770746117305e-13,-1.582882909267997,0.3725533810069763,-0.800475918308998,-0.3354144132583908
1295.5,-0.5519728660583496,0.6050076484680176,-0.30867165327072144,-0.48347237706184387,0.0005395692423917353,0.0017736144363880157,0.0012485532788559794,0.0014672518009319901,0.6707117364126055,0.3290274406278477,1.0301839393660453e-31,1.864336350154862e-30,-3.742711974106752e-34,-1.2049466269970414e-32,-4.229176011542797e-33,-5.431803931503391e-34,-3.30995569307736e-24,6.692434672596281e-25,-5.924611801174597e-23,-4.174185270005157e-23,5.664039938177141e-23,-1.7787394486906175e-23,-2.4020414942248e-38,-2.434785518806017e-38,1.4841819181935127e-38,2.3406299060957214e-38,9.178580937162847e-39,9.415626066599683e-40,-3.6705174569939876e-38,-1.1707463906868637e-37,-9.411868396917841e-37,9.378065260274033e-37,-3.000272099550462e-39,-1.1270460356242057e-38,-1.5052082778806196e-37,-1.5155262592703884e-38,-1.1243920048997567e-39,6.206079498114132e-40,3.119579181104985e-39,4.583310394598235e-39,1.3054005814962308e-12,2.591354183148445e-13,-1.579124375928172,0.37346445135431366,-0.8039224533462807,-0.3332624809819888
1296.5,-0.5485080480575562,0.6072380542755127,-0.31213173270225525,-0.48240676522254944,0.0006834350060671568,0.002029616851359606,0.0013342577731236815,0.0016732834046706557,0.6696037197721918,0.33014708581335356,1.0357048802034408e-31,1.865257264431228e-30,-2.6502485506680547e-34,-1.3188673510742648e-32,-3.950962797962799e-33,-6.049598756485362e-34,-3.506919131523946e-24,7.358810024836587e-25,-5.841910877402054e-23,-4.0092251247108385e-23,5.579288024878211e-23,-1.7198075913544916e-23,-2.360321073582389e-38,-2.459872746697447e-38,1.4652309371733037e-38,2.365749571048204e-38,8.950889101766022e-39,9.412254010240995e-40,-3.5673015800629035e-38,-1.1585324735689856e-37,-9.294451115963502e-37,9.350219700938201e-37,-3.201243519983122e-39,-1.1930165043716647e-38,-1.507619011896764e-37,-1.4474283468037319e-38,-1.1804390866524122e-39,6.660851665340409e-40,3.1102009688668384e-39,4.4929576860966036e-39,1.3027024223737741e-12,2.539671701396706e-13,-1.5754371613439875,0.3744309762877854,-0.8073175927663219,-0.3310435977792097
1297.5,-0.5451434850692749,0.6093558073043823,-0.31547287106513977,-0.48135149478912354,0.0008192483801394701,0.0022892768029123545,0.0014996347017586231,0.001932084676809609,0.668501831165239,0.33122837576924297,1.041328629521786e-31,1.8660359588585413e-30,-1.3546053378420463e-34,-1.4640197995802784e-32,-3.683882953621801e-33,-6.121001682709727e-34,-3.7360354531945765e-24,8.082343876852648e-25,-5.761106556124276e-23,-3.853420802158642e-23,5.491299462438273e-23,-1.664150549657793e-23,-2.317405032666721e-38,-2.487839847248402e-38,1.4461622966205828e-38,2.3945028195797823e-38,8.71243494461762e-39,9.333622912911003e-40,-3.472822832556903e-38,-1.1455951358178141e-37,-9.182382427538723e-37,9.322509605009436e-37,-3.477448720928751e-39,-1.2729801535712029e-38,-1.5098751299880131e-37,-1.3818810550598834e-38,-1.2339462216147459e-39,7.267426582656156e-40,3.1136090793445523e-39,4.405866976187919e-39,1.2998157210923323e-12,2.490308754491872e-13,-1.5717681820205935,0.3753244449369958,-0.8105064761696014,-0.3288499137808095
1298.5,-0.5417858958244324,0.6114254593849182,-0.3188542425632477,-0.48027485609054565,0.0010439824545755982,0.00261683645658195,0.0016773282550275326,0.002218584530055523,0.667380987030747,0.33233970094076887,1.0474613941345208e-31,1.8669620871566333e-30,-1.0337105154358281e-34,-1.6211531028975233e-32,-3.408679167884136e-33,-6.100619230033192e-34,-3.992901821074079e-24,9.476795150185449e-25,-5.681748460881565e-23,-3.707667169408899e-23,5.402391986962968e-23,-1.6087839762625341e-23,-2.2714843344139026e-38,-2.5184082244479845e-38,1.4224409362852975e-38,2.425561770349499e-38,8.490428486788792e-39,9.284588908865541e-40,-3.384131342125531e-38,-1.1328199197520383e-37,-9.07410621090352e-37,9.294654427657552e-37,-3.94138880951339e-39,-1.3604285084533402e-38,-1.5122101376576261e-37,-1.3180134749303396e-38,-1.294419735187657e-39,8.004534204885208e-40,3.116514620957185e-39,4.315335374670949e-39,1.2971463867997586e-12,2.442699090452323e-13,-1.5682040283225098,0.37617836331996257,-0.8137644380145136,-0.32663860551526974
1299.5,-0.5384721159934998,0.613521933555603,-0.3221297562122345,-0.4791288375854492,0.0012252170126885176,0.002980687189847231,0.0018546131905168295,0.0025612590834498405,0.6663717683091749,0.3333420224815164,1.0560364832519795e-31,1.8678989920966933e-30,1.60047271669159e-34,-1.7968369414198803e-32,-3.168030554111072e-33,-6.027584361622592e-34,-4.2966529016992526e-24,1.0286896368541173e-24,-5.602809311086711e-23,-3.557863076618788e-23,5.322587390223502e-23,-1.559839126491756e-23,-2.2403846763141997e-38,-2.5379652645037457e-38,1.4120529733920034e-38,2.4512197635863617e-38,8.283321608362698e-39,8.674564468415163e-40,-3.300065158209965e-38,-1.122100508951643e-37,-8.965498424886363e-37,9.267108749025656e-37,-4.22407337877886e-39,-1.46552535674346e-38,-1.5144349058431736e-37,-1.2545001301977317e-38,-1.3636501285941891e-39,8.734790771663908e-40,3.1229720227919537e-39,4.236211198876447e-39,1.294519102093413e-12,2.3958413505310846e-13,-1.5646933014591011,0.37714927606832394,-0.8169222952309698,-0.3243350039908376
1300.5,-0.5352233648300171,0.6155586242675781,-0.32538172602653503,-0.4779645502567291,0.0015159901231527328,0.0034409791696816683,0.0020834975875914097,0.002967091975733638,0.6653906087338587,0.3343365235311145,1.0649239781459377e-31,1.8688862378899123e-30,2.980157024790782e-34,-2.0150886010448551e-32,-2.9007394650455115e-33,-5.822680251252351e-34,-4.662443989725833e-24,1.1952280857999191e-24,-5.529442946015128e-23,-3.419883173037375e-23,5.242671514463086e-23,-1.509301965259313e-23,-2.1967594301390208e-38,-2.557774262279659e-38,1.388876889237669e-38,2.476628075294938e-38,8.078831832620974e-39,8.114689083870504e-40,-3.226373291901108e-38,-1.1119587225620997e-37,-8.862332168330037e-37,9.24114574436693e-37,-4.7714341458367764e-39,-1.5905402353434922e-38,-1.5166282990431583e-37,-1.1931077235069086e-38,-1.4489182294177956e-39,9.718092538997738e-40,3.126954818806893e-39,4.1501571043169654e-39,1.2919717892607386e-12,2.351534688374347e-13,-1.5612652370016953,0.37807119378415094,-0.8200344347749156,-0.3220387250664129
1301.5,-0.5320992469787598,0.6174198985099792,-0.32859286665916443,-0.4768647849559784,0.0018575178692117333,0.003954599145799875,0.002405964070931077,0.0034533676225692034,0.6643560289384747,0.33539100956144613,1.072130549755905e-31,1.8698164122571264e-30,4.312356783739955e-34,-2.273538202575925e-32,-2.6157813608668704e-33,-5.40402905675073e-34,-5.088609247697863e-24,1.3945146382234033e-24,-5.446265323624324e-23,-3.2822206932491486e-23,5.153759494639174e-23,-1.457214881745326e-23,-2.1545277471527324e-38,-2.577598059374779e-38,1.373642260914453e-38,2.503276437868739e-38,7.808839336442079e-39,7.432152535216789e-40,-3.14682558176133e-38,-1.1003717087227338e-37,-8.760864680351125e-37,9.210423282153518e-37,-5.458168046264191e-39,-1.7382739567794735e-38,-1.5187229838273738e-37,-1.1349300467121084e-38,-1.5284748641241508e-39,1.0920778968026205e-39,3.137937388218415e-39,4.064525806837919e-39,1.2893405467104226e-12,2.307089462643248e-13,-1.5578941246074927,0.3788042259131999,-0.8230159998557468,-0.31983951090030327
1302.5,-0.5288471579551697,0.6193801164627075,-0.3317752182483673,-0.47566595673561096,0.002317920560017228,0.004620314575731754,0.002813435858115554,0.004069535993039608,0.6633377652091186,0.3363573743854823,1.0824256084646416e-31,1.8708477709953288e-30,5.390573295726211e-34,-2.6025501988732153e-32,-2.334230684217624e-33,-4.206563883587332e-34,-5.642330592241453e-24,1.6706213491256205e-24,-5.372398419691637e-23,-3.150008052245418e-23,5.073750537813824e-23,-1.4134757578868154e-23,-2.1044335768856742e-38,-2.582150544391972e-38,1.350068630722361e-38,2.5249621854417723e-38,7.543663069008227e-39,5.718915888235386e-40,-3.0983974901370136e-38,-1.091777885348048e-37,-8.660550665708447e-37,9.183497884179355e-37,-6.392941927984194e-39,-1.9297969051808393e-38,-1.5208331756565247e-37,-1.075708804629355e-38,-1.6351497954037775e-39,1.2505157726187567e-39,3.163602374711358e-39,3.9773691456813606e-39,1.286880536074289e-12,2.2646058511894164e-13,-1.5545380167507425,0.37971234339952914,-0.8260671746497177,-0.31750132221825755
1303.5,-0.5257041454315186,0.6214148998260498,-0.3349074423313141,-0.4743572175502777,0.00290602701716125,0.005444780923426151,0.003312971442937851,0.004826062824577093,0.6625594168820315,0.3372120314331124,1.0954639799711495e-31,1.8720296078704244e-30,6.4559181063062926e-34,-3.009928257902656e-32,-2.013288521329187e-33,-2.8811918667011414e-34,-6.3281010091144875e-24,2.0189174645699672e-24,-5.298852558736347e-23,-3.017447093475197e-23,5.003872210676735e-23,-1.36687356562665e-23,-2.05212847571362e-38,-2.569262960925978e-38,1.327273618255183e-38,2.5360726114496175e-38,7.248541577889129e-39,3.319060426329822e-40,-3.0473742525090597e-38,-1.0861077894612187e-37,-8.561571556902301e-37,9.156979048735872e-37,-7.556242026450458e-39,-2.1668974077266199e-38,-1.522958427771088e-37,-1.0166077104402378e-38,-1.7634997178633004e-39,1.4437047067605668e-39,3.193144393374749e-39,3.8856952377664824e-39,1.2846558096248944e-12,2.2232058910999603e-13,-1.5513343673204776,0.38077019385428723,-0.8290957710400461,-0.31505138579368736
1304.5,-0.5226619243621826,0.6231977939605713,-0.3380375802516937,-0.47316983342170715,0.0038052480667829514,0.006536472123116255,0.004065899644047022,0.005827443674206734,0.6616081829559687,0.3382095875624379,1.105071647220982e-31,1.8730770230877566e-30,4.593113346702233e-34,-3.558120086005104e-32,-1.6262406412983794e-33,-4.4496500607799766e-35,-7.21997036440424e-24,2.580341751325506e-24,-5.225642990110719e-23,-2.901249594218828e-23,4.9138754657667476e-23,-1.314183147862634e-23,-1.9801821039048484e-38,-2.5407083924925746e-38,1.2953969173993038e-38,2.5388485606194076e-38,6.84785281178885e-39,1.8594422578782067e-41,-3.004867559126816e-38,-1.0783063349792724e-37,-8.469969691306396e-37,9.129085243928433e-37,-9.430217551521285e-39,-2.475068963313425e-38,-1.525049223979258e-37,-9.613108704339268e-39,-1.912169439789014e-39,1.7176787552537964e-39,3.24032258181395e-39,3.778336826705877e-39,1.282226841105724e-12,2.1838474781513132e-13,-1.5481504506552135,0.38152250009968314,-0.8320002592775813,-0.3127708276176786
1305.5,-0.5198014378547668,0.6247138381004333,-0.34133413434028625,-0.4721044600009918,0.004988125525414944,0.007877225056290627,0.005058114416897297,0.007062709890305996,0.6605478463809022,0.3394670788111097,1.110634498254431e-31,1.8744786504773754e-30,-1.6232431723661966e-35,-4.2547658745432086e-32,-1.1321179110274123e-33,3.1094390768247306e-34,-8.337948793418178e-24,3.310673541904839e-24,-5.130137151335006e-23,-2.777582299215194e-23,4.8050324357483585e-23,-1.2469151529932326e-23,-1.9018429682010957e-38,-2.5048630441251434e-38,1.259484035317585e-38,2.539450533054079e-38,6.423587558079572e-39,-3.458705050189862e-40,-2.9443082281193434e-38,-1.0677339533154974e-37,-8.376451262442945e-37,9.090836307146757e-37,-1.1865587737424697e-38,-2.862651924442818e-38,-1.5272568078881054e-37,-9.104552107562248e-39,-2.0862943864700722e-39,2.0707771405327337e-39,3.314533538278677e-39,3.656480615738938e-39,1.280254604337429e-12,2.1419774513558265e-13,-1.5452388007781497,0.38192120989241846,-0.8350567315640149,-0.3106732964918142
1306.5,-0.5193123817443848,0.6272375583648682,-0.34600338339805603,-0.46993014216423035,0.006744194310158491,0.010142459534108639,0.006521423347294331,0.009143921546638012,0.6632606580988412,0.3406788201011216,1.1246308240113195e-31,1.8799615789937277e-30,1.1543147076551347e-34,-5.373154644363335e-32,-5.2353045261259515e-34,1.0065112818277435e-33,-1.0197818932279855e-23,4.31617344376793e-24,-5.143998546243872e-23,-2.84310563821947e-23,4.768859867877864e-23,-9.98643195247209e-24,-1.9120053602256924e-38,-2.3623470406669083e-38,1.2870134629084693e-38,2.499449856467854e-38,6.249921182216116e-39,-1.3710190138719757e-39,-2.5310031549552275e-38,-1.080221252222462e-37,-8.370031165724713e-37,9.097796790597686e-37,-1.5192416456318042e-38,-3.5057664680688106e-38,-1.5323821471254342e-37,-8.549013718567502e-39,-2.421685536378426e-39,2.5923350822697138e-39,3.431404926273344e-39,3.48712483931516e-39,1.283904156205315e-12,2.1324257227721706e-13,-1.5455057559165526,0.3831784088404451,-0.8398126138278688,-0.30807159936297757
1307.5,-0.51285719871521,0.6293020844459534,-0.34653398394584656,-0.4689435064792633,0.011111278086900711,0.012535498477518559,0.010315966792404652,0.011450333520770073,0.6593242189848385,0.340231343607046,1.1548929472637639e-31,1.8754917040419587e-30,-7.860502523482173e-33,-7.141289990006287e-32,7.446173257504343e-34,1.7163871406312167e-33,-1.2455155782667808e-23,7.447676454988531e-24,-5.034944038309015e-23,-2.531681389016152e-23,4.686542443326167e-23,-1.1748477691767215e-23,-1.3981493955343868e-38,-2.124340163020953e-38,9.978937177694101e-39,2.3740786320199983e-38,4.002564967185244e-39,-2.497386661093831e-39,-3.238689476326061e-38,-1.0851441180087291e-37,-8.186651318074933e-37,9.06034508912524e-37,-2.5823450395665215e-38,-4.299196817150931e-38,-1.5304394486058732e-37,-7.875039271142894e-39,-2.527584973255525e-39,3.739180327402465e-39,3.596006777412868e-39,3.2213357874379753e-39,1.274172030974419e-12,2.0710434147011512e-13,-1.5380794896765246,0.3850871380260326,-0.8400595981444418,-0.3050575913781727
1308.5,-0.5096713304519653,0.6308226585388184,-0.349356085062027,-0.46780696511268616,0.019187800586223602,0.01565132662653923,0.017411408945918083,0.01457837875932455,0.6583152273271664,0.3414087170665405,1.1628638962445256e-31,1.8760833065722043e-30,-2.51511031369983e-32,-1.0008128207988324e-31,3.245892811595568e-33,2.9989185858806798e-33,-1.560080670115044e-23,1.318464232890993e-23,-4.9573041530822274e-23,-2.4181712592284302e-23,4.5575008804624126e-23,-1.0557820887249825e-23,-7.477171187351265e-39,-1.821937060467313e-38,6.5900691134085e-39,2.2317286283006152e-38,8.87102794428643e-40,-4.0979114542601965e-39,-3.5729745452643906e-38,-1.0862500033914146e-37,-8.097156883777773e-37,9.028942199423736e-37,-4.5346438239793126e-38,-5.414479845830909e-38,-1.5320663110134723e-37,-7.359139809474696e-39,-2.450187943286788e-39,5.662606657388479e-39,3.85257538944056e-39,2.6949954233513368e-39,1.2711463891458229e-12,2.033562874589507e-13,-1.5347242661169094,0.3856172113671028,-0.8425651058051047,-0.3028624875722418
