it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.38345984440474284,0.029265955090522766,0.0992196962237358,0.4237536790662339,0.16517642690312295,0.47877272963523865,0.12405155208848771,0.32731213314192636,45.0,90.0,0.8737070560455322
19,0.37542957280363354,0.00975646823644638,0.12091343700885773,0.4031192503430568,0.1645269538497641,0.4562439024448395,0.13601553351396606,0.32402791792438146,45.0,90.0,0.8813930153846741
29,0.37948818328801454,0.0007572400500066578,0.14330209350446238,0.3997612733433907,0.15134177301522522,0.43614181876182556,0.14503578025670277,0.32413423203286673,45.0,90.0,0.8872811794281006
39,0.3846001646348408,0.07134655117988586,0.18966961801052093,0.38745017316078967,0.11472101017300572,0.3156607747077942,0.1691778362506912,0.33150094286316917,60.0,90.0,0.9298373460769653
49,0.3737552978453182,0.04224429279565811,0.21301457434892654,0.3719728086183734,0.10004722016275905,0.25510072708129883,0.20793740593251728,0.3182600388924281,60.0,90.0,0.9327711462974548
59,0.3676530576887585,0.211541086435318,0.27908427119255064,0.3650029095903686,0.07660793608409308,0.16437765955924988,0.24584909209183284,0.30988989273707074,60.0,90.0,0.967057466506958
69,0.36134462697165354,0.27991044521331787,0.28793795108795167,0.36322043246853714,0.06620285305238906,0.13369473814964294,0.29381326621487025,0.27863923566682,60.0,0.0,0.9851796627044678
79,0.3630397944223313,0.2642553150653839,0.28119270205497743,0.3645839037884054,0.06103999613385115,0.12588268518447876,0.3094870476495652,0.26643313680376324,60.0,0.0,0.9846262335777283
