CQe,Cm,Cp,F,Qxx_im,Qxx_re,Qxy_im,Qxy_re,Qxz_im,Qxz_re,Qyy_im,Qyy_re,Qyz_im,Qyz_re,Qzz_im,Qzz_re,S_Qxz,S_px,Tx_im,Tx_re,beta,it,lr,mx_im,mx_re,my_im,my_re,mz_im,mz_re,px_im,px_re,py_im,py_re,pz_im,pz_re,t
1.6761129444316194e-14,1.9951103998322348e-14,4.222551802438812e-13,-1.2797753691260316,1.2645110190800852e-39,5.0253579675416746e-40,1.1011053088453236e-39,-5.579840663740947e-41,2.500711611083806e-37,-2.6955102590077454e-37,-2.6613141653674403e-39,-2.2003233616829034e-40,2.0771850159707817e-40,-2.3395222169565592e-40,1.396804595669057e-39,-2.8250852509481986e-40,0.05540589730250494,1.3958708742684693,6.082163205693196e-41,-5.307881566618116e-38,316.22776601683796,100,0.001339745962155613,2.783233385952147e-26,4.120021614184947e-26,5.405733169326305e-23,4.93728353609553e-23,-1.1050034598140455e-26,1.445012547445252e-25,1.1234643658431115e-30,-5.843175393734249e-35,-2.270513537006948e-34,-8.448331503673959e-35,-2.5187836821267605e-33,2.5046691416906498e-33,350.43550157546997
,,,-1.2796690938461894,,,,,,,,,,,,,0.05541986543863818,1.395815706002785,,,334.96543915782763,101,0.0012118288733803473,,,,,,,,,,,,,353.6084244251251
,,,-1.2795397127840513,,,,,,,,,,,,,0.055423219880372854,1.3960924345908068,,,354.81338923357566,102,0.0010899347581163222,,,,,,,,,,,,,356.7924211025238
,,,-1.2794323443898166,,,,,,,,,,,,,0.055430332337381816,1.3962130832830544,,,375.83740428844425,103,0.000974147156501396,,,,,,,,,,,,,360.18919348716736
,,,-1.2793299577737047,,,,,,,,,,,,,0.055437621089126504,1.3963154126354056,,,398.10717055349727,104,0.0008645454235739902,,,,,,,,,,,,,363.51812052726746
,,,-1.279239723169682,,,,,,,,,,,,,0.05543720720219599,1.3965778539014246,,,421.69650342858216,105,0.0007612046748871326,,,,,,,,,,,,,366.7944643497467
,,,-1.279156666277105,,,,,,,,,,,,,0.05544104334014468,1.3967132143925278,,,446.6835921509629,106,0.0006641957350279826,,,,,,,,,,,,,370.121652841568
,,,-1.2790784461404547,,,,,,,,,,,,,0.05544306752686025,1.3968807327038424,,,473.15125896148055,107,0.0005735850890782169,,,,,,,,,,,,,373.5559697151184
,,,-1.2790146098708102,,,,,,,,,,,,,0.05544892049509049,1.3969116193804516,,,501.1872336272723,108,0.0004894348370484647,,,,,,,,,,,,,376.9742865562439
,,,-1.2789665123940217,,,,,,,,,,,,,0.05545102826884973,1.3969928979537112,,,530.8844442309882,109,0.0004118026513180706,,,,,,,,,,,,,380.41526103019714
