it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9,0.30003279886607614,0.0055723367258906364,0.11356919165700674,0.3110552144408064,0.2595317664423159,0.5815197229385376,0.19615064348493302,0.244284749740646,45.0,90.0,0.8183003664016724
19,0.32713250691692036,0.014874238520860672,0.15219738259911536,0.32639234837739084,0.22483381176633493,0.5451245307922363,0.17406053539542926,0.27397312223911285,45.0,90.0,0.8842141628265381
29,0.3327099879582723,0.022811099886894226,0.16391398906707763,0.32713878754974357,0.21006041601122843,0.5047213435173035,0.17699999841196196,0.2802295589021274,45.0,90.0,0.8916528224945068
39,0.34951085348924,0.07140704989433289,0.17751220762729644,0.3151733636760008,0.13355031509750656,0.29638099670410156,0.19784218676033474,0.31909661314317156,60.0,90.0,0.9754507541656494
