iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,-4.125752925872803,0.7134789824485779,0.0003656244371086359,0.0005124529889490822,0.02,1.0,1.8850948810577393
1,-1.7042964696884155,0.7630463242530823,0.04336266592144966,0.056828353067343504,0.019997806834748454,1.0471285480508996,3.6439058780670166
2,-1.0589019060134888,0.87209552526474,0.1379384845495224,0.15816900850109347,0.019991228300988585,1.096478196143185,5.374637603759766
3,-0.6193164587020874,1.0347437858581543,0.2800500988960266,0.27064680428450144,0.019980267284282715,1.1481536214968828,7.185605764389038
4,-0.24778112769126892,1.2633812427520752,0.48222044110298157,0.3816903597936592,0.019964928592495042,1.202264434617413,8.93766736984253
5,0.10015808045864105,1.5849469900131226,0.770870566368103,0.48636993617132535,0.019945218953682734,1.2589254117941673,10.6561758518219
6,0.4463725686073303,2.0469305515289307,1.1929196119308472,0.5827846045090426,0.01992114701314478,1.318256738556407,12.364525079727173
7,0.8057969808578491,2.733759880065918,1.832930564880371,0.670479722174979,0.019892723329629883,1.3803842646028848,14.073440074920654
8,1.1886746883392334,3.7927205562591553,2.8413119316101074,0.7491487678733197,0.01985996037070505,1.4454397707459274,15.753974676132202
9,1.6001826524734497,5.475442409515381,4.482102394104004,0.8185826932110654,0.019822872507286888,1.5135612484362082,17.45611596107483
10,2.032923936843872,8.146599769592285,7.1581196784973145,0.8786634769041416,0.019781476007338056,1.5848931924611134,19.150172472000122
11,2.4426488876342773,11.935097694396973,11.087453842163086,0.9289788928470398,0.019735789028731604,1.6595869074375607,20.89241051673889
12,2.7222964763641357,15.457237243652344,14.976997375488281,0.9689310670079644,0.01968583161128631,1.7378008287493754,22.613667726516724
13,2.7677927017211914,15.939383506774902,15.907524108886719,0.9980012151739972,0.019631625667976584,1.8197008586099834,24.345357656478882
14,2.6285593509674072,13.737709999084473,13.970865249633789,0.983311323501856,0.01957319497532067,1.9054607179632472,26.106450080871582
15,2.431931972503662,11.222384452819824,11.541546821594238,0.9723466556338676,0.019510565162951538,1.9952623149688797,27.84701108932495
16,2.247934341430664,9.3058443069458,9.633302688598633,0.9660076723176821,0.019443763702374814,2.089296130854039,29.575769662857056
17,2.0949301719665527,7.969778537750244,8.282987594604492,0.9621864631236158,0.019372819894918916,2.1877616239495525,31.31723403930664
18,1.9726377725601196,7.042990207672119,7.33929443359375,0.9596276960130754,0.019297764858882512,2.290867652767773,33.04585814476013
