theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.3354162573814392,0.10670995712280273,0.2865737974643707,0.27129995822906494
0.0,45.0,0.3354162573814392,0.10670995712280273,0.2865737974643707,0.27129995822906494
0.0,90.0,0.3354162573814392,0.10670995712280273,0.2865737974643707,0.27129995822906494
15.0,0.0,0.35216328501701355,0.07882826030254364,0.2832585573196411,0.2857499122619629
15.0,45.0,0.34679222106933594,0.09183016419410706,0.2806932330131531,0.2806844115257263
15.0,90.0,0.3404519557952881,0.10483428835868835,0.27929919958114624,0.27541452646255493
30.0,0.0,0.34933847188949585,0.019779637455940247,0.3152836859226227,0.31559818983078003
30.0,45.0,0.36131224036216736,0.05439143255352974,0.27610331773757935,0.3081930875778198
30.0,90.0,0.35548877716064453,0.09836317598819733,0.25525951385498047,0.2908884286880493
45.0,0.0,0.2768199145793915,0.014202145859599113,0.38802146911621094,0.3209564983844757
45.0,45.0,0.34414181113243103,0.018893271684646606,0.2888634502887726,0.3481014370918274
45.0,90.0,0.36448729038238525,0.09130054712295532,0.20365551114082336,0.34055665135383606
60.0,0.0,0.2764988839626312,0.041391707956790924,0.3830757737159729,0.2990337014198303
60.0,45.0,0.3128165006637573,0.00592360645532608,0.300686776638031,0.3805731534957886
60.0,90.0,0.23189681768417358,0.09554553031921387,0.20653899013996124,0.4660186171531677
75.0,0.0,0.480614572763443,0.03043939545750618,0.2575911581516266,0.23135477304458618
75.0,45.0,0.3921353220939636,0.004065799526870251,0.2602039575576782,0.34359484910964966
75.0,90.0,0.4860527515411377,0.0037572532892227173,0.32066863775253296,0.18952134251594543
80.0,0.0,0.6137294769287109,0.017631283029913902,0.1871350109577179,0.18150413036346436
80.0,45.0,0.4906435012817383,0.0027837087400257587,0.21696563065052032,0.28960710763931274
80.0,90.0,0.6322757005691528,0.0004411984991747886,0.24048928916454315,0.12679387629032135
