iteration,F_co,S_ED,S_MD,balance,learning_rate,projection_beta,elapsed_time_s
0,-4.075183868408203,0.6128957867622375,0.00047092713066376746,0.0007683641180677381,0.02,1.0,1.7893013954162598
1,-2.12953519821167,0.6220228672027588,0.022724948823451996,0.03653394436382977,0.019997806834748454,1.0471285480508996,3.555044651031494
2,-1.5724639892578125,0.6410849690437317,0.06718301773071289,0.1047958086286456,0.019991228300988585,1.096478196143185,5.365885972976685
3,-1.2385529279708862,0.6663742661476135,0.1260342001914978,0.18913425471833856,0.019980267284282715,1.1481536214968828,7.059412717819214
4,-0.9964185953140259,0.6961501240730286,0.19580277800559998,0.28126516283544944,0.019964928592495042,1.202264434617413,8.786014556884766
5,-0.8038740158081055,0.729581356048584,0.27459344267845154,0.37637124414098866,0.019945218953682734,1.2589254117941673,10.458085775375366
6,-0.6428223848342896,0.7659072875976562,0.3609735369682312,0.47130187009969443,0.01992114701314478,1.318256738556407,12.158288955688477
7,-0.5035192370414734,0.8047067523002625,0.45395320653915405,0.5641225269217142,0.019892723329629883,1.3803842646028848,13.82476282119751
8,-0.380894273519516,0.8453271389007568,0.5522485971450806,0.653295714440871,0.01985996037070505,1.4454397707459274,15.497642278671265
9,-0.2713550627231598,0.8873941898345947,0.6549187302589417,0.738024586773863,0.019822872507286888,1.5135612484362082,17.20651149749756
10,-0.17309331893920898,0.9301980137825012,0.76046222448349,0.8175272503435851,0.019781476007338056,1.5848931924611134,18.871919870376587
11,-0.0849391296505928,0.9730069041252136,0.867175281047821,0.8912324027408293,0.019735789028731604,1.6595869074375607,20.552409648895264
12,-0.005718012806028128,1.0153039693832397,0.9737272262573242,0.959049955106419,0.01968583161128631,1.7378008287493754,22.371095418930054
13,0.06485458463430405,1.0561549663543701,1.077964186668396,0.9797681401806025,0.019631625667976584,1.8197008586099834,24.12754201889038
14,0.1273178905248642,1.0948807001113892,1.1782029867172241,0.9292801940360704,0.01957319497532067,1.9054607179632472,25.816354513168335
15,0.18175667524337769,1.1305617094039917,1.2722649574279785,0.8886212756253666,0.019510565162951538,1.9952623149688797,27.591782093048096
16,0.22871899604797363,1.1627203226089478,1.3589000701904297,0.8556334259701334,0.019443763702374814,2.089296130854039,29.32576084136963
