it,Rc_mean,Rc_min,Rc_tail25,Rc_omega,co_mean,co_max,T_mean,A_mean,theta_worst,phi_worst,binarity
9.0,0.39335515669413973,0.10020986199378967,0.2107001483440399,0.3892853209280277,0.08988249340715508,0.2581813335418701,0.2025029513807524,0.31425937407073523,60.0,90.0,0.899379312992096
19.0,0.40672172393117634,0.04695791006088257,0.2020839810371399,0.40654356704272887,0.09566963030513198,0.284546434879303,0.17259354339469046,0.32501507656914846,45.0,90.0,0.8999038338661194
29.0,0.40245909137385233,0.09051820635795593,0.23154368698596955,0.39406056863348804,0.07530480133607939,0.22406120598316193,0.18169339107615606,0.3405426981903258,60.0,90.0,0.9366892576217651
39,0.3975460490300542,0.08053184300661087,0.27450860291719437,0.3844408914068833,0.05665312253958767,0.13962101936340332,0.22011662451993852,0.325684177733603,60.0,90.0,0.985102653503418
