it,L,batch_Rc_mean,batch_Rc_min,batch_co_mean,batch_A_mean
0.0,-0.038106230722905046,0.34421226382255554,0.2749958038330078,0.03932441277429462,0.3555592238903046
1.0,0.11742887048808624,0.25272363871335984,0.04494880884885788,0.12310690805315971,0.33862610459327697
2.0,0.10629381245562035,0.27418599724769593,0.044424206018447876,0.08755501377163455,0.36173946857452394
3.0,0.10852319657188665,0.2654208667576313,0.04487935081124306,0.09391522407531738,0.3424361824989319
4.0,0.10971534626210025,0.26231973990797997,0.046943049877882004,0.10556236654520035,0.34046635031700134
5.0,0.15569995725975955,0.21903422474861145,0.05099743604660034,0.09463689215481282,0.373422771692276
6.0,0.15828077107121544,0.21070809662342072,0.05760710686445236,0.1235274363309145,0.37495245337486266
7.0,-0.029500894823038564,0.3265242874622345,0.28270432353019714,0.08918830491602421,0.32239067554473877
8.0,0.0774400953018064,0.2973655492067337,0.07560338079929352,0.08392140723299235,0.3670992136001587
9.0,0.06554151106218559,0.3078810811042786,0.08703908324241638,0.0694399040658027,0.3664150059223175
10.0,0.11119116507480077,0.2504211008548737,0.0998772382736206,0.12185878567397594,0.3836564183235168
11.0,-0.012479167710459552,0.32746599316596986,0.25831469893455505,0.13492637223098428,0.3635775029659271
12.0,0.0753466049913954,0.2686078414320946,0.12211122363805771,0.1510661154985428,0.3367023468017578
13.0,0.1718643279301051,0.19143017530441284,0.0845285952091217,0.18726498186588286,0.42106064558029177
14.0,0.11805831004012396,0.22148409187793733,0.13713763654232025,0.11171390023082495,0.3417435705661774
15.0,0.08938137091763909,0.3009313642978668,0.07033926248550415,0.13493654709309338,0.41602545976638794
16.0,0.02021313824019166,0.3347045212984085,0.14636187255382538,0.11331054493784905,0.31107029020786287
17.0,-0.011052279451503118,0.38379241824150084,0.1502929925918579,0.07563627129420639,0.34979819059371947
18.0,-0.029306656618754215,0.3637177437543869,0.2415962666273117,0.12400873736478388,0.34347220659255984
19.0,-0.1048109869411544,0.43905646800994874,0.28426051139831543,0.08839438650757074,0.3046345829963684
20.0,0.14321492659405138,0.2626637101173401,0.04729166626930237,0.18935934212058783,0.40427842140197756
21.0,0.07995814182767293,0.3220182880759239,0.04713716357946396,0.15414045229554177,0.34991183280944826
22.0,0.09227976400624674,0.2973217643797398,0.04857369139790535,0.1413133330643177,0.34242771863937377
23.0,0.03208358053269482,0.32195229530334474,0.15687081217765808,0.1035057356581092,0.3757809937000275
24.0,0.0715759829097269,0.27966201305389404,0.10596346855163574,0.14599950909614562,0.3872782111167908
25.0,0.040574504495418696,0.3212724432349205,0.11151479929685593,0.12237917706370353,0.3832558155059814
26.0,-0.0721013063226289,0.38351125717163087,0.2848251760005951,0.10052417842671275,0.3507448673248291
27.0,0.012245229754784596,0.3591729462146759,0.12688034772872925,0.08917267018696293,0.4236299216747284
28.0,0.10584181380578145,0.24713477194309236,0.09755567461252213,0.10587953813374043,0.3730214834213257
29.0,-0.0669774454090098,0.35615702271461486,0.3132678270339966,0.10227263420820236,0.3464350700378418
30,-0.10744797669377693,0.4008016049861908,0.31886428594589233,0.0876620459370315,0.35349745750427247
31,-0.15448562185366035,0.4518351018428802,0.3347722291946411,0.05135521218180657,0.3519039869308472
32,-0.03534872008454921,0.35198583006858825,0.21457406878471375,0.09661131277680397,0.37642804980278016
33,0.076908334738296,0.296734057366848,0.06164389103651047,0.11913399677723646,0.3957258999347687
34,0.04545903327047899,0.3362488366663456,0.05987219884991646,0.08432503938674926,0.37305412590503695
35,-0.09981337519832362,0.3735314726829529,0.33059871196746826,0.10150422528386116,0.3169759690761566
36,-0.1385615247758386,0.4147979259490967,0.33325955271720886,0.051641996623948215,0.3038755178451538
37,0.06095503243877452,0.2975316882133484,0.06374567747116089,0.08022756651043891,0.3638645768165588
38,-0.05930232428881023,0.35383150577545164,0.2738845944404602,0.09690165184438229,0.361491322517395
39,-0.12002710071366363,0.39642194509506223,0.33611711859703064,0.0915770755149424,0.3161048650741577
40,-0.1282951418695746,0.4047298073768616,0.33575958013534546,0.06268710508011281,0.3176000416278839
41,-0.12711156802856807,0.4040075659751892,0.3348655104637146,0.04778305552899838,0.3353015661239624
42,0.018760256758190593,0.3329429805278778,0.09450468420982361,0.09626086596399545,0.33396926820278167
43,-0.10246082205846772,0.3853045582771301,0.3077702820301056,0.09281931391451508,0.32814096212387084
44,0.042852162902746176,0.287891711294651,0.10747934132814407,0.09367991387844085,0.35342562198638916
