theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.30343741178512573,0.12093299627304077,0.3078742027282715,0.26775532960891724
0.0,45.0,0.30343741178512573,0.12093299627304077,0.3078742027282715,0.26775532960891724
0.0,90.0,0.30343741178512573,0.12093299627304077,0.3078742027282715,0.26775532960891724
15.0,0.0,0.32634949684143066,0.09628456085920334,0.2949609160423279,0.2824050188064575
15.0,45.0,0.3179238438606262,0.10802768170833588,0.297752320766449,0.27629613876342773
15.0,90.0,0.30948328971862793,0.1192423403263092,0.3010717034339905,0.2702026963233948
30.0,0.0,0.35090774297714233,0.03435719013214111,0.29953742027282715,0.315197616815567
30.0,45.0,0.3442477285861969,0.07296295464038849,0.28179121017456055,0.30099809169769287
30.0,90.0,0.32814091444015503,0.1129496693611145,0.28025349974632263,0.27865588665008545
45.0,0.0,0.30099737644195557,0.009737242944538593,0.3680778741836548,0.32118743658065796
45.0,45.0,0.34477704763412476,0.034059010446071625,0.2848121225833893,0.33635184168815613
45.0,90.0,0.3568999171257019,0.09982652962207794,0.2420046180486679,0.30126893520355225
60.0,0.0,0.2953241467475891,0.0248732753098011,0.3870832026004791,0.2927193343639374
60.0,45.0,0.32371991872787476,0.012828933075070381,0.2991987466812134,0.36425238847732544
60.0,90.0,0.37203267216682434,0.08395194262266159,0.18579751253128052,0.35821783542633057
75.0,0.0,0.47629019618034363,0.019546102732419968,0.2883945405483246,0.2157692313194275
75.0,45.0,0.3876368999481201,0.0053516956977546215,0.2719646096229553,0.33504676818847656
75.0,90.0,0.3907591998577118,0.04875905066728592,0.19388538599014282,0.36659637093544006
80.0,0.0,0.6026499271392822,0.011836482211947441,0.22015994787216187,0.16535359621047974
80.0,45.0,0.47659218311309814,0.003316928632557392,0.23301264643669128,0.28707820177078247
80.0,90.0,0.5052989721298218,0.02502186968922615,0.1906869113445282,0.278992235660553
