theta,phi,R_cross,R_co,T_tot,A
0.0,0.0,0.0027712073642760515,0.0010075867176055908,0.7065238356590271,0.2896973490715027
0.0,45.0,0.0027712073642760515,0.0010075867176055908,0.7065238356590271,0.2896973490715027
0.0,90.0,0.0027712073642760515,0.0010075867176055908,0.7065238356590271,0.2896973490715027
15.0,0.0,0.019953962415456772,0.04957916587591171,0.5434787273406982,0.38698816299438477
15.0,45.0,0.020687179639935493,0.011027473025023937,0.570122241973877,0.3981631398200989
15.0,90.0,0.017511188983917236,0.00498683238402009,0.6123924255371094,0.36510953307151794
30.0,0.0,0.06222599372267723,0.17732006311416626,0.39297258853912354,0.36748138070106506
30.0,45.0,0.09868943691253662,0.07422459870576859,0.36166322231292725,0.46542274951934814
30.0,90.0,0.13904650509357452,0.08170534670352936,0.3788471221923828,0.4004010558128357
45.0,0.0,0.08364254236221313,0.2818392515182495,0.2956431806087494,0.3388749957084656
45.0,45.0,0.13471460342407227,0.13313207030296326,0.24689756333827972,0.48525571823120117
45.0,90.0,0.21929478645324707,0.17201875150203705,0.25692299008369446,0.35176345705986023
60.0,0.0,0.13391920924186707,0.343916118144989,0.2083972841501236,0.31376737356185913
60.0,45.0,0.16506753861904144,0.127279132604599,0.20334792137145996,0.5043054819107056
60.0,90.0,0.3344007730484009,0.2003864347934723,0.17230282723903656,0.2929099202156067
75.0,0.0,0.3408753573894501,0.2743014097213745,0.1170869916677475,0.2677362263202667
75.0,45.0,0.3464379906654358,0.06952789425849915,0.15419521927833557,0.4298388957977295
75.0,90.0,0.5940974950790405,0.11895252764225006,0.08931344747543335,0.1976364254951477
80.0,0.0,0.5038279294967651,0.18586745858192444,0.0835655927658081,0.2267390489578247
80.0,45.0,0.49242764711380005,0.04198652133345604,0.1214975044131279,0.3440883755683899
80.0,90.0,0.7243324518203735,0.06800902634859085,0.061084602028131485,0.1465739905834198
