z_from_aSi_bottom_nm,z_over_h,Ux,Uy,Uz,Utot,note: U = ∫∫|E_c/E_inc|² dx dy [m²] at the cell centre
2.990,0.0050,8.048981e-13,3.403926e-13,6.156963e-13,1.760987e-12
9.867,0.0164,7.715243e-13,3.271050e-13,4.741309e-13,1.572760e-12
18.807,0.0313,7.409813e-13,3.165067e-13,3.696282e-13,1.427116e-12
30.262,0.0504,7.122071e-13,3.092888e-13,2.916069e-13,1.313103e-12
43.065,0.0718,6.862381e-13,3.057369e-13,2.420404e-13,1.234015e-12
55.868,0.0931,6.630174e-13,3.047180e-13,2.135755e-13,1.181311e-12
68.671,0.1145,6.414424e-13,3.049753e-13,1.977473e-13,1.144165e-12
81.474,0.1358,6.217375e-13,3.058237e-13,1.897541e-13,1.117315e-12
94.277,0.1571,6.047467e-13,3.068646e-13,1.865248e-13,1.098136e-12
107.080,0.1785,5.915567e-13,3.078539e-13,1.859265e-13,1.085337e-12
119.884,0.1998,5.832597e-13,3.086351e-13,1.864018e-13,1.078297e-12
132.687,0.2211,5.807863e-13,3.091017e-13,1.867901e-13,1.076678e-12
145.490,0.2425,5.847875e-13,3.091758e-13,1.862365e-13,1.080200e-12
158.293,0.2638,5.955539e-13,3.087941e-13,1.841416e-13,1.088490e-12
171.096,0.2852,6.129715e-13,3.079004e-13,1.801313e-13,1.101003e-12
183.899,0.3065,6.365114e-13,3.064407e-13,1.740344e-13,1.116986e-12
196.702,0.3278,6.652516e-13,3.043608e-13,1.658615e-13,1.135474e-12
209.505,0.3492,6.979286e-13,3.016067e-13,1.557817e-13,1.155317e-12
222.308,0.3705,7.330120e-13,2.981260e-13,1.440968e-13,1.175235e-12
235.111,0.3919,7.688026e-13,2.938700e-13,1.312107e-13,1.193883e-12
247.915,0.4132,8.035400e-13,2.887975e-13,1.175972e-13,1.209935e-12
260.718,0.4345,8.355156e-13,2.828787e-13,1.037657e-13,1.222160e-12
273.521,0.4559,8.631867e-13,2.760983e-13,9.022658e-14,1.229512e-12
286.324,0.4772,8.852776e-13,2.684595e-13,7.745904e-14,1.231196e-12
299.127,0.4985,9.008641e-13,2.599865e-13,6.588228e-14,1.226733e-12
311.930,0.5199,9.094371e-13,2.507264e-13,5.583090e-14,1.215994e-12
324.733,0.5412,9.109385e-13,2.407497e-13,4.753752e-14,1.199226e-12
337.536,0.5626,9.057659e-13,2.301501e-13,4.112237e-14,1.177038e-12
350.339,0.5839,8.947487e-13,2.190422e-13,3.658979e-14,1.150381e-12
363.143,0.6052,8.790949e-13,2.075582e-13,3.383314e-14,1.120486e-12
375.946,0.6266,8.603116e-13,1.958446e-13,3.264646e-14,1.088803e-12
388.749,0.6479,8.401043e-13,1.840554e-13,3.274209e-14,1.056902e-12
401.552,0.6693,8.202626e-13,1.723474e-13,3.377350e-14,1.026383e-12
414.355,0.6906,8.025384e-13,1.608735e-13,3.536139e-14,9.987733e-13
427.158,0.7119,7.885248e-13,1.497763e-13,3.712131e-14,9.754224e-13
439.961,0.7333,7.795434e-13,1.391828e-13,3.869121e-14,9.574174e-13
452.764,0.7546,7.765477e-13,1.291980e-13,3.975738e-14,9.455031e-13
465.567,0.7759,7.800482e-13,1.199014e-13,4.007700e-14,9.400266e-13
478.370,0.7973,7.900657e-13,1.113436e-13,3.949648e-14,9.409057e-13
491.174,0.8186,8.061126e-13,1.035436e-13,3.796519e-14,9.476214e-13
503.977,0.8400,8.272071e-13,9.648838e-14,3.554437e-14,9.592399e-13
516.780,0.8613,8.519143e-13,9.013256e-14,3.241352e-14,9.744603e-13
529.583,0.8826,8.784128e-13,8.439814e-14,2.887699e-14,9.916879e-13
542.386,0.9040,9.045755e-13,7.917274e-14,2.538065e-14,1.009129e-12
555.189,0.9253,9.280429e-13,7.430003e-14,2.256233e-14,1.024905e-12
567.992,0.9467,9.462361e-13,6.954077e-14,2.141902e-14,1.037196e-12
580.795,0.9680,9.560902e-13,6.440504e-14,2.404715e-14,1.044542e-12
593.598,0.9893,9.526737e-13,5.744676e-14,4.144525e-14,1.051566e-12
