tag,branch,P,H,seed,iters,stage,lossless,order_opt,runtime_s,lamT,lamCo,sha256_rho,F,Faf,T,co,Rtot,A,Rcross,abs_rx,abs_ry,dphi_deg,phase_err_deg,offdiag,n_islands,min_si_nm,min_gap_nm,edge_clear_nm,fill
D2_P278_H170_rand11,D2,278.0,170.0,rand11,110,lossless_ceiling,True,7,180.10130977630615,2.0,2.0,549ff98915846eb593c678608c133534c42a9dce1b483d15e040321561895ba4,0.984700620174408,0.984700620174408,0.0022191687021404,0.0130515312775969,0.9977521896362304,2.864166162908077e-05,0.9847006797790528,0.9978240728378296,0.99992573261261,166.86573791503906,13.134262084960938,0.0001764748012647,1,124.52083333333334,2.895833333333333,1.1231340921032995,0.4370659722222222
D2_P272_H200_warm~-home-uad7868eb,D2,272.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,lossless_ceiling,True,7,189.18880224227905,2.0,2.0,58e1bf5c84eae825c9a89578a9feb47b71cf6660de777df122769d5286f0c055,0.9830952286720276,0.9830952286720276,0.0134656466543674,0.0034010619856417,0.9864963293075562,3.802403807640076e-05,0.9830952286720276,0.9991552233695984,0.9872596263885498,173.30264282226562,6.697357177734375,0.0001578668016009,1,104.83333333333334,93.5,5.4048612133230165,0.2886284722222222
D2_P264_H200_rand11,D2,264.0,200.0,rand11,110,lossless_ceiling,True,7,190.79399847984317,40.0,33.55443200000001,d65e1a2b94653834b1b1947a8ee32a2f2c713cdea7b1dfd4f5f28c4fb0e63de2,0.9827213883399964,0.9827213883399964,0.0154643114656209,0.0018020095303654,0.9845235347747804,1.2153759598731996e-05,0.9827213883399964,0.9989486336708068,0.9854686856269836,-184.84194946289065,4.841949462890625,0.0003408926422707,3,46.75,8.25,1.877103710860368,0.4496527777777778
D2_P278_H200_warm~-home-uad7868eb,D2,278.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,lossless_ceiling,True,7,188.54130363464355,2.0,2.0,f1a35b76f612e37b6fce2e340c0418ff176c194b5844cdc4d59f0bc1c66f9cf8,0.9821045994758606,0.982104480266571,0.0132772102952003,0.004576988518238,0.9866817593574524,4.103034734725952e-05,0.9821045398712158,0.9969375133514404,0.9896863698959352,172.200439453125,7.799560546875,0.0002100119017995,1,107.14583333333334,95.5625,10.267090531453649,0.2721354166666667
D2_P272_H200_multi7,D2,272.0,200.0,multi7,110,lossless_ceiling,True,7,189.4955222606659,5.120000000000001,5.120000000000001,75de83c42ccfa1bc1b99f6b0a387a2edea2e488c2546a8025c12c7339296ebc8,0.9785312414169312,0.9785312414169312,0.0209917612373828,0.0004247922915965,0.9789561629295348,5.20758330821991e-05,0.9785312414169312,0.99755859375,0.9812182188034058,-177.80824279785156,2.191757202148437,0.0001242689177161,1,116.16666666666669,8.5,2.999234936566808,0.2756076388888889
D2_P278_H170_multi7,D2,278.0,170.0,multi7,110,lossless_ceiling,True,7,181.22172021865845,2.0,2.0,eab2cae2ae08e2273be682d8c78faf68d358236dd0aec7fd4af84cee1f614eb8,0.9559559226036072,0.9559559226036072,0.042747113853693,0.0013154370244592,0.9572712779045104,-1.839175820350647e-05,0.9559558629989624,0.9563183784484864,0.9999988675117492,183.3935394287109,3.393539428710937,6.53075403533876e-05,1,124.52083333333334,2.895833333333333,2.082321397170702,0.4526909722222222
D2_P278_H230_warm~-home-uad7868eb,D2,278.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,lossless_ceiling,True,7,199.64873814582825,13.107200000000004,5.120000000000001,e658727e9202ad6d821f52af10d398780e1de9c3c7d88053383f7ad9225c3dcd,0.939584255218506,0.9395841360092164,0.049284741282463,0.011074723675847,0.9506590366363524,5.622208118438721e-05,0.9395841956138612,0.9884066581726074,0.9614418148994446,167.7078094482422,12.292190551757812,0.0001805325446184,1,66.60416666666667,101.35416666666669,12.953192543952198,0.2361111111111111
D2_P278_H260_warm~-home-uad7868eb,D2,278.0,260.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,lossless_ceiling,True,7,210.70603108406067,20.97152000000001,13.107200000000004,95cf0b84bb10ab7247e502eb740d9f8b2c553942d0dcecbb638d4ded045aa155,0.9332974553108216,0.933297336101532,0.0527177192270755,0.0139984730631113,0.9472959637641908,-1.368299126625061e-05,0.9332973957061768,0.9891221523284912,0.957198679447174,166.16004943847656,13.839950561523438,9.71544359344989e-05,1,49.22916666666667,95.5625,14.015502789092553,0.2282986111111111
D2_P272_H230_warm~-home-uad7868eb,D2,272.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,lossless_ceiling,True,7,195.7017571926117,13.107200000000004,5.120000000000001,525c6f6f1ca951c3d75e5b60ea092bd7da10258698050e42ffe8845dae039f9b,0.930519998073578,0.9305201172828674,0.0566481798887252,0.0128878345713019,0.9434080123901368,-5.619227886199951e-05,0.9305201768875122,0.9920681118965148,0.9500615000724792,166.8024444580078,13.197555541992188,0.0001035184977808,1,65.16666666666667,99.16666666666669,9.72175764228558,0.2469618055555555
D2_P272_H200_rand11,D2,272.0,200.0,rand11,110,lossless_ceiling,True,7,185.38803029060364,33.55443200000001,33.55443200000001,c9bd05afc183b9d7a51fc5560a78798275fda586cf06d17afe3e914579c7bdb5,0.9123654961586,0.9123654961586,0.0674075037240982,0.0202578883618116,0.9326233863830566,-3.089010715484619e-05,0.9123654961586,0.9817674160003662,0.9494101405143738,-163.1554412841797,16.844558715820312,0.0001227383036166,3,48.16666666666667,2.833333333333333,2.4562317116585035,0.4396701388888889
