tag,branch,P,H,seed,iters,stage,lossless,order_opt,runtime_s,lamT,lamCo,sha256_rho,F,Faf,T,co,Rtot,A,Rcross,abs_rx,abs_ry,dphi_deg,phase_err_deg,offdiag,n_islands,min_si_nm,min_gap_nm,edge_clear_nm,fill
D2_P300_H170_multi7,D2,300.0,170.0,multi7,150,ceiling_largeP,False,9,701.449770450592,2.0,2.0,d9f95caa4043105df5be5d94edba4bba1da605cff4cd4cbc88a38b415b0c7619,0.5898662209510803,0.5898662209510803,0.021108100190758705,0.004961118102073669,0.59482741355896,0.3840644955635071,0.5898662209510803,0.7094130516052246,0.8284853100776672,185.6280059814453,5.6280059814453125,2.4959326765383594e-05,1,121.875,15.625,4.552303345363754,0.4071180555555556
D2_P300_H170_warm~-home-uad7868eb,D2,300.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,150,ceiling_largeP,False,9,714.1278579235077,2.0,5.120000000000001,25b9ab9aa1ce82c58487be32beb9f0bf787f16da2527d2b43bbdf4621805ddfa,0.6052769422531128,0.6052769422531128,0.01023118942975998,0.009617095813155174,0.6148940324783325,0.3748747706413269,0.6052769422531128,0.7164034247398376,0.8464952707290649,-190.81544494628906,10.815444946289062,0.0003067763173021376,3,21.875,3.125,1.5182304114153453,0.3224826388888889
D2_P300_H170_rand11,D2,300.0,170.0,rand11,150,ceiling_largeP,False,9,775.9049513339996,3.2,2.0,ab46c0dc90d6dc2e956dd89464ef5a0d1df3c2b3b22db5765351aeffea620692,0.5414407849311829,0.5414407849311829,0.07156042009592056,0.015267026610672474,0.5567078590393066,0.3717317283153534,0.5414408445358276,0.8404272198677063,0.6380422115325928,-168.88735961914062,11.112640380859375,7.92719074524939e-05,1,109.375,9.375,3.43415978111949,0.4066840277777778
D2_P330_H170_multi7,D2,330.0,170.0,multi7,150,ceiling_largeP,False,9,885.9602558612823,3.2,2.0,0bf8b849860fb4c342aa95f1280ca4cd0cb8ee834edf91b9dc1dd145423b3f2a,0.5627356171607971,0.5627356767654419,0.03655855357646942,0.020734753459692,0.5834704637527466,0.3799709677696228,0.5627356767654419,0.7892904877662659,0.7375373840332031,-158.6011505126953,21.398849487304688,5.1529190386645496e-05,1,140.9375,37.8125,6.507533679900121,0.3467881944444444
D2_P330_H170_warm~-home-uad7868eb,D2,330.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,150,ceiling_largeP,False,9,1128.3059253692627,3.2,2.0,80dc66ebbf49d76eaa0d9bf38e662347df0fc5261b06c6801230de8f59e2c866,0.6355318427085876,0.6355319619178772,0.01077168807387352,0.02653391659259796,0.662065863609314,0.3271624445915222,0.6355319023132324,0.7737025618553162,0.8517723083496094,157.5328369140625,22.4671630859375,4.157126386417076e-05,5,24.0625,113.4375,5.277575759231411,0.2703993055555556
