label,order,F,Faf,T,co,Rtot,A,Rcross,evR0_re,evR0_im,evR1_re,evR1_im,evT0_abs,evT1_abs,closure
mut1_615,9,0.6148555278778076,0.6148555278778076,0.008373677730560303,0.005110917147248983,0.6199665665626526,0.3716597557067871,0.6148555278778076,0.05238535979240466,0.7537859736662075,-0.18906365313976334,-0.7957704125623865,0.07316719103535349,0.10674221001713294,1.0
mut1_615,11,0.6113700866699219,0.6113700866699219,0.01813456229865551,0.0036049173213541508,0.6149749755859375,0.36689046025276184,0.6113700866699219,0.1298976835767529,0.7334598306355671,-0.23760770233075823,-0.7865467671094138,0.1294351756642772,0.13969841635634436,0.9999999981373549
mut1_615,13,0.6099459528923035,0.6099459528923035,0.02100406587123871,0.0034770749043673277,0.6134231686592102,0.3655727505683899,0.6099460124969482,0.15288818081155142,0.7244504346127714,-0.2550827582670721,-0.7833108557934967,0.14799361524641913,0.14179514575374003,0.9999999850988388
mut1_615,15,0.606110155582428,0.606110155582428,0.02598506771028042,0.002974639181047678,0.6090848445892334,0.36493009328842163,0.6061102151870728,0.18432987743424256,0.7103710336897254,-0.2688965749125369,-0.7792688174459815,0.17150677748392115,0.15018472128467006,1.0000000055879354
mut22_651,9,0.6511455774307251,0.6511455774307251,0.011642343364655972,0.009564666077494621,0.6607102155685425,0.32764744758605957,0.6511455774307251,-0.5893969542173338,0.598282039546108,0.4077066487459136,-0.6707202199927326,0.014507128962280172,0.15190203450070802,1.000000006519258
mut22_651,11,0.6397659182548523,0.6397659182548523,0.026360491290688515,0.015983428806066513,0.655749499797821,0.3178900182247162,0.6397659778594971,-0.5534989822623273,0.6237642134227305,0.31859418637724135,-0.7173240150012521,0.047576771186184925,0.2246267282880841,1.0000000093132257
mut22_651,13,0.6363836526870728,0.6363836526870728,0.03139282763004303,0.015962157398462296,0.6523458361625671,0.316261351108551,0.6363836526870728,-0.5176322985722985,0.6457812200755453,0.2813150812222923,-0.7352393280238482,0.08157523479525505,0.23691995802546803,1.0000000149011612
mut22_651,15,0.6314074397087097,0.6314075589179993,0.03849760815501213,0.01565093919634819,0.6470584869384766,0.3144439160823822,0.6314075589179993,-0.4869721630025068,0.6618290186820707,0.25119213251353906,-0.7455597163139067,0.10863362782745402,0.25532858238662065,1.000000011175871
